year,timeframe,rr_ratio,direction,body_size_points,candle_high,candle_low,outcome
2020,5m,4.0,bearish,37.74822099999983,14181.606323,14130.417447,loss
2020,5m,4.5,bearish,37.74822099999983,14181.606323,14130.417447,loss
2020,5m,5.0,bearish,37.74822099999983,14181.606323,14130.417447,loss
2020,5m,10.0,bearish,37.74822099999983,14181.606323,14130.417447,loss
2020,5m,1.5,bullish,34.030594000001656,14297.138757,14256.816794,loss
2020,5m,2.0,bullish,34.030594000001656,14297.138757,14256.816794,loss
2020,5m,2.5,bullish,34.030594000001656,14297.138757,14256.816794,loss
2020,5m,3.0,bullish,34.030594000001656,14297.138757,14256.816794,loss
2020,5m,3.5,bullish,34.030594000001656,14297.138757,14256.816794,loss
2020,5m,4.0,bullish,34.030594000001656,14297.138757,14256.816794,loss
2020,5m,4.5,bullish,34.030594000001656,14297.138757,14256.816794,loss
2020,5m,5.0,bullish,34.030594000001656,14297.138757,14256.816794,loss
2020,5m,10.0,bullish,34.030594000001656,14297.138757,14256.816794,loss
2020,5m,1.5,bearish,18.5881389999995,14277.978675,14248.809595,loss
2020,5m,2.0,bearish,18.5881389999995,14277.978675,14248.809595,loss
2020,5m,2.5,bearish,18.5881389999995,14277.978675,14248.809595,loss
2020,5m,3.0,bearish,18.5881389999995,14277.978675,14248.809595,loss
2020,5m,3.5,bearish,18.5881389999995,14277.978675,14248.809595,loss
2020,5m,4.0,bearish,18.5881389999995,14277.978675,14248.809595,loss
2020,5m,4.5,bearish,18.5881389999995,14277.978675,14248.809595,loss
2020,5m,5.0,bearish,18.5881389999995,14277.978675,14248.809595,loss
2020,5m,10.0,bearish,18.5881389999995,14277.978675,14248.809595,loss
2020,5m,1.5,bullish,23.163680999999997,14360.910373,14328.023665,win
2020,5m,2.0,bullish,23.163680999999997,14360.910373,14328.023665,win
2020,5m,2.5,bullish,23.163680999999997,14360.910373,14328.023665,no_exit
2020,5m,3.0,bullish,23.163680999999997,14360.910373,14328.023665,no_exit
2020,5m,3.5,bullish,23.163680999999997,14360.910373,14328.023665,no_exit
2020,5m,4.0,bullish,23.163680999999997,14360.910373,14328.023665,no_exit
2020,5m,4.5,bullish,23.163680999999997,14360.910373,14328.023665,no_exit
2020,5m,5.0,bullish,23.163680999999997,14360.910373,14328.023665,no_exit
2020,5m,10.0,bullish,23.163680999999997,14360.910373,14328.023665,no_exit
2020,5m,1.5,bearish,4.86151400000017,14398.372623,14357.192745,win
2020,5m,2.0,bearish,4.86151400000017,14398.372623,14357.192745,win
2020,5m,2.5,bearish,4.86151400000017,14398.372623,14357.192745,win
2020,5m,3.0,bearish,4.86151400000017,14398.372623,14357.192745,win
2020,5m,3.5,bearish,4.86151400000017,14398.372623,14357.192745,win
2020,5m,4.0,bearish,4.86151400000017,14398.372623,14357.192745,win
2020,5m,4.5,bearish,4.86151400000017,14398.372623,14357.192745,win
2020,5m,5.0,bearish,4.86151400000017,14398.372623,14357.192745,loss
2020,5m,10.0,bearish,4.86151400000017,14398.372623,14357.192745,loss
2020,5m,1.5,bearish,40.607935,14449.84747,14407.237735,loss
2020,5m,2.0,bearish,40.607935,14449.84747,14407.237735,loss
2020,5m,2.5,bearish,40.607935,14449.84747,14407.237735,loss
2020,5m,3.0,bearish,40.607935,14449.84747,14407.237735,loss
2020,5m,3.5,bearish,40.607935,14449.84747,14407.237735,loss
2020,5m,4.0,bearish,40.607935,14449.84747,14407.237735,loss
2020,5m,4.5,bearish,40.607935,14449.84747,14407.237735,loss
2020,5m,5.0,bearish,40.607935,14449.84747,14407.237735,loss
2020,5m,10.0,bearish,40.607935,14449.84747,14407.237735,loss
2020,5m,1.5,bearish,45.183477000000494,14053.777119,13976.278877,loss
2020,5m,2.0,bearish,45.183477000000494,14053.777119,13976.278877,loss
2020,5m,2.5,bearish,45.183477000000494,14053.777119,13976.278877,loss
2020,5m,3.0,bearish,45.183477000000494,14053.777119,13976.278877,loss
2020,5m,3.5,bearish,45.183477000000494,14053.777119,13976.278877,loss
2020,5m,4.0,bearish,45.183477000000494,14053.777119,13976.278877,loss
2020,5m,4.5,bearish,45.183477000000494,14053.777119,13976.278877,loss
2020,5m,5.0,bearish,45.183477000000494,14053.777119,13976.278877,loss
2020,5m,10.0,bearish,45.183477000000494,14053.777119,13976.278877,loss
2020,5m,1.5,bearish,16.014396000000488,14133.277161,14066.35986,loss
2020,5m,2.0,bearish,16.014396000000488,14133.277161,14066.35986,loss
2020,5m,2.5,bearish,16.014396000000488,14133.277161,14066.35986,loss
2020,5m,3.0,bearish,16.014396000000488,14133.277161,14066.35986,loss
2020,5m,3.5,bearish,16.014396000000488,14133.277161,14066.35986,loss
2020,5m,4.0,bearish,16.014396000000488,14133.277161,14066.35986,loss
2020,5m,4.5,bearish,16.014396000000488,14133.277161,14066.35986,loss
2020,5m,5.0,bearish,16.014396000000488,14133.277161,14066.35986,loss
2020,5m,10.0,bearish,16.014396000000488,14133.277161,14066.35986,loss
2020,5m,1.5,bullish,17.158282999998846,14243.090168,14206.199861,win
2020,5m,2.0,bullish,17.158282999998846,14243.090168,14206.199861,win
2020,5m,2.5,bullish,17.158282999998846,14243.090168,14206.199861,win
2020,5m,3.0,bullish,17.158282999998846,14243.090168,14206.199861,win
2020,5m,3.5,bullish,17.158282999998846,14243.090168,14206.199861,win
2020,5m,4.0,bullish,17.158282999998846,14243.090168,14206.199861,win
2020,5m,4.5,bullish,17.158282999998846,14243.090168,14206.199861,win
2020,5m,5.0,bullish,17.158282999998846,14243.090168,14206.199861,win
2020,5m,10.0,bullish,17.158282999998846,14243.090168,14206.199861,loss
2020,5m,1.5,bullish,0.857466999999815,14388.291293,14340.273158,loss
2020,5m,2.0,bullish,0.857466999999815,14388.291293,14340.273158,loss
2020,5m,2.5,bullish,0.857466999999815,14388.291293,14340.273158,loss
2020,5m,3.0,bullish,0.857466999999815,14388.291293,14340.273158,loss
2020,5m,3.5,bullish,0.857466999999815,14388.291293,14340.273158,loss
2020,5m,4.0,bullish,0.857466999999815,14388.291293,14340.273158,loss
2020,5m,4.5,bullish,0.857466999999815,14388.291293,14340.273158,loss
2020,5m,5.0,bullish,0.857466999999815,14388.291293,14340.273158,loss
2020,5m,10.0,bullish,0.857466999999815,14388.291293,14340.273158,loss
2020,5m,1.5,bearish,18.00680100000136,14434.308673,14398.009249,loss
2020,5m,2.0,bearish,18.00680100000136,14434.308673,14398.009249,loss
2020,5m,2.5,bearish,18.00680100000136,14434.308673,14398.009249,loss
2020,5m,3.0,bearish,18.00680100000136,14434.308673,14398.009249,loss
2020,5m,3.5,bearish,18.00680100000136,14434.308673,14398.009249,loss
2020,5m,4.0,bearish,18.00680100000136,14434.308673,14398.009249,loss
2020,5m,4.5,bearish,18.00680100000136,14434.308673,14398.009249,loss
2020,5m,5.0,bearish,18.00680100000136,14434.308673,14398.009249,loss
2020,5m,10.0,bearish,18.00680100000136,14434.308673,14398.009249,loss
2020,5m,1.5,bullish,21.722490000000107,14591.22508,14557.212234,loss
2020,5m,2.0,bullish,21.722490000000107,14591.22508,14557.212234,loss
2020,5m,2.5,bullish,21.722490000000107,14591.22508,14557.212234,loss
2020,5m,3.0,bullish,21.722490000000107,14591.22508,14557.212234,loss
2020,5m,3.5,bullish,21.722490000000107,14591.22508,14557.212234,loss
2020,5m,4.0,bullish,21.722490000000107,14591.22508,14557.212234,loss
2020,5m,4.5,bullish,21.722490000000107,14591.22508,14557.212234,loss
2020,5m,5.0,bullish,21.722490000000107,14591.22508,14557.212234,loss
2020,5m,10.0,bullish,21.722490000000107,14591.22508,14557.212234,loss
2020,5m,1.5,bearish,20.007556000000477,14620.093125,14580.935479,win
2020,5m,2.0,bearish,20.007556000000477,14620.093125,14580.935479,win
2020,5m,2.5,bearish,20.007556000000477,14620.093125,14580.935479,win
2020,5m,3.0,bearish,20.007556000000477,14620.093125,14580.935479,win
2020,5m,3.5,bearish,20.007556000000477,14620.093125,14580.935479,win
2020,5m,4.0,bearish,20.007556000000477,14620.093125,14580.935479,win
2020,5m,4.5,bearish,20.007556000000477,14620.093125,14580.935479,win
2020,5m,5.0,bearish,20.007556000000477,14620.093125,14580.935479,no_exit
2020,5m,10.0,bearish,20.007556000000477,14620.093125,14580.935479,no_exit
2020,5m,1.5,bullish,53.73458000000028,14448.885607,14371.141959,loss
2020,5m,2.0,bullish,53.73458000000028,14448.885607,14371.141959,loss
2020,5m,2.5,bullish,53.73458000000028,14448.885607,14371.141959,loss
2020,5m,3.0,bullish,53.73458000000028,14448.885607,14371.141959,loss
2020,5m,3.5,bullish,53.73458000000028,14448.885607,14371.141959,loss
2020,5m,4.0,bullish,53.73458000000028,14448.885607,14371.141959,loss
2020,5m,4.5,bullish,53.73458000000028,14448.885607,14371.141959,loss
2020,5m,5.0,bullish,53.73458000000028,14448.885607,14371.141959,loss
2020,5m,10.0,bullish,53.73458000000028,14448.885607,14371.141959,loss
2020,5m,1.5,bearish,37.72853500000019,14542.921122,14500.333609,loss
2020,5m,2.0,bearish,37.72853500000019,14542.921122,14500.333609,loss
2020,5m,2.5,bearish,37.72853500000019,14542.921122,14500.333609,loss
2020,5m,3.0,bearish,37.72853500000019,14542.921122,14500.333609,loss
2020,5m,3.5,bearish,37.72853500000019,14542.921122,14500.333609,loss
2020,5m,4.0,bearish,37.72853500000019,14542.921122,14500.333609,loss
2020,5m,4.5,bearish,37.72853500000019,14542.921122,14500.333609,loss
2020,5m,5.0,bearish,37.72853500000019,14542.921122,14500.333609,loss
2020,5m,10.0,bearish,37.72853500000019,14542.921122,14500.333609,loss
2020,5m,1.5,bearish,29.439690000001065,14546.636811,14501.191076,loss
2020,5m,2.0,bearish,29.439690000001065,14546.636811,14501.191076,loss
2020,5m,2.5,bearish,29.439690000001065,14546.636811,14501.191076,loss
2020,5m,3.0,bearish,29.439690000001065,14546.636811,14501.191076,loss
2020,5m,3.5,bearish,29.439690000001065,14546.636811,14501.191076,loss
2020,5m,4.0,bearish,29.439690000001065,14546.636811,14501.191076,loss
2020,5m,4.5,bearish,29.439690000001065,14546.636811,14501.191076,loss
2020,5m,5.0,bearish,29.439690000001065,14546.636811,14501.191076,loss
2020,5m,10.0,bearish,29.439690000001065,14546.636811,14501.191076,loss
2020,5m,1.5,bullish,31.154623999998876,14505.478409,14469.464808,no_exit
2020,5m,2.0,bullish,31.154623999998876,14505.478409,14469.464808,no_exit
2020,5m,2.5,bullish,31.154623999998876,14505.478409,14469.464808,no_exit
2020,5m,3.0,bullish,31.154623999998876,14505.478409,14469.464808,no_exit
2020,5m,3.5,bullish,31.154623999998876,14505.478409,14469.464808,no_exit
2020,5m,4.0,bullish,31.154623999998876,14505.478409,14469.464808,no_exit
2020,5m,4.5,bullish,31.154623999998876,14505.478409,14469.464808,no_exit
2020,5m,5.0,bullish,31.154623999998876,14505.478409,14469.464808,no_exit
2020,5m,10.0,bullish,31.154623999998876,14505.478409,14469.464808,no_exit
2020,5m,1.5,bearish,9.717956000000413,14656.964194,14621.236414,win
2020,5m,2.0,bearish,9.717956000000413,14656.964194,14621.236414,win
2020,5m,2.5,bearish,9.717956000000413,14656.964194,14621.236414,win
2020,5m,3.0,bearish,9.717956000000413,14656.964194,14621.236414,win
2020,5m,3.5,bearish,9.717956000000413,14656.964194,14621.236414,win
2020,5m,4.0,bearish,9.717956000000413,14656.964194,14621.236414,win
2020,5m,4.5,bearish,9.717956000000413,14656.964194,14621.236414,win
2020,5m,5.0,bearish,9.717956000000413,14656.964194,14621.236414,loss
2020,5m,10.0,bearish,9.717956000000413,14656.964194,14621.236414,loss
2020,5m,1.5,bullish,18.00680099999954,14765.862465,14723.274952,loss
2020,5m,2.0,bullish,18.00680099999954,14765.862465,14723.274952,loss
2020,5m,2.5,bullish,18.00680099999954,14765.862465,14723.274952,loss
2020,5m,3.0,bullish,18.00680099999954,14765.862465,14723.274952,loss
2020,5m,3.5,bullish,18.00680099999954,14765.862465,14723.274952,loss
2020,5m,4.0,bullish,18.00680099999954,14765.862465,14723.274952,loss
2020,5m,4.5,bullish,18.00680099999954,14765.862465,14723.274952,loss
2020,5m,5.0,bullish,18.00680099999954,14765.862465,14723.274952,loss
2020,5m,10.0,bullish,18.00680099999954,14765.862465,14723.274952,loss
2020,5m,1.5,bearish,26.295646000000488,14759.574376,14712.413707,no_exit
2020,5m,2.0,bearish,26.295646000000488,14759.574376,14712.413707,no_exit
2020,5m,2.5,bearish,26.295646000000488,14759.574376,14712.413707,no_exit
2020,5m,3.0,bearish,26.295646000000488,14759.574376,14712.413707,no_exit
2020,5m,3.5,bearish,26.295646000000488,14759.574376,14712.413707,no_exit
2020,5m,4.0,bearish,26.295646000000488,14759.574376,14712.413707,no_exit
2020,5m,4.5,bearish,26.295646000000488,14759.574376,14712.413707,no_exit
2020,5m,5.0,bearish,26.295646000000488,14759.574376,14712.413707,no_exit
2020,5m,10.0,bearish,26.295646000000488,14759.574376,14712.413707,no_exit
2020,5m,1.5,bearish,7.431377999999313,14690.97704,14668.111261,loss
2020,5m,2.0,bearish,7.431377999999313,14690.97704,14668.111261,loss
2020,5m,2.5,bearish,7.431377999999313,14690.97704,14668.111261,loss
2020,5m,3.0,bearish,7.431377999999313,14690.97704,14668.111261,loss
2020,5m,3.5,bearish,7.431377999999313,14690.97704,14668.111261,loss
2020,5m,4.0,bearish,7.431377999999313,14690.97704,14668.111261,loss
2020,5m,4.5,bearish,7.431377999999313,14690.97704,14668.111261,loss
2020,5m,5.0,bearish,7.431377999999313,14690.97704,14668.111261,loss
2020,5m,10.0,bearish,7.431377999999313,14690.97704,14668.111261,loss
2020,15m,1.5,bullish,25.36694499999976,10092.623976,10050.440741,loss
2020,15m,2.0,bullish,25.36694499999976,10092.623976,10050.440741,loss
2020,15m,2.5,bullish,25.36694499999976,10092.623976,10050.440741,loss
2020,15m,3.0,bullish,25.36694499999976,10092.623976,10050.440741,loss
2020,15m,3.5,bullish,25.36694499999976,10092.623976,10050.440741,loss
2020,15m,4.0,bullish,25.36694499999976,10092.623976,10050.440741,loss
2020,15m,4.5,bullish,25.36694499999976,10092.623976,10050.440741,loss
2020,15m,5.0,bullish,25.36694499999976,10092.623976,10050.440741,loss
2020,15m,10.0,bullish,25.36694499999976,10092.623976,10050.440741,loss
2020,15m,1.5,bullish,74.96074799999951,10079.227949,9999.136807,no_exit
2020,15m,2.0,bullish,74.96074799999951,10079.227949,9999.136807,no_exit
2020,15m,2.5,bullish,74.96074799999951,10079.227949,9999.136807,no_exit
2020,15m,3.0,bullish,74.96074799999951,10079.227949,9999.136807,no_exit
2020,15m,3.5,bullish,74.96074799999951,10079.227949,9999.136807,no_exit
2020,15m,4.0,bullish,74.96074799999951,10079.227949,9999.136807,no_exit
2020,15m,4.5,bullish,74.96074799999951,10079.227949,9999.136807,no_exit
2020,15m,5.0,bullish,74.96074799999951,10079.227949,9999.136807,no_exit
2020,15m,10.0,bullish,74.96074799999951,10079.227949,9999.136807,no_exit
2020,15m,1.5,bullish,40.473103000000265,10005.122266,9951.823178,win
2020,15m,2.0,bullish,40.473103000000265,10005.122266,9951.823178,win
2020,15m,2.5,bullish,40.473103000000265,10005.122266,9951.823178,win
2020,15m,3.0,bullish,40.473103000000265,10005.122266,9951.823178,no_exit
2020,15m,3.5,bullish,40.473103000000265,10005.122266,9951.823178,no_exit
2020,15m,4.0,bullish,40.473103000000265,10005.122266,9951.823178,no_exit
2020,15m,4.5,bullish,40.473103000000265,10005.122266,9951.823178,no_exit
2020,15m,5.0,bullish,40.473103000000265,10005.122266,9951.823178,no_exit
2020,15m,10.0,bullish,40.473103000000265,10005.122266,9951.823178,no_exit
2020,15m,1.5,bearish,33.917600999999195,10121.696205,10072.957468,loss
2020,15m,2.0,bearish,33.917600999999195,10121.696205,10072.957468,loss
2020,15m,2.5,bearish,33.917600999999195,10121.696205,10072.957468,loss
2020,15m,3.0,bearish,33.917600999999195,10121.696205,10072.957468,loss
2020,15m,3.5,bearish,33.917600999999195,10121.696205,10072.957468,loss
2020,15m,4.0,bearish,33.917600999999195,10121.696205,10072.957468,loss
2020,15m,4.5,bearish,33.917600999999195,10121.696205,10072.957468,loss
2020,15m,5.0,bearish,33.917600999999195,10121.696205,10072.957468,loss
2020,15m,10.0,bearish,33.917600999999195,10121.696205,10072.957468,loss
2020,15m,1.5,bullish,26.79205499999989,10130.816905,10087.493582,win
2020,15m,2.0,bullish,26.79205499999989,10130.816905,10087.493582,win
2020,15m,2.5,bullish,26.79205499999989,10130.816905,10087.493582,no_exit
2020,15m,3.0,bullish,26.79205499999989,10130.816905,10087.493582,no_exit
2020,15m,3.5,bullish,26.79205499999989,10130.816905,10087.493582,no_exit
2020,15m,4.0,bullish,26.79205499999989,10130.816905,10087.493582,no_exit
2020,15m,4.5,bullish,26.79205499999989,10130.816905,10087.493582,no_exit
2020,15m,5.0,bullish,26.79205499999989,10130.816905,10087.493582,no_exit
2020,15m,10.0,bullish,26.79205499999989,10130.816905,10087.493582,no_exit
2020,15m,1.5,bullish,6.5555029999995895,10286.153817,10259.361763,loss
2020,15m,2.0,bullish,6.5555029999995895,10286.153817,10259.361763,loss
2020,15m,2.5,bullish,6.5555029999995895,10286.153817,10259.361763,loss
2020,15m,3.0,bullish,6.5555029999995895,10286.153817,10259.361763,loss
2020,15m,3.5,bullish,6.5555029999995895,10286.153817,10259.361763,loss
2020,15m,4.0,bullish,6.5555029999995895,10286.153817,10259.361763,loss
2020,15m,4.5,bullish,6.5555029999995895,10286.153817,10259.361763,loss
2020,15m,5.0,bullish,6.5555029999995895,10286.153817,10259.361763,loss
2020,15m,10.0,bullish,6.5555029999995895,10286.153817,10259.361763,loss
2020,15m,1.5,bearish,22.80174800000168,10308.385522,10265.917265,win
2020,15m,2.0,bearish,22.80174800000168,10308.385522,10265.917265,win
2020,15m,2.5,bearish,22.80174800000168,10308.385522,10265.917265,no_exit
2020,15m,3.0,bearish,22.80174800000168,10308.385522,10265.917265,no_exit
2020,15m,3.5,bearish,22.80174800000168,10308.385522,10265.917265,no_exit
2020,15m,4.0,bearish,22.80174800000168,10308.385522,10265.917265,no_exit
2020,15m,4.5,bearish,22.80174800000168,10308.385522,10265.917265,no_exit
2020,15m,5.0,bearish,22.80174800000168,10308.385522,10265.917265,no_exit
2020,15m,10.0,bearish,22.80174800000168,10308.385522,10265.917265,no_exit
2020,15m,1.5,bullish,6.270480999999563,10293.849407,10265.0622,win
2020,15m,2.0,bullish,6.270480999999563,10293.849407,10265.0622,win
2020,15m,2.5,bullish,6.270480999999563,10293.849407,10265.0622,win
2020,15m,3.0,bullish,6.270480999999563,10293.849407,10265.0622,win
2020,15m,3.5,bullish,6.270480999999563,10293.849407,10265.0622,win
2020,15m,4.0,bullish,6.270480999999563,10293.849407,10265.0622,win
2020,15m,4.5,bullish,6.270480999999563,10293.849407,10265.0622,win
2020,15m,5.0,bullish,6.270480999999563,10293.849407,10265.0622,no_exit
2020,15m,10.0,bullish,6.270480999999563,10293.849407,10265.0622,no_exit
2020,15m,1.5,bearish,16.816288999998505,10359.119413,10320.35644,loss
2020,15m,2.0,bearish,16.816288999998505,10359.119413,10320.35644,loss
2020,15m,2.5,bearish,16.816288999998505,10359.119413,10320.35644,loss
2020,15m,3.0,bearish,16.816288999998505,10359.119413,10320.35644,loss
2020,15m,3.5,bearish,16.816288999998505,10359.119413,10320.35644,loss
2020,15m,4.0,bearish,16.816288999998505,10359.119413,10320.35644,loss
2020,15m,4.5,bearish,16.816288999998505,10359.119413,10320.35644,loss
2020,15m,5.0,bearish,16.816288999998505,10359.119413,10320.35644,loss
2020,15m,10.0,bearish,16.816288999998505,10359.119413,10320.35644,loss
2020,15m,1.5,bullish,15.676202000000558,10351.138801,10319.216353,win
2020,15m,2.0,bullish,15.676202000000558,10351.138801,10319.216353,loss
2020,15m,2.5,bullish,15.676202000000558,10351.138801,10319.216353,loss
2020,15m,3.0,bullish,15.676202000000558,10351.138801,10319.216353,loss
2020,15m,3.5,bullish,15.676202000000558,10351.138801,10319.216353,loss
2020,15m,4.0,bullish,15.676202000000558,10351.138801,10319.216353,loss
2020,15m,4.5,bullish,15.676202000000558,10351.138801,10319.216353,loss
2020,15m,5.0,bullish,15.676202000000558,10351.138801,10319.216353,loss
