sweep_type,sweep_level,sweep_wick,sweep_time,fvg_type,fvg_time,fvg_high,fvg_low,direction,entry_time,entry_price,stop_loss,take_profit,risk,outcome,exit_time,exit_price,pnl
bearish,17869.077506,17879.100226,2021-12-20 13:00:00,bullish_fvg,2021-12-20 13:05:00,17857.050242,17855.618425,SHORT,2021-12-20 13:06:00,17856.191152,17879.600226,17785.96393,23.409073999999237,LOSS,2021-12-20 13:16:00,17879.600226,-23.409073999999237
bearish,17869.077506,17895.136577,2021-12-20 13:45:00,bullish_fvg,2021-12-20 13:50:00,17857.336606,17852.468428,SHORT,2021-12-20 14:33:00,17854.186608,17895.636577,17729.836700999997,41.44996900000115,LOSS,2021-12-20 14:50:00,17895.636577,-41.44996900000115
bearish,18715.56778,18718.717778,2021-12-27 03:00:00,bullish_fvg,2021-12-27 03:05:00,18710.985965,18707.835968,SHORT,2021-12-27 03:06:00,18708.408695,18719.217778,18675.981445999998,10.8090830000001,LOSS,2021-12-27 03:55:00,18719.217778,-10.8090830000001
bearish,18809.781346,18817.226795,2022-01-02 19:00:00,bullish_fvg,2022-01-02 19:10:00,18806.631348,18803.767714,SHORT,2022-01-02 19:31:00,18805.772258,18817.726795,18769.908647000007,11.9545369999978,WIN,2022-01-03 00:36:00,18769.908647000007,35.8636109999934
bearish,18100.172787,18100.459151,2022-01-07 04:15:00,bullish_fvg,2022-01-07 04:25:00,18091.581885,18082.990982,SHORT,2022-01-07 04:26:00,18089.004614,18100.959151,18053.141003000008,11.9545369999978,LOSS,2022-01-07 04:31:00,18100.959151,-11.9545369999978
bearish,18100.172787,18101.318241,2022-01-07 05:00:00,bullish_fvg,2022-01-07 05:15:00,18104.468239,18101.318241,SHORT,2022-01-07 05:40:00,18103.895512,18101.818241,18110.127324999994,-2.077270999998291,LOSS,2022-01-07 05:41:00,18101.818241,2.077270999998291
bullish,17777.154848,17772.286669,2022-01-10 05:15:00,bearish_fvg,2022-01-10 05:20:00,17784.600297,17783.454843,LONG,2022-01-10 05:47:00,17783.741206,17771.786669,17819.604816999992,11.9545369999978,LOSS,2022-01-10 06:11:00,17771.786669,-11.9545369999978
bearish,18132.818217,18133.390944,2022-01-11 15:45:00,bullish_fvg,2022-01-11 17:00:00,18134.250034,18128.809129,SHORT,2022-01-11 17:00:00,18131.959127,18133.890944,18126.163675999996,1.931817000000592,LOSS,2022-01-11 17:01:00,18133.890944,-1.931817000000592
bearish,18234.190868,18235.049959,2022-01-13 04:15:00,bullish_fvg,2022-01-13 04:25:00,18224.454512,18220.159061,SHORT,2022-01-13 04:26:00,18223.595422,18235.549959,18187.731810999994,11.954537000001437,LOSS,2022-01-13 04:32:00,18235.549959,-11.954537000001437
bearish,18239.918137,18256.240852,2022-01-13 07:30:00,bullish_fvg,2022-01-13 07:45:00,18250.799947,18241.349954,SHORT,2022-01-13 07:45:00,18244.213588,18256.740852,18206.631795999998,12.527264000000287,LOSS,2022-01-13 07:48:00,18256.740852,-12.527264000000287
bullish,17660.891299,17644.568583,2022-01-14 12:15:00,bearish_fvg,2022-01-14 12:20:00,17684.945826,17673.491289,LONG,2022-01-14 12:30:00,17677.214014,17644.068583,17776.650307000004,33.145431000000826,WIN,2022-01-14 12:57:00,17776.650307000004,99.43629300000248
bearish,17316.968829,17327.277912,2022-01-19 02:00:00,bullish_fvg,2022-01-19 02:05:00,17304.941565,17302.937022,SHORT,2022-01-19 02:26:00,17303.223385,17327.777912,17229.559804,24.554527000000235,LOSS,2022-01-19 02:33:00,17327.777912,-24.554527000000235
bearish,17369.086972,17371.664243,2022-01-20 05:00:00,bullish_fvg,2022-01-20 05:15:00,17369.373335,17368.800609,SHORT,2022-01-20 05:52:00,17368.800609,17372.164243,17358.70970700001,3.363633999997546,LOSS,2022-01-20 05:56:00,17372.164243,-3.363633999997546
bullish,16777.17378,16764.860152,2022-01-20 19:00:00,bearish_fvg,2022-01-20 19:05:00,16833.873737,16811.53739,LONG,2022-01-20 19:08:00,16823.564654,16764.360152,17001.178160000003,59.2045020000005,LOSS,2022-01-20 20:47:00,16764.360152,-59.2045020000005
bearish,16943.264564,16945.841835,2022-01-21 03:45:00,bullish_fvg,2022-01-21 03:50:00,16930.091847,16920.641854,SHORT,2022-01-21 04:00:00,16927.228212,16946.341835,16869.88734300001,19.11362299999746,LOSS,2022-01-21 04:15:00,16946.341835,-19.11362299999746
bullish,16843.037367,16837.596461,2022-01-21 05:30:00,bearish_fvg,2022-01-21 05:45:00,16861.650989,16857.641901,LONG,2022-01-21 06:03:00,16858.500991,16837.096461,16922.714581,21.404529999999795,LOSS,2022-01-21 06:07:00,16837.096461,-21.404529999999795
bullish,16815.260115,16806.955575,2022-01-21 08:00:00,bearish_fvg,2022-01-21 08:05:00,16843.32373,16835.305554,LONG,2022-01-21 08:05:00,16836.164644,16806.455575,16925.291851,29.709069000000454,WIN,2022-01-21 08:31:00,16925.291851,89.12720700000136
bullish,16209.601478,16183.542407,2022-01-25 07:00:00,bearish_fvg,2022-01-25 07:05:00,16255.992352,16228.787827,LONG,2022-01-25 07:07:00,16235.087823,16183.042407,16391.224070999997,52.04541599999902,LOSS,2022-01-25 08:46:00,16183.042407,-52.04541599999902
bullish,16078.160667,16052.38796,2022-01-25 10:30:00,bearish_fvg,2022-01-25 10:35:00,16137.151532,16112.810641,LONG,2022-01-25 10:35:00,16129.133357,16051.88796,16360.869548000002,77.2453970000006,WIN,2022-01-25 13:13:00,16360.869548000002,231.73619100000178
bullish,16052.38796,16044.369784,2022-01-25 15:15:00,bearish_fvg,2022-01-25 15:20:00,16087.61066,16068.424311,LONG,2022-01-25 15:20:00,16075.297033,16043.869784,16169.578780000002,31.4272490000003,LOSS,2022-01-25 15:32:00,16043.869784,-31.4272490000003
bearish,16316.701398,16339.896835,2022-01-27 06:45:00,bullish_fvg,2022-01-27 06:50:00,16300.378683,16292.360507,SHORT,2022-01-27 06:51:00,16299.233229,16340.396835,16175.742411,41.16360600000007,LOSS,2022-01-27 07:06:00,16340.396835,-41.16360600000007
bearish,16528.896693,16532.905781,2022-01-30 20:00:00,bullish_fvg,2022-01-30 20:10:00,16525.173969,16510.569434,SHORT,2022-01-30 20:10:00,16517.72852,16533.405781,16470.696737,15.677261000000726,LOSS,2022-01-30 20:15:00,16533.405781,-15.677261000000726
bearish,17321.264281,17326.705186,2022-02-02 14:00:00,bullish_fvg,2022-02-02 14:15:00,17315.250649,17311.814288,SHORT,2022-02-02 14:17:00,17313.818832,17327.205186,17273.659770000006,13.386353999998391,LOSS,2022-02-02 14:18:00,17327.205186,-13.386353999998391
bullish,16920.641854,16912.623678,2022-02-03 05:00:00,bearish_fvg,2022-02-03 05:15:00,16924.650942,16913.769132,LONG,2022-02-03 05:16:00,16918.923673,16912.123678,16939.323658000005,6.799995000001218,LOSS,2022-02-03 05:18:00,16912.123678,-6.799995000001218
bearish,16852.200996,16877.114614,2022-02-03 15:00:00,bullish_fvg,2022-02-03 15:15:00,16913.196405,16840.460096,SHORT,2022-02-03 15:16:00,16862.510079,16877.614614,16817.196474000004,15.104534999998577,LOSS,2022-02-03 15:17:00,16877.614614,-15.104534999998577
bullish,16755.123796,16747.391984,2022-02-06 18:00:00,bearish_fvg,2022-02-06 18:05:00,16814.114661,16778.89196,LONG,2022-02-06 18:05:00,16792.351041,16746.891984,16928.728212,45.45905700000003,LOSS,2022-02-06 20:37:00,16746.891984,-45.45905700000003
bearish,16744.814713,16755.123796,2022-02-08 09:45:00,bullish_fvg,2022-02-08 10:00:00,16756.26925,16745.38744,SHORT,2022-02-08 10:01:00,16753.978342,16755.623796,16749.041979999995,1.6454540000013367,LOSS,2022-02-08 10:02:00,16755.623796,-1.6454540000013367
bearish,17227.623442,17241.941613,2022-02-10 07:00:00,bullish_fvg,2022-02-10 07:05:00,17221.037083,17219.032539,SHORT,2022-02-10 07:16:00,17221.037083,17242.441613,17156.823493,21.404529999999795,WIN,2022-02-10 07:30:00,17156.823493,64.21358999999939
bullish,16862.223716,16846.473728,2022-02-10 13:45:00,bearish_fvg,2022-02-10 13:50:00,16893.150965,16887.71006,LONG,2022-02-10 14:06:00,16890.000968,16845.973728,17022.082688,44.02723999999944,LOSS,2022-02-10 14:30:00,16845.973728,-44.02723999999944
bullish,16748.823801,16743.382896,2022-02-10 18:15:00,bearish_fvg,2022-02-10 18:20:00,16765.719243,16761.710155,LONG,2022-02-10 18:21:00,16765.719243,16742.882896,16834.228284,22.836347000000387,LOSS,2022-02-10 22:31:00,16742.882896,-22.836347000000387
bearish,16696.705658,16705.582924,2022-02-16 00:00:00,bullish_fvg,2022-02-16 00:15:00,16695.560204,16691.264753,SHORT,2022-02-16 00:17:00,16693.842024,16706.082924,16657.11932400001,12.240899999997055,LOSS,2022-02-16 00:33:00,16706.082924,-12.240899999997055
bullish,16684.392031,16674.942038,2022-02-16 06:45:00,bearish_fvg,2022-02-16 06:50:00,16695.846568,16695.273841,LONG,2022-02-16 06:53:00,16695.846568,16674.442038,16760.060158,21.404529999999795,LOSS,2022-02-16 07:49:00,16674.442038,-21.404529999999795
bearish,15736.815469,15747.410916,2022-02-22 00:30:00,bullish_fvg,2022-02-22 00:35:00,15719.633664,15712.474578,SHORT,2022-02-22 00:44:00,15719.633664,15747.910916,15634.801908000001,28.277251999999862,WIN,2022-02-22 01:17:00,15634.801908000001,84.83175599999959
bullish,15878.278999,15845.347206,2022-02-22 10:45:00,bearish_fvg,2022-02-22 10:50:00,15902.906253,15891.451717,LONG,2022-02-22 10:52:00,15896.892622,15844.847206,16053.028869999996,52.04541599999902,LOSS,2022-02-22 11:33:00,15844.847206,-52.04541599999902
bearish,15983.947102,15984.233465,2022-02-28 02:45:00,bullish_fvg,2022-02-28 03:00:00,16015.733442,15984.233465,SHORT,2022-02-28 03:00:00,15985.951646,15984.733465,15989.606189,-1.218181000000186,LOSS,2022-02-28 03:01:00,15984.733465,1.218181000000186
bearish,16093.051565,16114.528822,2022-02-28 06:15:00,bullish_fvg,2022-02-28 06:20:00,16089.042478,16075.86976,SHORT,2022-02-28 06:20:00,16076.72885,16115.028822,15961.828933999997,38.29997200000071,LOSS,2022-02-28 08:30:00,16115.028822,-38.29997200000071
bearish,16145.169708,16170.942416,2022-03-02 03:30:00,bullish_fvg,2022-03-02 03:45:00,16131.996991,16120.542454,SHORT,2022-03-02 03:46:00,16121.115181,16171.442416,15970.133475999997,50.327235000000655,LOSS,2022-03-02 04:17:00,16171.442416,-50.327235000000655
bearish,16292.64687,16298.374139,2022-03-02 20:45:00,bullish_fvg,2022-03-02 20:55:00,16289.496873,16288.351419,SHORT,2022-03-02 21:11:00,16289.496873,16298.874139,16261.365075000002,9.377265999999508,LOSS,2022-03-02 21:51:00,16298.874139,-9.377265999999508
bearish,16310.401402,16316.987761,2022-03-02 23:00:00,bullish_fvg,2022-03-02 23:05:00,16303.242317,16291.215053,SHORT,2022-03-02 23:05:00,16294.078687,16317.487761,16223.851464999996,23.409074000001056,LOSS,2022-03-02 23:47:00,16317.487761,-23.409074000001056
bearish,16327.869571,16338.751381,2022-03-03 07:15:00,bullish_fvg,2022-03-03 07:20:00,16319.851395,16316.987761,SHORT,2022-03-03 07:33:00,16317.274124,16339.251381,16251.342352999998,21.977257000000463,LOSS,2022-03-03 07:37:00,16339.251381,-21.977257000000463
bearish,15623.129191,15638.020089,2022-03-07 03:00:00,bullish_fvg,2022-03-07 03:05:00,15617.974649,15599.074663,SHORT,2022-03-07 03:05:00,15609.67011,15638.520089,15523.120172999998,28.84997900000053,LOSS,2022-03-07 05:56:00,15638.520089,-28.84997900000053
bullish,15152.347726,15149.770455,2022-03-08 08:45:00,bearish_fvg,2022-03-08 08:50:00,15227.661305,15196.734056,LONG,2022-03-08 08:50:00,15215.634042,15149.270455,15414.724803,66.36358699999982,LOSS,2022-03-08 09:00:00,15149.270455,-66.36358699999982
bearish,15285.506717,15287.224897,2022-03-09 01:00:00,bullish_fvg,2022-03-09 01:15:00,15289.229441,15287.224897,SHORT,2022-03-09 01:17:00,15287.224897,15287.724897,15285.724897,0.5,LOSS,2022-03-09 01:18:00,15287.724897,-0.5
bearish,15549.533791,15628.856459,2022-03-09 08:00:00,bullish_fvg,2022-03-09 08:05:00,15537.506528,15533.211076,SHORT,2022-03-09 08:05:00,15533.211076,15629.356459,15244.774926999997,96.14538300000095,LOSS,2022-03-09 09:24:00,15629.356459,-96.14538300000095
bullish,15598.215573,15584.183765,2022-03-11 08:30:00,bearish_fvg,2022-03-11 08:35:00,15650.047352,15629.429186,LONG,2022-03-11 08:38:00,15630.57464,15583.683765,15771.247265000004,46.89087500000096,LOSS,2022-03-11 08:54:00,15583.683765,-46.89087500000096
bearish,15353.661211,15361.96575,2022-03-14 04:30:00,bullish_fvg,2022-03-14 04:35:00,15304.979429,15294.670346,SHORT,2022-03-14 04:35:00,15294.956709,15362.46575,15092.429586000002,67.50904099999934,LOSS,2022-03-14 04:49:00,15362.46575,-67.50904099999934
bearish,14984.825124,15003.438746,2022-03-15 05:45:00,bullish_fvg,2022-03-15 05:50:00,14974.229677,14955.329692,SHORT,2022-03-15 05:53:00,14963.347867,15003.938746,14841.575230000002,40.590878999999404,LOSS,2022-03-15 06:06:00,15003.938746,-40.590878999999404
bearish,15710.470034,15713.620032,2022-03-16 08:30:00,bullish_fvg,2022-03-16 08:35:00,15657.492801,15644.320084,SHORT,2022-03-16 08:36:00,15652.624623,15714.120032,15468.138395999997,61.49540900000102,LOSS,2022-03-16 08:45:00,15714.120032,-61.49540900000102
bullish,15921.806239,15915.219881,2022-03-17 04:15:00,bearish_fvg,2022-03-17 04:30:00,15938.988045,15933.54714,LONG,2022-03-17 04:33:00,15938.701681,15914.719881,16010.647081,23.981799999999566,LOSS,2022-03-17 05:00:00,15914.719881,-23.981799999999566
bearish,16036.065245,16040.933423,2022-03-18 00:45:00,bullish_fvg,2022-03-18 01:00:00,16046.660691,16035.206154,SHORT,2022-03-18 01:00:00,16036.637971,16041.433423,16022.251615,4.795452000000296,LOSS,2022-03-18 01:01:00,16041.433423,-4.795452000000296
bullish,16426.951315,16415.210415,2022-03-21 00:15:00,bearish_fvg,2022-03-21 00:30:00,16416.642232,16404.328605,LONG,2022-03-21 00:32:00,16409.483146,16414.710415,16393.80133899999,-5.227269000002707,LOSS,2022-03-21 00:33:00,16414.710415,5.227269000002707
bullish,16297.515048,16289.496873,2022-03-21 12:00:00,bearish_fvg,2022-03-21 12:15:00,16289.496873,16284.628694,LONG,2022-03-21 12:15:00,16287.492329,16288.996873,16282.978697000002,-1.5045439999994414,LOSS,2022-03-21 12:16:00,16288.996873,1.5045439999994414
bullish,16776.028326,16774.310145,2022-03-23 02:15:00,bearish_fvg,2022-03-23 02:30:00,16778.605597,16776.028326,LONG,2022-03-23 02:33:00,16776.887416,16773.810145,16786.119229000007,3.0772710000019288,LOSS,2022-03-23 02:35:00,16773.810145,-3.0772710000019288
bullish,16776.028326,16772.019238,2022-03-23 02:45:00,bearish_fvg,2022-03-23 03:00:00,16778.89196,16776.601053,LONG,2022-03-23 03:10:00,16778.605597,16771.519238,16799.864674000004,7.086359000000812,LOSS,2022-03-23 03:12:00,16771.519238,-7.086359000000812
bearish,16665.205682,16683.532941,2022-03-24 03:00:00,bullish_fvg,2022-03-24 03:05:00,16653.464781,16643.155698,SHORT,2022-03-24 03:15:00,16653.464781,16684.032941,16561.76030099999,30.568160000002536,LOSS,2022-03-24 03:32:00,16684.032941,-30.568160000002536
bearish,16689.546573,16690.692026,2022-03-24 06:00:00,bullish_fvg,2022-03-24 06:05:00,16660.91023,16642.869335,SHORT,2022-03-24 06:07:00,16643.728425,16691.192026,16501.337622000003,47.46360099999947,LOSS,2022-03-24 10:01:00,16691.192026,-47.46360099999947
bearish,16924.937305,16939.54184,2022-03-24 20:45:00,bullish_fvg,2022-03-24 20:50:00,16916.060039,16887.71006,SHORT,2022-03-24 20:51:00,16900.023687,16940.04184,16779.969227999998,40.01815300000089,LOSS,2022-03-24 23:57:00,16940.04184,-40.01815300000089
bullish,17292.055212,17291.482485,2022-03-30 13:30:00,bearish_fvg,2022-03-30 13:40:00,17316.682466,17301.218841,LONG,2022-03-30 13:41:00,17308.377927,17290.982485,17360.564253000004,17.395442000000912,LOSS,2022-03-30 13:45:00,17290.982485,-17.395442000000912
bearish,17370.805152,17373.95515,2022-03-31 02:00:00,bullish_fvg,2022-03-31 02:10:00,17359.636979,17351.33244,SHORT,2022-03-31 02:11:00,17352.19153,17374.45515,17285.400669999995,22.263620000001538,LOSS,2022-03-31 02:17:00,17374.45515,-22.263620000001538
bullish,17270.291591,17264.564323,2022-03-31 08:15:00,bearish_fvg,2022-03-31 08:30:00,17264.564323,17219.891629,LONG,2022-03-31 08:30:00,17261.987052,17264.064323,17255.755239000006,-2.077270999998291,LOSS,2022-03-31 08:31:00,17264.064323,2.077270999998291
bearish,17111.646256,17116.514434,2022-04-01 01:15:00,bullish_fvg,2022-04-01 01:20:00,17105.632624,17091.88718,SHORT,2022-04-01 01:20:00,17105.346261,17117.014434,17070.341741999993,11.668173000001843,LOSS,2022-04-01 01:49:00,17117.014434,-11.668173000001843
bullish,17308.377927,17305.800656,2022-04-05 07:15:00,bearish_fvg,2022-04-05 07:20:00,17322.982461,17317.255193,LONG,2022-04-05 07:35:00,17320.118827,17305.300656,17364.573339999995,14.818170999998983,LOSS,2022-04-05 07:56:00,17305.300656,-14.818170999998983
bullish,16537.773959,16533.192144,2022-04-06 23:15:00,bearish_fvg,2022-04-06 23:20:00,16546.078498,16544.933045,LONG,2022-04-06 23:29:00,16544.933045,16532.692144,16581.655748000005,12.240901000001031,WIN,2022-04-07 00:53:00,16581.655748000005,36.722703000003094
bullish,16394.305885,16392.014978,2022-04-08 14:45:00,bearish_fvg,2022-04-08 14:50:00,16426.378588,16423.514954,LONG,2022-04-08 15:06:00,16424.374044,16391.514978,16522.951242000003,32.859066000000894,LOSS,2022-04-10 19:00:00,16391.514978,-32.859066000000894
bearish,16020.887983,16024.897071,2022-04-12 03:15:00,bullish_fvg,2022-04-12 03:30:00,16029.478886,16018.310712,SHORT,2022-04-12 03:30:00,16021.46071,16025.397071,16009.651627,3.9363610000000335,LOSS,2022-04-12 03:33:00,16025.397071,-3.9363610000000335
bearish,16326.151391,16330.160478,2022-04-13 21:00:00,bullish_fvg,2022-04-13 21:05:00,16319.851395,16316.128671,SHORT,2022-04-13 21:08:00,16316.701398,16330.660478,16274.824157999998,13.95908000000054,LOSS,2022-04-13 22:46:00,16330.660478,-13.95908000000054
bullish,16287.492329,16286.633238,2022-04-14 05:15:00,bearish_fvg,2022-04-14 05:30:00,16286.633238,16276.037792,LONG,2022-04-14 05:31:00,16284.055968,16286.133238,16277.824158000001,-2.0772699999997712,LOSS,2022-04-14 05:32:00,16286.133238,2.0772699999997712
bearish,16025.469798,16027.187978,2022-04-18 22:15:00,bullish_fvg,2022-04-18 22:20:00,16020.315256,16009.433446,SHORT,2022-04-18 22:20:00,16010.006173,16027.687978,15956.960758,17.681805000000168,LOSS,2022-04-18 22:30:00,16027.687978,-17.681805000000168
bearish,16180.106046,16188.410585,2022-04-20 02:00:00,bullish_fvg,2022-04-20 02:05:00,16164.642421,16147.460616,SHORT,2022-04-20 02:06:00,16159.201516,16188.910585,16070.074308999998,29.709069000000454,LOSS,2022-04-20 02:30:00,16188.910585,-29.709069000000454
bullish,16205.019663,16194.71058,2022-04-21 09:00:00,bearish_fvg,2022-04-21 09:05:00,16260.00144,16243.678725,LONG,2022-04-21 09:05:00,16257.424169,16194.21058,16447.064935999995,63.21358899999905,LOSS,2022-04-21 09:15:00,16194.21058,-63.21358899999905
bullish,15651.192806,15646.897355,2022-04-22 05:15:00,bearish_fvg,2022-04-22 05:25:00,15664.93825,15662.647343,LONG,2022-04-22 05:26:00,15664.651887,15646.397355,15719.415483000002,18.254532000000836,LOSS,2022-04-22 05:31:00,15646.397355,-18.254532000000836
bearish,15246.847655,15276.915814,2022-04-25 02:15:00,bullish_fvg,2022-04-25 02:20:00,15238.543115,15235.965845,SHORT,2022-04-25 02:30:00,15236.824935,15277.415814,15115.052298000002,40.590878999999404,WIN,2022-04-25 06:17:00,15115.052298000002,121.77263699999821
bearish,15276.915814,15286.079443,2022-04-25 09:00:00,bullish_fvg,2022-04-25 09:05:00,15216.493132,15213.915861,SHORT,2022-04-25 09:17:00,15216.206769,15286.579443,15005.088747,70.37267400000019,LOSS,2022-04-25 09:24:00,15286.579443,-70.37267400000019
bearish,15505.720188,15506.865641,2022-04-25 19:45:00,bullish_fvg,2022-04-25 19:55:00,15503.142917,15496.556558,SHORT,2022-04-25 19:57:00,15501.7111,15507.365641,15484.747477,5.654540999999881,LOSS,2022-04-25 20:01:00,15507.365641,-5.654540999999881
bearish,14987.688758,14992.556936,2022-05-02 20:30:00,bullish_fvg,2022-05-02 20:45:00,15002.866019,14990.266029,SHORT,2022-05-02 20:47:00,14998.570568,14993.056936,15015.111463999994,-5.513631999998324,LOSS,2022-05-02 20:48:00,14993.056936,5.513631999998324
bullish,15011.170559,15010.025105,2022-05-03 21:30:00,bearish_fvg,2022-05-03 21:40:00,15027.20691,15016.897827,LONG,2022-05-03 21:41:00,15026.920547,15009.525105,15079.106872999997,17.395441999999093,LOSS,2022-05-03 22:33:00,15009.525105,-17.395441999999093
bearish,15069.01597,15109.965939,2022-05-04 13:30:00,bullish_fvg,2022-05-04 13:40:00,15065.293245,14966.497865,SHORT,2022-05-04 13:41:00,15022.625096,15110.465939,14759.102567,87.84084299999995,LOSS,2022-05-04 13:45:00,15110.465939,-87.84084299999995
