direction,entry_time,entry_price,stop_loss,take_profit,fvg_type,year,exit_time,exit_price,exit_reason,exit_idx,pnl
short,2018-02-01 03:00:00,8168.298029,8181.977899,8147.778223999998,bullish,2018,2018-02-01 06:05:00,8147.778223999998,TP,6118,20.519805000001725
short,2018-02-02 02:00:00,8110.013712,8130.722847,8078.9500095,bullish,2018,2018-02-02 03:00:00,8078.9500095,TP,6354,31.063702499999636
short,2018-02-02 03:05:00,8073.988732,8118.421634,8007.339378999999,bullish,2018,2018-02-02 09:00:00,8007.339378999999,TP,6426,66.6493530000007
short,2018-02-05 02:00:00,7896.499808,7923.945321,7855.331538499999,bullish,2018,2018-02-05 06:05:00,7855.331538499999,TP,6664,41.16826950000086
long,2018-02-06 02:00:00,7547.965452,7487.130933,7639.2172305,bearish,2018,2018-02-06 03:05:00,7639.2172305,TP,6901,91.2517785
long,2018-02-06 03:10:00,7617.672323,7528.134975,7751.9783449999995,bearish,2018,2018-02-06 05:05:00,7528.134975,SL,6925,-89.53734799999984
long,2018-02-06 05:35:00,7521.898597,7488.888249,7571.414119000001,bearish,2018,2018-02-06 05:45:00,7488.888249,SL,6933,-33.010348000000704
long,2018-02-07 02:00:00,7727.504578,7712.360278,7750.221028,bearish,2018,2018-02-07 02:05:00,7712.360278,SL,7162,-15.14429999999993
long,2018-02-07 02:10:00,7702.023495,7711.188734,7688.2756365000005,bearish,2018,2018-02-07 02:15:00,7711.188734,SL,7164,9.165238999999929
long,2018-02-07 02:20:00,7722.525516,7700.644837,7755.3465344999995,bearish,2018,2018-02-07 05:40:00,7755.3465344999995,TP,7205,32.82101849999981
long,2018-02-07 05:45:00,7755.621636,7710.895848,7822.7103179999995,bearish,2018,2018-02-07 09:05:00,7822.7103179999995,TP,7246,67.08868199999961
long,2018-02-08 02:00:00,7710.51719,7672.234894,7767.940633999999,bearish,2018,2018-02-08 05:05:00,7672.234894,SL,7471,-38.282295999999405
short,2018-02-08 05:10:00,7681.521474,7711.895848,7635.959913000001,bullish,2018,2018-02-08 06:45:00,7711.895848,SL,7491,-30.37437399999999
long,2018-02-09 02:00:00,7456.585016,7395.164725,7548.7154525000005,bearish,2018,2018-02-09 06:30:00,7395.164725,SL,7761,-61.42029100000036
short,2018-02-12 02:00:00,7539.471758,7557.837805,7511.922687499999,bullish,2018,2018-02-12 02:40:00,7557.837805,SL,7988,-18.366047000000435
long,2018-02-12 02:45:00,7586.919292,7533.406924,7667.187843999999,bearish,2018,2018-02-12 09:25:00,7533.406924,SL,8069,-53.5123679999997
short,2018-02-13 02:00:00,7629.387764,7647.460925,7602.2780225,bullish,2018,2018-02-13 05:10:00,7602.2780225,TP,8291,27.109741500000382
short,2018-02-13 05:15:00,7600.099163,7629.887764,7555.4162615,bullish,2018,2018-02-13 06:45:00,7629.887764,SL,8310,-29.7886010000002
long,2018-02-14 02:00:00,7727.504578,7690.100941,7783.610033500001,bearish,2018,2018-02-14 07:30:00,7690.100941,SL,8592,-37.403637000000344
long,2018-02-15 02:00:00,7882.148394,7867.296979,7904.4255164999995,bearish,2018,2018-02-15 06:45:00,7867.296979,SL,8856,-14.851415000000088
long,2018-02-16 02:00:00,8019.80482,7993.530851,8059.2157735,bearish,2018,2018-02-16 07:10:00,7993.530851,SL,9134,-26.273968999999852
long,2018-02-19 03:40:00,7972.943058,7966.878223,7982.0403105000005,bearish,2018,2018-02-19 05:20:00,7982.0403105000005,TP,9385,9.09725250000065
long,2018-02-19 05:25:00,7983.77984,7967.756881,8007.8142785,bearish,2018,2018-02-19 06:45:00,7967.756881,SL,9402,-16.0229589999999
short,2018-02-20 02:00:00,7934.57499,7952.355265,7907.9045774999995,bullish,2018,2018-02-20 03:35:00,7907.9045774999995,TP,9592,26.670412500000566
short,2018-02-20 03:40:00,7898.257124,7933.024788,7846.105627999999,bullish,2018,2018-02-20 08:35:00,7933.024788,SL,9652,-34.76766399999997
