Date,Direction,Entry_Time,Entry_Price,SL_Level,SL_Distance,TP_Level,TP_Distance,Exit_Time,Exit_Price,Exit_Type,PnL_Points,Result,Asian_High,Asian_Low,Asian_Mid
2018-01-29,SHORT,2018-01-29 02:00:00,8219.845967,8319.845967,100,8119.845966999999,100,2018-01-29 08:00:00,8208.716298,TIME_EXIT,11.129668999999922,WIN,8256.163833,8229.218319,8242.691076
2018-02-01,SHORT,2018-02-01 03:15:00,8160.390106,8260.390105999999,100,8060.390106,100,2018-02-01 08:00:00,8085.704173,TIME_EXIT,74.68593299999975,WIN,8186.456961,8164.783396,8175.620178499999
2018-02-02,SHORT,2018-02-02 02:45:00,8082.189541,8182.189541,100,7982.189541,100,2018-02-02 08:00:00,8059.051546,TIME_EXIT,23.137995000000046,WIN,8148.088894,8098.298271,8123.1935825
2018-02-05,LONG,2018-02-05 01:00:00,7916.123171,7816.123171,100,8016.123171,100,2018-02-05 08:00:00,7871.018725,TIME_EXIT,-45.10444600000028,LOSS,7906.750819,7867.504093,7887.127456
2018-02-06,LONG,2018-02-06 02:15:00,7595.705872,7495.705872,100,7695.705872,100,2018-02-06 05:30:00,7495.705872,STOP_LOSS,-100.0,LOSS,7583.990432,7334.158662,7459.074547
2018-02-07,SHORT,2018-02-07 02:00:00,7702.023495,7802.023495,100,7602.023495,100,2018-02-07 08:00:00,7777.880973,TIME_EXIT,-75.8574779999999,LOSS,7807.169574,7709.638532,7758.404053
2018-02-08,LONG,2018-02-08 02:00:00,7718.717998,7618.717998,100,7818.717998,100,2018-02-08 08:00:00,7741.270221,TIME_EXIT,22.552222999999685,WIN,7712.567392,7613.864805,7663.2160985
2018-02-09,LONG,2018-02-09 02:45:00,7462.442736,7362.442736,100,7562.442736,100,2018-02-09 08:00:00,7479.430125,TIME_EXIT,16.987388999999894,WIN,7460.392534,7367.254782,7413.823657999999
2018-02-12,LONG,2018-02-12 02:30:00,7580.4758,7480.4758,100,7680.4758,100,2018-02-12 08:00:00,7556.459147,TIME_EXIT,-24.016653000000588,LOSS,7561.438209,7534.492696,7547.9654525000005
2018-02-13,SHORT,2018-02-13 01:45:00,7617.086551,7717.086551,100,7517.086551,100,2018-02-13 08:00:00,7598.341846,TIME_EXIT,18.744705000000067,WIN,7675.370868,7621.479842,7648.425354999999
2018-02-14,LONG,2018-02-14 01:00:00,7700.559065,7600.559065,100,7800.559065,100,2018-02-14 07:30:00,7600.559065,STOP_LOSS,-100.0,LOSS,7697.630205,7675.95664,7686.793422500001
2018-02-15,LONG,2018-02-15 02:15:00,7893.570948,7793.570948,100,7993.570948,100,2018-02-15 08:00:00,7887.713228,TIME_EXIT,-5.857719999999972,LOSS,7887.127456,7819.470787,7853.2991215
2018-02-16,LONG,2018-02-16 02:00:00,8019.80482,7919.80482,100,8119.80482,100,2018-02-16 08:00:00,7955.662783,TIME_EXIT,-64.14203700000053,LOSS,8019.219048,7990.809104,8005.0140759999995
2018-02-20,SHORT,2018-02-20 03:00:00,7917.294715,8017.294715,100,7817.294715,100,2018-02-20 08:00:00,7903.529072,TIME_EXIT,13.765642999999727,WIN,7962.399161,7921.395119,7941.89714
2018-02-23,LONG,2018-02-23 01:00:00,7988.17313,7888.17313,100,8088.17313,100,2018-02-23 08:00:00,7987.587358,TIME_EXIT,-0.585772000000361,LOSS,7974.700374,7946.29043,7960.4954020000005
2018-02-26,LONG,2018-02-26 02:15:00,8109.42794,8009.42794,100,8209.42794,100,2018-02-26 08:00:00,8122.607811,TIME_EXIT,13.179871000000276,WIN,8101.812904,8071.93853,8086.875717000001
2018-03-01,LONG,2018-03-01 01:15:00,8066.666582,7966.666582,100,8166.666582,100,2018-03-01 08:00:00,8053.486711,TIME_EXIT,-13.179871000000276,LOSS,8065.787924,8014.532872,8040.160398
2018-03-02,SHORT,2018-03-02 03:45:00,7892.106518,7992.106518,100,7792.106518,100,2018-03-02 08:00:00,7815.956154,TIME_EXIT,76.15036399999917,WIN,7941.018482,7897.378466,7919.198474000001
2018-03-06,LONG,2018-03-06 01:00:00,8085.997059,7985.997059,100,8185.997059,100,2018-03-06 08:00:00,8106.206194,TIME_EXIT,20.20913500000006,WIN,8076.038934,8056.708458,8066.373696000001
2018-03-08,LONG,2018-03-08 01:00:00,8137.837883,8037.837883,100,8237.837883,100,2018-03-08 08:00:00,8155.118158,TIME_EXIT,17.280275000000074,WIN,8125.243785,8100.348474,8112.7961295000005
2018-03-12,LONG,2018-03-12 02:15:00,8373.759529,8273.759529,100,8473.759529,100,2018-03-12 08:00:00,8344.575548,TIME_EXIT,-29.18398100000013,LOSS,8373.175849,8338.155072,8355.6654605
2018-03-13,LONG,2018-03-13 02:00:00,8366.463534,8266.463534,100,8466.463534,100,2018-03-13 08:00:00,8398.274072,TIME_EXIT,31.810537999999724,WIN,8364.420655,8348.077626,8356.2491405
2018-03-14,LONG,2018-03-14 02:30:00,8259.358325,8159.358324999999,100,8359.358325,100,2018-03-14 08:00:00,8287.666786,TIME_EXIT,28.308461000000534,WIN,8252.64601,8221.127311,8236.8866605
2018-03-15,LONG,2018-03-15 02:30:00,8260.525684,8160.525684,100,8360.525684,100,2018-03-15 08:00:00,8254.105209,TIME_EXIT,-6.420475000000806,LOSS,8258.482806,8203.325082,8230.903944
2018-03-19,SHORT,2018-03-19 01:45:00,8155.463354,8255.463354,100,8055.463354,100,2018-03-19 08:00:00,8130.365131,TIME_EXIT,25.09822300000087,WIN,8220.543631,8173.265583,8196.904607
2018-03-21,SHORT,2018-03-21 03:15:00,8054.778622,8154.778622,100,7954.778622,100,2018-03-21 08:00:00,8038.435593,TIME_EXIT,16.34302899999966,WIN,8082.211563,8062.658296,8072.434929499999
2018-03-22,SHORT,2018-03-22 01:30:00,8029.680398,8129.680398,100,7929.680398,100,2018-03-22 05:45:00,7929.680398,TAKE_PROFIT,100.0,WIN,8072.28901,8035.517195,8053.9031025
2018-03-26,LONG,2018-03-26 01:00:00,7722.956763,7622.956763,100,7822.956763,100,2018-03-26 08:00:00,7762.063297,TIME_EXIT,39.106533999999556,WIN,7718.579166,7629.568026,7674.073596
2018-03-27,LONG,2018-03-27 01:30:00,7966.059321,7866.059321,100,8066.059321,100,2018-03-27 08:00:00,7956.428607,TIME_EXIT,-9.630713999999898,LOSS,7962.557243,7903.605603,7933.081423
2018-03-28,SHORT,2018-03-28 02:15:00,7615.559715,7715.559715,100,7515.559715,100,2018-03-28 08:00:00,7580.830778,TIME_EXIT,34.72893700000077,WIN,7683.850229,7620.229152,7652.0396905
2018-03-29,LONG,2018-03-29 01:30:00,7601.551404,7501.551404,100,7701.551404,100,2018-03-29 08:00:00,7605.929001,TIME_EXIT,4.3775970000006055,WIN,7591.045171,7551.646798,7571.3459845
