date,type,entry_price,stop_loss,risk,tokyo_high,tokyo_low,tokyo_eq,sweep_extreme,tokyo_reference,sweep_depth,entry_datetime,outcome,profit_points
2018-03-22,long,7975.106355,7973.688996,1.4173590000000331,8072.28901,8035.517195,8053.9031025,7952.34285,8035.517195,83.17434500000036,2018-03-22 03:15:00,loss,-1.4173590000000331
2018-03-23,short,7724.124122,7734.004836,9.880713999999898,7768.191933,7697.85854,7733.0252365,7794.165676,7768.191933,25.97374299999956,2018-03-23 01:25:00,loss,-9.880713999999898
2018-03-26,short,7750.681545,7755.892821,5.211275999999998,7718.579166,7662.254084,7690.416625,7762.938817,7718.579166,44.35965099999976,2018-03-26 03:55:00,loss,-5.211275999999998
2018-03-27,short,7977.732913,7978.858433,1.1255200000005061,7962.557243,7921.99151,7942.2743765,7991.157544,7962.557243,28.60030099999949,2018-03-27 02:35:00,loss,-1.1255200000005061
2018-03-28,long,7639.490579,7632.236424,7.254155000000537,7683.850229,7620.229152,7652.0396905,7570.616385,7620.229152,49.61276699999962,2018-03-28 01:20:00,win,7.254155000000537
2018-03-29,short,7598.341166,7599.758526,1.4173599999994622,7589.877812,7551.646798,7570.762305,7610.890278,7589.877812,21.01246600000013,2018-03-29 02:10:00,win,1.4173599999994622
2018-04-02,long,7639.198739,7637.1977,2.0010390000006737,7677.137914,7648.537613,7662.8377635,7632.486424,7648.537613,16.051189000000704,2018-04-02 02:40:00,win,2.0010390000006737
2018-04-03,long,7486.858361,7485.441002,1.4173590000000331,7509.621866,7475.184769,7492.4033175,7474.017409,7475.184769,1.1673600000003717,2018-04-03 01:20:00,loss,-1.4173590000000331
2018-04-05,short,7734.046676,7743.63555,9.588874000000033,7742.21819,7682.39103,7712.304609999999,7768.191933,7742.21819,25.973743000000468,2018-04-05 03:05:00,loss,-9.588874000000033
2018-04-06,short,7634.529302,7639.740579,5.211277000000337,7635.112982,7570.616385,7602.8646835,7650.580492,7635.112982,15.467510000000402,2018-04-06 03:05:00,loss,-5.211277000000337
2018-04-09,short,7576.453181,7580.788938,4.33575699999983,7609.431079,7561.861191,7585.646135,7614.392356,7609.431079,4.961277000000337,2018-04-09 02:15:00,loss,-4.33575699999983
2018-04-10,short,7715.952608,7719.704686,3.752078000000438,7732.003797,7554.857035,7643.430416,7733.462996,7732.003797,1.4591989999998987,2018-04-10 02:10:00,win,3.752078000000438
2018-04-11,long,7699.901419,7698.484059,1.4173599999994622,7721.205724,7688.227826,7704.716775000001,7686.184948,7688.227826,2.0428780000002007,2018-04-11 01:40:00,win,1.4173599999994622
2018-04-12,long,7715.077089,7714.535249,0.541840000000775,7738.132433,7702.527977,7720.330205,7695.523822,7702.527977,7.004154999999628,2018-04-12 02:30:00,loss,-0.541840000000775
2018-04-13,short,7774.028729,7775.737928,1.7091989999998987,7777.530807,7757.6857,7767.6082535000005,7788.03704,7777.530807,10.506233000000066,2018-04-13 02:05:00,win,1.7091989999998987
2018-04-16,long,7782.200244,7774.070569,8.129674999999224,7808.757666,7764.689855,7786.7237605,7753.891783,7764.689855,10.798071999999593,2018-04-16 03:00:00,win,8.129674999999224
2018-04-17,short,7863.03987,7868.251146,5.211275999999998,7864.499069,7825.392535,7844.945802,7876.172661,7864.499069,11.67359199999919,2018-04-17 02:10:00,win,5.211275999999998
2018-04-18,short,7984.737068,7987.613627,2.876558999999361,7993.784102,7973.938996,7983.861548999999,8000.496418,7993.784102,6.712316000000101,2018-04-18 01:30:00,loss,-2.876558999999361
2018-04-19,long,7995.243301,7989.156505,6.086796000000504,8015.380248,8004.290335,8009.8352915,7978.316593,8004.290335,25.97374200000013,2018-04-19 03:20:00,loss,-6.086796000000504
2018-04-20,long,7904.481122,7903.647442,0.8336799999997311,7926.660947,7897.185127,7911.9230370000005,7860.705151,7897.185127,36.479975999999624,2018-04-20 01:40:00,loss,-0.8336799999997311
2018-04-23,long,7805.255588,7801.503511,3.7520770000000994,7824.517015,7798.251433,7811.384224,7774.612409,7798.251433,23.639024000000063,2018-04-23 01:55:00,loss,-3.7520770000000994
2018-04-24,short,7792.414637,7793.831996,1.4173590000000331,7794.457515,7767.608253,7781.032884,7828.019093,7794.457515,33.56157799999983,2018-04-24 01:40:00,loss,-1.4173590000000331
2018-04-25,long,7604.469802,7603.052443,1.4173590000000331,7633.070103,7585.208375,7609.139239,7567.989827,7585.208375,17.218547999999828,2018-04-25 01:25:00,win,1.4173590000000331
2018-04-26,long,7680.348152,7677.471593,2.876558999999361,7719.162846,7693.189103,7706.1759745,7657.000967,7693.189103,36.18813599999976,2018-04-26 02:20:00,win,2.876558999999361
2018-04-27,short,7877.04818,7877.59002,0.5418399999998655,7881.133938,7857.494913,7869.314425500001,7885.511535,7881.133938,4.377596999999696,2018-04-27 02:10:00,win,0.5418399999998655
2018-04-30,short,7825.976214,7827.101734,1.1255199999995966,7824.808855,7792.706477,7808.7576659999995,7831.229331,7824.808855,6.420475999999326,2018-04-30 01:15:00,win,1.1255199999995966
2018-05-01,short,7729.085399,7730.794598,1.7091990000008082,7732.003797,7720.330205,7726.167001,7734.046676,7732.003797,2.0428789999996297,2018-05-01 01:15:00,win,1.7091990000008082
2018-05-03,short,7744.844749,7747.721307,2.876557999999932,7752.432584,7731.128278,7741.780431,7762.355137,7752.432584,9.922552999999425,2018-05-03 01:20:00,loss,-2.876557999999932
2018-05-08,short,7967.51852,7968.935879,1.4173590000000331,7978.316593,7957.304127,7967.8103599999995,7979.192112,7978.316593,0.8755190000001676,2018-05-08 02:40:00,loss,-1.4173590000000331
2018-05-09,short,7959.055166,7961.348044,2.2928780000002007,7966.351161,7952.92653,7959.6388455,7996.118821,7966.351161,29.767660000000433,2018-05-09 01:30:00,win,2.2928780000002007
2018-05-11,long,8123.069136,8117.27418,5.794955999999729,8137.661126,8123.069136,8130.3651310000005,8113.146583,8123.069136,9.922553000000335,2018-05-11 02:10:00,loss,-5.794955999999729
2018-05-14,long,8151.085757,8149.668398,1.4173590000000331,8164.802228,8151.377597,8158.0899125,8140.287685,8151.377597,11.089911999999458,2018-05-14 02:30:00,loss,-1.4173590000000331
2018-05-15,long,8117.52418,8115.523141,2.0010390000006737,8144.373442,8123.652816,8134.013129,8108.477146,8123.652816,15.175669999999627,2018-05-15 02:05:00,loss,-2.0010390000006737
2018-05-16,short,8056.237821,8060.573578,4.33575700000074,8050.984704,8033.766156,8042.37543,8062.950136,8050.984704,11.965431999999964,2018-05-16 03:00:00,win,4.33575700000074
2018-05-21,long,8069.078772,8067.077733,2.001038999999764,8095.636194,8083.378923,8089.5075584999995,8053.319423,8083.378923,30.0595000000003,2018-05-21 02:35:00,loss,-2.001038999999764
2018-05-22,short,8074.915568,8076.624767,1.7091989999998987,8078.417646,8064.993015,8071.7053305,8092.717796,8078.417646,14.30015000000003,2018-05-22 02:15:00,loss,-1.7091989999998987
2018-05-23,long,7988.239146,7987.989146,0.25,8061.199097,8016.839447,8039.019272,7978.316593,8016.839447,38.522854000000734,2018-05-23 03:45:00,loss,-0.25
2018-05-24,short,8129.781452,8132.65801,2.876557999999932,8115.481301,8084.254442,8099.867871500001,8142.330563,8115.481301,26.849262000000635,2018-05-24 03:15:00,loss,-2.876557999999932
2018-05-28,short,8167.428786,8170.305345,2.876558999999361,8171.514544,8156.630714,8164.072629,8179.686058,8171.514544,8.17151400000057,2018-05-28 01:45:00,loss,-2.876558999999361
2018-05-29,long,8066.160374,8060.949097,5.211277000000337,8159.257272,8136.785607,8148.0214395,8048.941826,8136.785607,87.84378099999958,2018-05-29 03:50:00,loss,-5.211277000000337
2018-05-30,short,8126.279374,8131.490651,5.211277000000337,8112.562903,8076.374767,8094.468835,8136.493767,8112.562903,23.93086399999993,2018-05-30 03:05:00,win,5.211277000000337
2018-05-31,short,8169.763505,8172.931903,3.1683979999997973,8160.716471,8139.412165,8150.064318,8175.600301,8160.716471,14.883830000000671,2018-05-31 03:35:00,win,3.1683979999997973
2018-06-01,short,8164.510388,8166.803267,2.2928790000005392,8165.094068,8147.0,8156.047034,8180.561578,8165.094068,15.467509999999493,2018-06-01 02:10:00,loss,-2.2928790000005392
2018-06-04,short,8292.919903,8293.753582,0.8336789999993925,8299.924058,8271.323757,8285.623907500001,8306.636374,8299.924058,6.712315999999191,2018-06-04 01:35:00,loss,-0.8336789999993925
2018-06-05,short,8336.695873,8338.696912,2.0010389999988547,8352.163383,8332.026437,8342.09491,8361.210417,8352.163383,9.047034000001076,2018-06-05 01:55:00,win,2.0010389999988547
2018-06-07,short,8437.380606,8440.549004,3.1683979999997973,8437.964286,8418.119179,8428.0417325,8444.968441,8437.964286,7.004155000000537,2018-06-07 02:00:00,loss,-3.1683979999997973
2018-06-08,long,8326.234611,8321.0396,5.195010999999795,8359.167538,8335.236674,8347.202106,8262.82212,8335.236674,72.41455399999904,2018-06-08 01:25:00,win,5.195010999999795
2018-06-11,short,8351.541431,8355.863793,4.322362000000794,8347.469069,8328.561675,8338.015372000002,8359.686154,8347.469069,12.217085000000225,2018-06-11 02:30:00,loss,-4.322362000000794
2018-06-12,short,8383.829442,8387.570038,3.740595999999641,8379.175314,8355.32291,8367.249112000001,8391.101517,8379.175314,11.926202999999077,2018-06-12 02:15:00,win,3.740595999999641
2018-06-13,long,8425.134826,8423.139528,1.9952979999998206,8444.333104,8428.043656,8436.18838,8412.626858,8428.043656,15.416798000000199,2018-06-13 02:00:00,loss,-1.9952979999998206
2018-06-14,long,8391.101517,8384.161208,6.9403089999996155,8427.171007,8404.191251,8415.681129,8383.538559,8404.191251,20.65269199999966,2018-06-14 02:30:00,win,6.9403089999996155
2018-06-15,long,8488.8382,8486.842903,1.995296999999482,8515.599435,8495.819392,8505.7094135,8477.493764,8495.819392,18.325627999998687,2018-06-15 03:30:00,loss,-1.995296999999482
2018-06-19,long,8350.668782,8350.418782,0.25,8421.353348,8364.631165,8392.992256500002,8333.215803,8364.631165,31.41536200000155,2018-06-19 02:45:00,loss,-0.25
2018-06-20,short,8452.186944,8453.891359,1.7044150000001537,8451.896061,8408.554496,8430.2252785,8462.076966,8451.896061,10.180905000001076,2018-06-20 01:45:00,loss,-1.7044150000001537
2018-06-21,long,8533.925063,8529.020936,4.904126999999789,8561.84983,8516.181201,8539.0155155,8506.582063,8516.181201,9.599137999999584,2018-06-21 02:05:00,win,4.904126999999789
2018-06-26,short,8236.933534,8245.037375,8.103841000000102,8237.806183,8191.846671,8214.826427,8246.532673,8237.806183,8.726489999999103,2018-06-26 02:35:00,win,8.103841000000102
2018-06-28,short,8147.92334,8149.336872,1.4135319999995772,8173.23016,8139.487733,8156.3589465000005,8190.974022,8173.23016,17.743862000000263,2018-06-28 01:55:00,loss,-1.4135319999995772
2018-06-29,short,8241.005896,8247.655322,6.6494259999999485,8262.82212,8197.082565,8229.9523425,8277.075386,8262.82212,14.253265999999712,2018-06-29 01:30:00,loss,-6.6494259999999485
2018-07-02,long,8150.250404,8145.346276,4.904128000000128,8247.114439,8201.44581,8224.280124500001,8135.706255,8201.44581,65.7395549999992,2018-07-02 02:55:00,win,4.904128000000128
2018-07-03,short,8295.110131,8299.432493,4.322362000000794,8303.545738,8257.00446,8280.275099,8311.690462,8303.545738,8.14472399999977,2018-07-03 02:50:00,loss,-4.322362000000794
2018-07-04,short,8187.192543,8187.442543,0.25,8194.464618,8172.357511,8183.4110645,8201.736693,8194.464618,7.272075000000768,2018-07-04 01:25:00,loss,-0.25
2018-07-06,short,8305.581919,8311.940462,6.358543000000282,8320.998717,8262.531237,8291.764976999999,8328.270792,8320.998717,7.272074999998949,2018-07-06 01:15:00,loss,-6.358543000000282
2018-07-10,long,8513.272371,8510.404424,2.8679469999988214,8535.088595,8508.327361,8521.707977999999,8500.47352,8508.327361,7.853841000000102,2018-07-10 01:35:00,loss,-2.8679469999988214
2018-07-17,long,8510.654424,8501.968818,8.685606000000917,8539.160957,8506.582063,8522.87151,8490.874381,8506.582063,15.707682000000204,2018-07-17 03:00:00,loss,-8.685606000000917
2018-07-18,long,8640.097354,8639.265588,0.8317659999993339,8654.059737,8637.479407,8645.769572000001,8626.425853,8637.479407,11.053554000000076,2018-07-18 01:40:00,loss,-0.8317659999993339
2018-07-19,long,8607.518459,8603.196097,4.322362000000794,8628.752917,8611.299938,8620.0264275,8593.556076,8611.299938,17.743861999999353,2018-07-19 02:15:00,loss,-4.322362000000794
2018-07-24,long,8649.114726,8644.210598,4.904128000000128,8665.985939,8644.460598,8655.2232685,8636.606758,8644.460598,7.853839999999764,2018-07-24 03:25:00,win,4.904128000000128
2018-07-25,short,8628.171151,8630.748215,2.5770639999991545,8627.589385,8606.64581,8617.1175975,8635.734109,8627.589385,8.144724000001588,2018-07-25 03:10:00,win,2.5770639999991545
2018-07-27,short,8661.331812,8664.199758,2.867946000000302,8666.567705,8643.587949,8655.077827000001,8668.02212,8666.567705,1.4544150000001537,2018-07-27 02:45:00,loss,-2.867946000000302
2018-07-31,short,8395.173879,8397.46006,2.2861809999994875,8397.791826,8366.958229,8382.3750275,8405.645666,8397.791826,7.853839999999764,2018-07-31 01:45:00,win,2.2861809999994875
2018-08-01,short,8458.58637,8462.326966,3.740595999999641,8466.149328,8439.09721,8452.623269,8470.221689,8466.149328,4.0723610000004555,2018-08-01 01:35:00,loss,-3.740595999999641
2018-08-02,long,8446.95105,8443.792221,3.158828999999969,8485.929371,8437.642795,8461.786082999999,8418.444518,8437.642795,19.198276999999507,2018-08-02 01:35:00,loss,-3.158828999999969
2018-08-03,long,8593.556076,8590.979012,2.5770640000009735,8602.282565,8587.447533,8594.865049,8585.993118,8587.447533,1.4544150000001537,2018-08-03 02:45:00,loss,-2.5770640000009735
2018-08-06,long,8622.353491,8619.485544,2.8679470000006404,8638.352056,8614.790534,8626.571295,8604.318746,8614.790534,10.471787999998924,2018-08-06 01:55:00,loss,-2.8679470000006404
2018-08-07,short,8687.802163,8690.960993,3.1588300000003073,8682.56627,8660.459163,8671.5127165,8696.819536,8682.56627,14.253266000001531,2018-08-07 02:20:00,loss,-3.1588300000003073
2018-08-08,long,8690.42011,8688.133929,2.2861809999994875,8705.255143,8690.129227,8697.692185,8684.602451,8690.129227,5.52677599999879,2018-08-08 02:10:00,win,2.2861809999994875
2018-08-10,long,8661.331812,8659.336514,1.9952979999998206,8689.256578,8673.83978,8681.548179000001,8643.587949,8673.83978,30.251830999999584,2018-08-10 02:35:00,loss,-1.9952979999998206
2018-08-14,short,8671.512716,8677.871259,6.358543000000282,8658.713865,8637.479407,8648.096636,8685.765982,8658.713865,27.05211700000109,2018-08-14 03:20:00,win,6.358543000000282
2018-08-20,short,8629.625566,8633.075279,3.4497129999999743,8614.208768,8593.846959,8604.0278635,8634.279694,8614.208768,20.070926000000327,2018-08-20 03:35:00,win,3.4497129999999743
2018-08-21,short,8595.592257,8598.16932,2.577063000000635,8601.700799,8574.066916,8587.8838575,8608.681991,8601.700799,6.981191999999282,2018-08-21 02:00:00,loss,-2.577063000000635
2018-08-22,short,8578.721043,8580.134575,1.4135320000004867,8597.337555,8557.777468,8577.5575115,8597.91932,8597.337555,0.5817650000008143,2018-08-22 01:30:00,loss,-1.4135320000004867
2018-08-23,short,8643.297066,8647.037662,3.74059600000146,8653.187088,8629.916449,8641.551768500001,8654.641503,8653.187088,1.4544150000001537,2018-08-23 02:30:00,loss,-3.74059600000146
2018-08-28,long,8821.026571,8816.995092,4.031479000001127,8832.661891,8813.463614,8823.0627525,8808.809486,8813.463614,4.654128000000128,2018-08-28 01:50:00,loss,-4.031479000001127
2018-08-30,long,8909.164116,8908.33235,0.8317659999993339,8925.744446,8910.327648,8918.036047000001,8898.401446,8910.327648,11.926202000000558,2018-08-30 01:25:00,loss,-0.8317659999993339
2018-09-03,long,8920.508553,8919.96767,0.5408829999996669,8933.598287,8916.436191,8925.017239,8910.909414,8916.436191,5.526777000000948,2018-09-03 01:15:00,loss,-0.5408829999996669
2018-09-04,short,8945.52449,8946.356256,0.8317659999993339,8933.598287,8909.745882,8921.6720845,8951.923915,8933.598287,18.325627999998687,2018-09-04 02:25:00,win,0.8317659999993339
2018-09-05,long,8851.278402,8845.210742,6.067660000000615,8893.165552,8874.549041,8883.8572965,8837.316019,8874.549041,37.23302200000035,2018-09-05 02:40:00,win,6.067660000000615
2018-09-06,long,8748.596708,8747.474059,1.1226489999990008,8772.739995,8751.505537,8762.122766,8737.834037,8751.505537,13.67149999999856,2018-09-06 01:30:00,loss,-1.1226489999990008
2018-09-07,short,8672.676248,8676.99861,4.322362000000794,8672.094482,8642.424417,8657.259449500001,8682.56627,8672.094482,10.471787999998924,2018-09-07 02:00:00,loss,-4.322362000000794
2018-09-11,long,8703.509845,8698.8966,4.613245000000461,8711.072802,8684.020685,8697.5467435,8662.495344,8684.020685,21.52534099999866,2018-09-11 02:10:00,loss,-4.613245000000461
2018-09-13,long,8702.021181,8701.771181,0.25,8721.253707,8693.910706,8707.5822065,8693.905517,8693.910706,0.005189000001337263,2018-09-13 01:30:00,win,0.25
2018-09-14,short,8833.610883,8838.208561,4.597678000000087,8819.698316,8803.177142,8811.437729000001,8842.596083,8819.698316,22.897767000000385,2018-09-14 03:35:00,loss,-4.597678000000087
2018-09-17,long,8765.207426,8761.189439,4.017987000001085,8771.294174,8755.35269,8763.323432000001,8753.61362,8755.35269,1.7390699999996286,2018-09-17 03:05:00,win,4.017987000001085
2018-09-18,short,8658.544408,8661.982704,3.438296000000264,8646.370911,8605.792589,8626.081750000001,8677.964033,8646.370911,31.59312200000022,2018-09-18 02:10:00,loss,-3.438296000000264
2018-09-20,long,8719.701736,8718.872046,0.8296900000004825,8736.22291,8718.25251,8727.237710000001,8711.586072,8718.25251,6.666438000000198,2018-09-20 02:10:00,win,0.8296900000004825
2018-09-21,short,8843.755464,8846.03438,2.278915999999299,8833.321038,8817.669399,8825.4952185,8854.76958,8833.321038,21.44854200000009,2018-09-21 03:40:00,win,2.278915999999299
2018-09-24,short,8709.557155,8711.836072,2.2789169999996375,8724.049413,8703.470407,8713.75991,8726.368175,8724.049413,2.3187619999989693,2018-09-24 01:20:00,loss,-2.2789169999996375
2018-09-26,short,8835.929644,8837.339025,1.4093809999994846,8839.987477,8815.350638,8827.6690575,8841.436702,8839.987477,1.4492250000002969,2018-09-26 01:20:00,loss,-1.4093809999994846
2018-09-27,long,8811.002961,8807.854509,3.148451999999452,8829.263206,8805.206058,8817.234632,8795.061477,8805.206058,10.144581000000471,2018-09-27 01:15:00,loss,-3.148451999999452
2018-09-28,long,8874.47905,8871.040754,3.438296000000264,8897.666663,8874.768896,8886.217779499999,8860.276638,8874.768896,14.49225800000022,2018-09-28 02:40:00,loss,-3.438296000000264
2018-10-01,short,8930.129321,8932.118392,1.9890709999999672,8942.882508,8907.521398,8925.201953,8946.650495,8942.882508,3.767986999999266,2018-10-01 01:40:00,win,1.9890709999999672
2018-10-02,long,8872.160289,8866.982921,5.177367999998751,8899.985424,8875.058741,8887.5220825,8847.233606,8875.058741,27.825135000000955,2018-10-02 02:30:00,win,5.177367999998751
2018-10-03,short,8890.420534,8891.250224,0.8296899999986636,8898.826044,8859.407102,8879.116573,8899.985424,8898.826044,1.159380000000965,2018-10-03 01:55:00,loss,-0.8296899999986636
2018-10-04,long,8831.292122,8830.462432,0.8296900000004825,8866.653231,8834.770264,8850.711747500001,8817.959245,8834.770264,16.81101900000067,2018-10-04 01:30:00,loss,-0.8296900000004825
2018-10-09,long,8564.054886,8560.036899,4.017986999999266,8577.677609,8554.200151,8565.93888,8537.389132,8554.200151,16.81101899999885,2018-10-09 01:55:00,loss,-4.017986999999266
2018-10-10,short,8587.242499,8589.521415,2.278915999999299,8591.880021,8556.229067,8574.054544,8593.329247,8591.880021,1.4492259999988164,2018-10-10 02:00:00,win,2.278915999999299
2018-10-11,short,8100.012788,8127.508233,27.495444999999563,8153.054452,8029.290569,8091.1725105000005,8164.648258,8153.054452,11.593805999999859,2018-10-11 02:55:00,win,27.495444999999563
2018-10-12,short,8269.28236,8285.473844,16.191484000000855,8257.978399,8195.66169,8226.8200445,8311.599753,8257.978399,53.62135400000079,2018-10-12 03:15:00,win,16.191484000000855
2018-10-15,long,8255.079948,8249.612735,5.4672129999999015,8314.498205,8265.514373,8290.006289,8208.994567,8265.514373,56.519806000000244,2018-10-15 02:10:00,win,5.4672129999999015
2018-10-17,short,8526.664861,8528.653932,1.9890709999999672,8520.867958,8503.477248,8512.172602999999,8542.89619,8520.867958,22.028231999998752,2018-10-17 02:40:00,loss,-1.9890709999999672
2018-10-18,long,8433.33472,8430.476113,2.85860700000012,8453.913726,8426.088591,8440.0011585,8423.479984,8426.088591,2.60860700000012,2018-10-18 01:45:00,win,2.85860700000012
2018-10-19,short,8328.700618,8333.298295,4.597676999999749,8322.903715,8279.426941,8301.165328,8342.90303,8322.903715,19.999314999999115,2018-10-19 01:45:00,loss,-4.597676999999749
2018-10-22,short,8282.325392,8291.560592,9.235199999999168,8275.079264,8181.749123,8228.4141935,8298.266876,8275.079264,23.187611999999717,2018-10-22 03:15:00,win,9.235199999999168
2018-10-23,long,8197.980451,8191.643703,6.336747999999716,8282.325392,8209.574258,8245.949825,8164.068568,8209.574258,45.50569000000087,2018-10-23 02:40:00,loss,-6.336747999999716
2018-10-25,short,7957.988661,7969.542622,11.553960999999617,7991.900544,7921.468171,7956.6843575,8027.261653,7991.900544,35.36110899999949,2018-10-25 02:00:00,win,11.553960999999617
2018-10-29,long,7996.827912,7991.940389,4.887522999999419,8046.391434,7992.77008,8019.580757,7979.727047,7992.77008,13.043032999999923,2018-10-29 01:45:00,loss,-4.887522999999419
2018-11-01,long,8080.883008,8073.386879,7.49612900000011,8124.939472,8081.172853,8103.0561625,8058.854776,8081.172853,22.318076999999903,2018-11-01 02:15:00,win,7.49612900000011
2018-11-02,short,8241.74707,8246.634593,4.887523000001238,8199.139832,8123.780091,8161.459961500001,8281.745702,8199.139832,82.60586999999941,2018-11-02 01:40:00,loss,-4.887523000001238
2018-11-05,short,8084.94084,8086.929911,1.9890709999999672,8090.158053,8051.608647,8070.88335,8092.476814,8090.158053,2.31876099999954,2018-11-05 01:35:00,loss,-1.9890709999999672
2018-11-06,long,8070.448582,8069.618892,0.829689999999573,8077.404866,8040.884376,8059.1446209999995,8013.638931,8040.884376,27.245444999999563,2018-11-06 01:15:00,loss,-0.829689999999573
2018-11-07,short,8149.57631,8150.695846,1.1195359999992434,8208.125032,8103.201085,8155.6630585,8257.398709,8208.125032,49.273676999999225,2018-11-07 01:20:00,win,1.1195359999992434
2018-11-08,long,8353.047611,8349.319469,3.7281419999999343,8383.481353,8341.16396,8362.3226565,8329.859998,8341.16396,11.303961999999956,2018-11-08 01:40:00,loss,-3.7281419999999343
2018-11-09,long,8258.847935,8251.931496,6.916439000000537,8306.382541,8270.441741,8288.412141,8240.877535,8270.441741,29.564206000000922,2018-11-09 03:00:00,win,6.916439000000537
2018-11-13,short,7981.176273,7983.745034,2.56876099999954,7987.263022,7885.237526,7936.250274,8004.653731,7987.263022,17.390709000000243,2018-11-13 02:55:00,loss,-2.56876099999954
2018-11-14,long,7918.569719,7910.4939,8.075818999999683,7988.132557,7935.960429,7962.046493,7857.122546,7935.960429,78.83788300000015,2018-11-14 02:10:00,loss,-8.075818999999683
2018-11-15,short,7895.382106,7904.327461,8.945354999999836,7884.657836,7827.558339,7856.108087500001,7933.931512,7884.657836,49.273675999999796,2018-11-15 02:50:00,win,8.945354999999836
2018-11-19,short,7969.582467,7970.122312,0.5398450000002413,7982.335654,7955.669899,7969.0027765,8039.724995,7982.335654,57.38934099999915,2018-11-19 01:20:00,loss,-0.5398450000002413
2018-11-20,long,7667.853657,7664.705206,3.1484510000000228,7725.532844,7689.302199,7707.4175215,7636.840225,7689.302199,52.46197399999983,2018-11-20 03:40:00,loss,-3.1484510000000228
2018-11-21,short,7631.623013,7639.119141,7.496127999999771,7617.130755,7573.943826,7595.5372905,7659.158303,7617.130755,42.027548000000024,2018-11-21 01:15:00,win,7.496127999999771
2018-11-27,short,7727.56176,7737.666495,10.104735000000801,7731.329747,7679.447464,7705.3886055,7782.342495,7731.329747,51.0127480000001,2018-11-27 01:50:00,win,10.104735000000801
2018-11-28,short,7809.298094,7813.895772,4.597678000000087,7805.819953,7778.574508,7792.1972305,7818.283294,7805.819953,12.463340999999673,2018-11-28 01:25:00,win,4.597678000000087
2018-11-29,long,8000.885744,7996.577912,4.307832000000417,8013.928776,7991.320854,8002.624814999999,7976.828596,7991.320854,14.49225799999931,2018-11-29 02:35:00,loss,-4.307832000000417
2018-12-03,short,8256.819019,8259.097935,2.278915999999299,8248.993199,8197.110916,8223.052057500001,8276.818334,8248.993199,27.825134999999136,2018-12-03 03:25:00,loss,-2.278915999999299
2018-12-05,short,7927.844764,7939.978416,12.133651999999529,7930.743216,7906.686068,7918.714642,7948.713615,7930.743216,17.970398999999816,2018-12-05 02:00:00,win,12.133651999999529
2018-12-06,long,7786.690172,7784.701101,1.9890709999999672,7814.805152,7731.909437,7773.3572945,7693.070186,7731.909437,38.83925100000033,2018-12-06 01:25:00,win,1.9890709999999672
2018-12-07,long,7871.035113,7869.625732,1.4093809999994846,7935.670583,7893.932881,7914.801732,7842.630288,7893.932881,51.30259299999943,2018-12-07 02:25:00,win,1.4093809999994846
2018-12-10,short,7635.680845,7639.119141,3.438296000000264,7637.419916,7598.580665,7618.0002905,7667.563812,7637.419916,30.143896000000495,2018-12-10 03:00:00,loss,-3.438296000000264
2018-12-11,short,7750.169682,7755.636895,5.4672129999999015,7762.053334,7715.678108,7738.865721,7770.168998,7762.053334,8.115663999999924,2018-12-11 01:50:00,win,5.4672129999999015
2018-12-12,short,7824.370043,7827.228649,2.8586059999997815,7853.644404,7804.370727,7829.0075655,7886.976597,7853.644404,33.33219300000019,2018-12-12 01:25:00,loss,-2.8586059999997815
2018-12-13,short,7912.772816,7913.312661,0.5398450000002413,7901.17901,7859.151462,7880.165236,7927.554919,7901.17901,26.37590900000032,2018-12-13 02:20:00,loss,-0.5398450000002413
2018-12-14,long,7760.559182,7755.400908,5.158274000000347,7806.399643,7744.662624,7775.5311335,7709.166663,7744.662624,35.495960999999625,2018-12-14 01:45:00,loss,-5.158274000000347
2018-12-17,long,7656.041811,7652.327147,3.7146640000000843,7686.935067,7662.97114,7674.9531035,7636.119992,7662.97114,26.85114799999974,2018-12-17 02:40:00,loss,-3.7146640000000843
2018-12-19,short,7519.765017,7528.9654,9.200383000000329,7533.623674,7499.265754,7516.444714,7541.996613,7533.623674,8.37293899999986,2018-12-19 02:45:00,loss,-9.200383000000329
2018-12-21,short,7276.949798,7282.685517,5.735719000000245,7300.336282,7261.936253,7281.1362675,7305.533278,7300.336282,5.196995999999672,2018-12-21 02:10:00,win,5.735719000000245
2018-12-24,short,7055.500009,7056.904897,1.4048880000000281,7054.345121,6994.579663,7024.462392,7071.37972,7054.345121,17.034598999999616,2018-12-24 02:30:00,loss,-1.4048880000000281
2018-12-26,short,6811.529902,6818.131786,6.6018839999997,6835.493829,6741.659173,6788.576501,6854.260761,6835.493829,18.766931999999542,2018-12-26 03:10:00,loss,-6.6018839999997
2018-12-27,long,7209.96629,7199.322297,10.643993000000592,7281.569351,7204.191849,7242.8806,7095.921092,7204.191849,108.27075700000023,2018-12-27 01:35:00,loss,-10.643993000000592
2018-12-28,long,7278.970853,7271.21408,7.7567730000000665,7330.652094,7267.710694,7299.181394,7256.450535,7267.710694,11.260159000000385,2018-12-28 02:05:00,win,7.7567730000000665
2018-12-31,short,7335.271647,7341.296087,6.024440000000141,7347.397971,7316.215993,7331.806982,7350.862636,7347.397971,3.4646649999995134,2018-12-31 02:25:00,win,6.024440000000141
