entry_time,entry_price,direction,stop_loss,take_profit,session,fvg_created_at,entry_index,outcome,exit_time,exit_price,pnl
2018-02-15 01:22:00,7882.734166,SHORT,7885.955912,7879.51242,London,2018-02-15 01:19:00,42897,Loss,2018-02-15 01:23:00,7885.955912,-3.2217460000001665
2018-02-15 08:37:00,7868.089865,LONG,7863.403689,7872.776041,New York,2018-02-15 08:36:00,43332,Win,2018-02-15 08:38:00,7872.776041,4.6861760000001595
2018-02-16 01:02:00,8001.645887,LONG,7998.424141,8004.867632999999,London,2018-02-16 01:01:00,44242,Win,2018-02-16 01:04:00,8004.867632999999,3.221745999999257
2018-02-16 08:45:00,7976.750576,LONG,7961.520503,7991.980649000001,New York,2018-02-16 08:44:00,44705,Win,2018-02-16 08:52:00,7991.980649000001,15.23007300000063
2018-02-19 01:06:00,7984.658498,LONG,7983.194068,7986.122928,London,2018-02-19 01:04:00,45603,Win,2018-02-19 01:08:00,7986.122928,1.464429999999993
2018-02-19 08:43:00,7951.562379,LONG,7948.926405,7954.198353,New York,2018-02-19 08:41:00,46054,Win,2018-02-19 08:44:00,7954.198353,2.6359739999998055
2018-02-20 01:14:00,7945.704658,SHORT,7948.047747,7943.361569,London,2018-02-20 01:01:00,46744,Loss,2018-02-20 01:17:00,7948.047747,-2.3430889999999636
2018-02-20 08:53:00,7950.683721,SHORT,7956.541441,7944.826001,New York,2018-02-20 08:49:00,47203,Win,2018-02-20 08:58:00,7944.826001,5.857719999999972
2018-02-21 01:15:00,7975.871918,SHORT,7977.336348,7974.407488,London,2018-02-21 01:07:00,48110,Win,2018-02-21 01:16:00,7974.407488,1.464429999999993
2018-02-21 08:42:00,7986.415814,SHORT,7993.737965,7979.093663,New York,2018-02-21 08:33:00,48557,Loss,2018-02-21 08:43:00,7993.737965,-7.322151000000304
2018-02-22 01:15:00,7879.512419,SHORT,7880.976849,7878.047989,London,2018-02-22 01:01:00,49475,Loss,2018-02-22 01:18:00,7880.976849,-1.464429999999993
2018-02-22 08:36:00,7969.428426,SHORT,7981.729638,7957.127214000001,New York,2018-02-22 08:33:00,49916,Loss,2018-02-22 08:39:00,7981.729638,-12.301211999999396
2018-02-23 01:09:00,7990.809104,SHORT,7992.859307,7988.758901,London,2018-02-23 01:07:00,50832,Win,2018-02-23 01:11:00,7988.758901,2.050202999999783
2018-02-23 08:36:00,7986.122928,SHORT,7991.10199,7981.143865999999,New York,2018-02-23 08:33:00,51279,Win,2018-02-23 08:37:00,7981.143865999999,4.97906200000034
2018-02-26 01:12:00,8087.754375,LONG,8086.289945,8089.218805,London,2018-02-26 01:11:00,52200,Win,2018-02-26 01:14:00,8089.218805,1.464429999999993
2018-02-26 08:46:00,8145.745806,SHORT,8153.946614,8137.544997999999,New York,2018-02-26 08:37:00,52654,Loss,2018-02-26 08:49:00,8153.946614,-8.200808000000507
2018-02-27 01:10:00,8186.456961,SHORT,8187.921392,8184.9925299999995,London,2018-02-27 01:08:00,53563,Loss,2018-02-27 01:11:00,8187.921392,-1.4644310000003316
2018-02-27 08:39:00,8197.58663,LONG,8191.72891,8203.44435,New York,2018-02-27 08:34:00,54012,Loss,2018-02-27 08:41:00,8191.72891,-5.857719999999972
2018-02-28 01:06:00,8096.248069,SHORT,8099.469815,8093.026323,London,2018-02-28 01:05:00,54924,Loss,2018-02-28 01:09:00,8099.469815,-3.2217460000001665
2018-02-28 08:49:00,8130.808619,LONG,8127.586873,8134.0303650000005,New York,2018-02-28 08:36:00,55387,Loss,2018-02-28 08:51:00,8127.586873,-3.2217460000001665
2018-03-01 01:29:00,7643.739179,LONG,7643.153407,7644.3249510000005,London,2018-03-01 01:18:00,56305,Loss,2018-03-01 01:33:00,7643.153407,-0.585772000000361
2018-03-01 09:13:00,7685.328992,SHORT,7688.550739,7682.107244999999,New York,2018-03-01 09:03:00,56767,Loss,2018-03-01 09:14:00,7688.550739,-3.221747000000505
2018-03-04 01:11:00,7481.021565,SHORT,7482.480764,7479.562366,London,2018-03-04 01:08:00,57647,Loss,2018-03-04 01:12:00,7482.480764,-1.4591989999998987
2018-03-04 08:39:00,7542.307924,LONG,7526.256735,7558.3591129999995,New York,2018-03-04 08:32:00,58095,Loss,2018-03-04 08:43:00,7526.256735,-16.051188999999795
2018-03-05 01:08:00,7748.054986,SHORT,7750.389705,7745.720267000001,London,2018-03-05 01:04:00,59008,Win,2018-03-05 01:15:00,7745.720267000001,2.3347189999994953
2018-03-05 08:39:00,7710.115812,SHORT,7722.956763,7697.274861,New York,2018-03-05 08:37:00,59459,Win,2018-03-05 08:40:00,7697.274861,12.840951000000132
2018-03-07 01:04:00,8287.256291,LONG,8282.31128,8292.201302,London,2018-03-07 01:03:00,60785,Win,2018-03-07 01:18:00,8292.201302,4.945010999999795
2018-03-07 08:58:00,8259.622407,LONG,8256.422694,8262.82212,New York,2018-03-07 08:56:00,61259,Win,2018-03-07 08:59:00,8262.82212,3.1997129999999743
2018-03-08 01:08:00,8595.592257,LONG,8594.719608,8596.464906000001,London,2018-03-08 01:06:00,61943,Loss,2018-03-08 01:09:00,8594.719608,-0.8726490000008198
2018-03-08 08:39:00,8588.029299,LONG,8574.066916,8601.991682,New York,2018-03-08 08:38:00,62394,Loss,2018-03-08 08:46:00,8574.066916,-13.962383000000045
2018-03-09 01:07:00,8918.763255,LONG,8917.890606,8919.635903999999,London,2018-03-09 01:04:00,62887,Win,2018-03-09 01:09:00,8919.635903999999,0.8726489999990008
2018-03-09 08:38:00,8925.162681,LONG,8922.835617,8927.489744999999,New York,2018-03-09 08:34:00,63337,Win,2018-03-09 08:50:00,8927.489744999999,2.3270639999991545
2018-03-10 01:30:00,8886.362702,SHORT,8886.942392,8885.783012,London,2018-03-10 01:29:00,64041,Loss,2018-03-10 01:32:00,8886.942392,-0.5796900000004825
2018-03-10 08:38:00,8910.99954,SHORT,8916.506598,8905.492482000001,New York,2018-03-10 08:35:00,64469,Loss,2018-03-10 08:40:00,8916.506598,-5.507057999999233
2018-03-12 01:11:00,8253.051031,SHORT,8255.079948,8251.022114000001,London,2018-03-12 01:03:00,65387,Loss,2018-03-12 01:12:00,8255.079948,-2.0289169999996375
2018-03-12 08:42:00,8198.270297,LONG,8191.314013,8205.226580999999,New York,2018-03-12 08:40:00,65838,Win,2018-03-12 08:45:00,8205.226580999999,6.956283999999869
2018-03-13 01:15:00,8364.420655,SHORT,8365.004335,8363.836975,London,2018-03-13 01:13:00,66755,Loss,2018-03-13 01:18:00,8365.004335,-0.5836799999997311
2018-03-13 09:04:00,8399.149592,LONG,8392.729116,8405.570067999999,New York,2018-03-13 09:03:00,67222,Win,2018-03-13 09:13:00,8405.570067999999,6.420475999999326
2018-03-14 01:09:00,8243.598976,SHORT,8244.474495,8242.723456999998,London,2018-03-14 01:07:00,68111,Loss,2018-03-14 01:10:00,8244.474495,-0.8755190000010771
2018-03-14 08:42:00,8275.701354,LONG,8268.113519,8283.289189000001,New York,2018-03-14 08:40:00,68564,Loss,2018-03-14 08:48:00,8268.113519,-7.587835000000268
2018-03-15 01:02:00,8252.64601,LONG,8250.019451,8255.272569,London,2018-03-15 01:01:00,69469,Loss,2018-03-15 01:04:00,8250.019451,-2.6265590000002703
2018-03-15 08:43:00,8237.762179,LONG,8230.758024,8244.766333999998,New York,2018-03-15 08:41:00,69930,Loss,2018-03-15 08:45:00,8230.758024,-7.004154999998718
2018-03-16 01:16:00,8247.392893,SHORT,8248.852092,8245.933694000001,London,2018-03-16 01:15:00,70848,Loss,2018-03-16 01:19:00,8248.852092,-1.4591989999989892
2018-03-16 08:33:00,8250.603131,SHORT,8257.023607,8244.182655,New York,2018-03-16 08:31:00,71285,Loss,2018-03-16 08:36:00,8257.023607,-6.420475999999326
2018-03-19 01:05:00,8157.798073,SHORT,8158.381753,8157.214393,London,2018-03-19 01:03:00,72202,Win,2018-03-19 01:06:00,8157.214393,0.5836799999997311
2018-03-19 08:42:00,8116.064981,SHORT,8125.987534,8106.142428000001,New York,2018-03-19 08:40:00,72659,Loss,2018-03-19 08:50:00,8125.987534,-9.922552999999425
2018-03-20 01:04:00,8060.615418,LONG,8058.280699,8062.950137000001,London,2018-03-20 01:01:00,73566,Loss,2018-03-20 01:05:00,8058.280699,-2.3347190000004048
2018-03-20 08:37:00,8041.353991,SHORT,8048.941826,8033.766156,New York,2018-03-20 08:35:00,74019,Loss,2018-03-20 08:40:00,8048.941826,-7.587835000000268
2018-03-21 01:07:00,8074.623728,SHORT,8075.207408,8074.040047999999,London,2018-03-21 01:03:00,74924,Win,2018-03-21 01:08:00,8074.040047999999,0.5836800000006406
2018-03-21 08:38:00,8041.64583,LONG,8035.225355,8048.066305000001,New York,2018-03-21 08:36:00,75375,Loss,2018-03-21 08:40:00,8035.225355,-6.420475000000806
2018-03-22 01:16:00,8045.731588,SHORT,8046.898947,8044.564229,London,2018-03-22 01:01:00,76298,Win,2018-03-22 01:19:00,8044.564229,1.1673590000000331
2018-03-22 08:45:00,7935.999821,LONG,7928.995666,7943.003976000001,New York,2018-03-22 08:43:00,76747,Win,2018-03-22 08:48:00,7943.003976000001,7.004155000000537
2018-03-23 01:15:00,7724.415962,SHORT,7725.583321,7723.248603,London,2018-03-23 01:02:00,77662,Win,2018-03-23 01:16:00,7723.248603,1.1673590000000331
2018-03-23 08:35:00,7825.392535,SHORT,7835.898768,7814.886302,New York,2018-03-23 08:32:00,78102,Win,2018-03-23 08:38:00,7814.886302,10.506233000000066
2018-03-26 01:09:00,7725.875161,LONG,7723.540443,7728.209879,London,2018-03-26 01:08:00,79021,Loss,2018-03-26 01:10:00,7723.540443,-2.3347180000000662
2018-03-26 08:37:00,7774.904249,SHORT,7778.990006,7770.818492,New York,2018-03-26 08:32:00,79469,Loss,2018-03-26 08:38:00,7778.990006,-4.08575699999983
2018-03-27 01:19:00,7948.257093,SHORT,7950.299971,7946.214215,London,2018-03-27 01:16:00,80396,Win,2018-03-27 01:21:00,7946.214215,2.0428780000002007
2018-03-27 08:36:00,7941.544777,LONG,7924.618069,7958.471485,New York,2018-03-27 08:34:00,80833,Loss,2018-03-27 08:44:00,7924.618069,-16.926707999999962
2018-03-28 01:07:00,7632.778263,LONG,7630.735385,7634.821141,London,2018-03-28 01:06:00,81749,Win,2018-03-28 01:08:00,7634.821141,2.0428780000002007
2018-03-28 08:36:00,7590.169652,SHORT,7615.851555,7564.487748999999,New York,2018-03-28 08:33:00,82198,Win,2018-03-28 08:38:00,7564.487748999999,25.681903000000602
2018-03-29 01:02:00,7578.49606,SHORT,7584.624696,7572.367424000001,London,2018-03-29 01:00:00,83109,Loss,2018-03-29 01:14:00,7584.624696,-6.12863599999946
2018-03-29 08:54:00,7542.307924,LONG,7528.299613,7556.316234999999,New York,2018-03-29 08:53:00,83581,Loss,2018-03-29 08:57:00,7528.299613,-14.008310999999594
2018-04-01 01:12:00,7728.969008,SHORT,7729.554781,7728.383235,London,2018-04-01 01:09:00,84064,Loss,2018-04-01 01:13:00,7729.554781,-0.58577299999979
2018-04-01 08:32:00,7748.299485,LONG,7739.805791,7756.793178999999,New York,2018-04-01 08:30:00,84503,Loss,2018-04-01 08:38:00,7739.805791,-8.493693999999778
2018-04-04 01:05:00,7509.621866,LONG,7509.038186,7510.205546000001,London,2018-04-04 01:00:00,86252,Loss,2018-04-04 01:06:00,7509.038186,-0.5836800000006406
2018-04-04 08:43:00,7463.511176,LONG,7446.876308,7480.146044,New York,2018-04-04 08:40:00,86710,Loss,2018-04-04 08:45:00,7446.876308,-16.634868000000097
2018-04-05 01:04:00,7770.818491,SHORT,7772.27769,7769.359292,London,2018-04-05 01:03:00,87616,Loss,2018-04-05 01:05:00,7772.27769,-1.4591989999998987
2018-04-05 08:41:00,7748.346826,SHORT,7755.642821,7741.050831,New York,2018-04-05 08:39:00,88073,Loss,2018-04-05 08:43:00,7755.642821,-7.295995000000403
2018-04-06 01:31:00,8291.752543,SHORT,8293.795422,8289.709664000002,London,2018-04-06 01:14:00,88588,Loss,2018-04-06 01:41:00,8293.795422,-2.0428789999987202
2018-04-06 08:38:00,8306.052694,SHORT,8309.846611,8302.258777,New York,2018-04-06 08:36:00,89015,Loss,2018-04-06 08:39:00,8309.846611,-3.7939170000008744
2018-04-07 01:06:00,8188.356075,LONG,8186.319894,8190.392255999999,London,2018-04-07 01:03:00,89918,Win,2018-04-07 01:10:00,8190.392255999999,2.0361809999994875
2018-04-07 09:00:00,8181.665767,SHORT,8183.99283,8179.338704000001,New York,2018-04-07 08:57:00,90392,Loss,2018-04-07 09:02:00,8183.99283,-2.3270629999997254
2018-04-09 01:17:00,8941.452128,LONG,8939.70683,8943.197426000002,London,2018-04-09 01:16:00,91067,Loss,2018-04-09 01:26:00,8939.70683,-1.7452980000016396
2018-04-09 08:53:00,8843.133678,LONG,8839.643082,8846.624274,New York,2018-04-09 08:41:00,91523,Win,2018-04-09 08:55:00,8846.624274,3.490595999999641
2018-04-10 01:12:00,8827.524135,SHORT,8829.553051,8825.495218999999,London,2018-04-10 01:10:00,92424,Win,2018-04-10 01:16:00,8825.495218999999,2.028916000001118
2018-04-10 08:51:00,8801.148225,LONG,8792.742716,8809.553734000001,New York,2018-04-10 08:41:00,92883,Loss,2018-04-10 08:57:00,8792.742716,-8.405509000000166
2018-04-12 01:08:00,8113.63551,SHORT,8115.954272,8111.316748,London,2018-04-12 01:01:00,94203,Loss,2018-04-12 01:15:00,8115.954272,-2.3187619999998788
2018-04-12 08:33:00,8155.373213,SHORT,8164.358413,8146.388013,New York,2018-04-12 08:32:00,94648,Win,2018-04-12 08:34:00,8146.388013,8.985200000000077
2018-04-13 01:26:00,7778.698166,LONG,7778.114486,7779.281846,London,2018-04-13 01:25:00,95586,Win,2018-04-13 01:27:00,7779.281846,0.5836799999997311
2018-04-13 08:40:00,7831.229331,LONG,7819.555739,7842.902922999999,New York,2018-04-13 08:34:00,96020,Loss,2018-04-13 08:47:00,7819.555739,-11.67359199999919
2018-04-16 01:11:00,7783.367603,SHORT,7784.534962,7782.200244,London,2018-04-16 01:07:00,96936,Win,2018-04-16 01:14:00,7782.200244,1.1673590000000331
2018-04-16 08:46:00,7783.659443,LONG,7779.573685,7787.745200999999,New York,2018-04-16 08:42:00,97391,Loss,2018-04-16 08:47:00,7779.573685,-4.0857579999992595
2018-04-17 01:11:00,7864.790909,SHORT,7865.666428,7863.91539,London,2018-04-17 01:05:00,98301,Loss,2018-04-17 01:12:00,7865.666428,-0.8755190000001676
2018-04-17 08:39:00,7887.262574,LONG,7876.464501,7898.060647,New York,2018-04-17 08:31:00,98749,Win,2018-04-17 08:43:00,7898.060647,10.798072999999931
2018-04-18 01:06:00,7989.114666,LONG,7987.655466,7990.573866000001,London,2018-04-18 01:02:00,99654,Loss,2018-04-18 01:12:00,7987.655466,-1.4592000000002372
2018-04-18 08:38:00,7971.896117,SHORT,7981.526831,7962.265403,New York,2018-04-18 08:33:00,100106,Win,2018-04-18 08:40:00,7962.265403,9.630713999999898
2018-04-19 01:03:00,8006.625054,LONG,8005.457695,8007.792413,London,2018-04-19 01:00:00,101011,Win,2018-04-19 01:05:00,8007.792413,1.1673590000000331
2018-04-19 08:37:00,7945.922374,LONG,7937.75086,7954.093887999999,New York,2018-04-19 08:35:00,101465,Loss,2018-04-19 08:43:00,7937.75086,-8.17151399999966
2018-04-20 01:01:00,7911.485277,SHORT,7912.944476,7910.026078,London,2018-04-20 01:00:00,102373,Win,2018-04-20 01:03:00,7910.026078,1.4591989999998987
2018-04-20 08:41:00,7875.588981,LONG,7868.292986,7882.884975999999,New York,2018-04-20 08:36:00,102833,Loss,2018-04-20 08:43:00,7868.292986,-7.295994999999493
2018-04-23 01:09:00,7812.551583,LONG,7811.967904,7813.135262000001,London,2018-04-23 01:07:00,103746,Loss,2018-04-23 01:10:00,7811.967904,-0.583679000000302
2018-04-23 08:39:00,7812.551583,SHORT,7821.890457,7803.212709,New York,2018-04-23 08:38:00,104196,Win,2018-04-23 08:43:00,7803.212709,9.338874000000033
2018-04-24 01:12:00,7797.084074,LONG,7796.208554,7797.959594000001,London,2018-04-24 01:11:00,105107,Loss,2018-04-24 01:14:00,7796.208554,-0.8755200000005061
2018-04-24 08:36:00,7797.959593,LONG,7790.663598,7805.255587999999,New York,2018-04-24 08:35:00,105551,Win,2018-04-24 08:37:00,7805.255587999999,7.295994999999493
2018-04-25 01:13:00,7601.259565,LONG,7598.341166,7604.177964,London,2018-04-25 01:12:00,106472,Loss,2018-04-25 01:14:00,7598.341166,-2.918399000000136
2018-04-25 08:46:00,7551.063118,LONG,7538.514006,7563.61223,New York,2018-04-25 08:45:00,106925,Win,2018-04-25 08:48:00,7563.61223,12.549111999999695
2018-04-26 01:09:00,7671.009278,LONG,7668.674559,7673.343997000001,London,2018-04-26 01:08:00,107832,Loss,2018-04-26 01:13:00,7668.674559,-2.3347190000004048
2018-04-26 08:32:00,7720.330205,LONG,7702.819817,7737.840593000001,New York,2018-04-26 08:31:00,108275,Loss,2018-04-26 08:34:00,7702.819817,-17.510388000000603
2018-04-27 01:10:00,7878.799219,SHORT,7879.966578,7877.631860000001,London,2018-04-27 01:01:00,109197,Loss,2018-04-27 01:11:00,7879.966578,-1.1673589999991236
2018-04-27 08:42:00,7846.696841,LONG,7833.855889,7859.5377929999995,New York,2018-04-27 08:41:00,109649,Loss,2018-04-27 08:50:00,7833.855889,-12.840951999999561
2018-04-30 01:01:00,7830.937491,LONG,7828.602773,7833.272209,London,2018-04-30 01:00:00,110522,Loss,2018-04-30 01:04:00,7828.602773,-2.3347180000000662
2018-04-30 08:44:00,7813.135263,SHORT,7818.38838,7807.882146,New York,2018-04-30 08:43:00,110985,Loss,2018-04-30 08:45:00,7818.38838,-5.253117000000202
2018-05-01 01:01:00,7744.784853,LONG,7743.613309,7745.956397,London,2018-05-01 01:00:00,111882,Win,2018-05-01 01:03:00,7745.956397,1.1715439999998125
2018-05-01 08:54:00,7762.065128,LONG,7758.25761,7765.872646000001,New York,2018-05-01 08:35:00,112355,Loss,2018-05-01 09:02:00,7758.25761,-3.8075180000005275
2018-05-02 01:23:00,7908.508135,SHORT,7914.072969,7902.943301,London,2018-05-02 01:04:00,112849,Loss,2018-05-02 01:30:00,7914.072969,-5.564833999999792
2018-05-02 08:43:00,7859.889056,SHORT,7866.918321,7852.859791,New York,2018-05-02 08:34:00,113289,Loss,2018-05-02 08:45:00,7866.918321,-7.029265000000123
2018-05-03 01:05:00,7926.081296,LONG,7922.566663,7929.595929000001,London,2018-05-03 01:01:00,114196,Loss,2018-05-03 01:09:00,7922.566663,-3.5146330000006856
2018-05-03 08:37:00,7946.29043,SHORT,7957.127213,7935.453647,New York,2018-05-03 08:31:00,114648,Loss,2018-05-03 08:39:00,7957.127213,-10.836782999999741
2018-05-04 01:07:00,7729.669079,LONG,7724.707802,7734.630356000001,London,2018-05-04 01:01:00,115563,Win,2018-05-04 01:15:00,7734.630356000001,4.961277000000337
2018-05-04 08:33:00,7752.432584,LONG,7733.171156,7771.694012,New York,2018-05-04 08:31:00,116009,Loss,2018-05-04 08:37:00,7733.171156,-19.261427999999796
2018-05-06 01:08:00,8341.36531,LONG,8339.614271,8343.116348999998,London,2018-05-06 01:07:00,116929,Loss,2018-05-06 01:21:00,8339.614271,-1.7510389999988547
2018-05-06 08:46:00,8365.879854,LONG,8362.961456,8368.798252,New York,2018-05-06 08:33:00,117386,Loss,2018-05-06 08:47:00,8362.961456,-2.9183979999997973
2018-05-07 01:09:00,8185.447245,LONG,8183.411064,8187.483426000001,London,2018-05-07 01:03:00,118286,Loss,2018-05-07 01:12:00,8183.411064,-2.036181000000397
2018-05-07 08:46:00,8247.114439,SHORT,8255.840928,8238.387950000002,New York,2018-05-07 08:39:00,118743,Loss,2018-05-07 08:48:00,8255.840928,-8.726488999998764
2018-05-09 01:08:00,8863.78637,LONG,8862.331955,8865.240785,London,2018-05-09 01:05:00,120067,Win,2018-05-09 01:11:00,8865.240785,1.4544150000001537
2018-05-09 08:44:00,8844.29721,LONG,8837.316019,8851.278401000001,New York,2018-05-09 08:41:00,120523,Loss,2018-05-09 08:50:00,8837.316019,-6.981191000000763
2018-05-10 01:08:00,8720.281426,LONG,8717.962665,8722.600187,London,2018-05-10 01:07:00,121428,Loss,2018-05-10 01:15:00,8717.962665,-2.3187610000004497
2018-05-10 08:35:00,8701.441491,LONG,8691.007065,8711.875917,New York,2018-05-10 08:33:00,121875,Win,2018-05-10 08:36:00,8711.875917,10.434425999999803
2018-05-11 01:12:00,8088.998672,LONG,8086.679911,8091.317432999999,London,2018-05-11 01:03:00,122377,Loss,2018-05-11 01:25:00,8086.679911,-2.31876099999954
2018-05-11 08:47:00,8016.827228,LONG,8007.842028,8025.812428,New York,2018-05-11 08:44:00,122832,Loss,2018-05-11 08:49:00,8007.842028,-8.985200000000077
2018-05-12 01:11:00,7926.685383,LONG,7924.076777,7929.293989,London,2018-05-12 01:09:00,123741,Win,2018-05-12 01:12:00,7929.293989,2.6086059999997815
2018-05-14 01:20:00,8151.669437,LONG,8149.626558,8153.712315999999,London,2018-05-14 01:19:00,125097,Win,2018-05-14 01:32:00,8153.712315999999,2.0428789999996297
2018-05-14 08:36:00,8148.167359,SHORT,8150.502078,8145.83264,New York,2018-05-14 08:32:00,125533,Loss,2018-05-14 08:37:00,8150.502078,-2.3347190000004048
2018-05-15 01:05:00,8110.520024,SHORT,8115.189461,8105.850587000001,London,2018-05-15 01:03:00,126442,Loss,2018-05-15 01:56:00,8115.189461,-4.6694369999995615
2018-05-15 08:45:00,8040.478471,LONG,8033.766156,8047.190786000001,New York,2018-05-15 08:41:00,126902,Loss,2018-05-15 08:46:00,8033.766156,-6.712315000000672
2018-05-16 01:10:00,8039.311112,SHORT,8040.478471,8038.143753,London,2018-05-16 01:09:00,127808,Loss,2018-05-16 01:11:00,8040.478471,-1.1673590000000331
2018-05-16 08:41:00,8056.529661,SHORT,8062.074617,8050.984704999999,New York,2018-05-16 08:39:00,128259,Win,2018-05-16 08:44:00,8050.984704999999,5.544956000000639
2018-05-17 01:17:00,8075.791088,SHORT,8077.833966,8073.74821,London,2018-05-17 01:05:00,129169,Win,2018-05-17 01:18:00,8073.74821,2.0428780000002007
2018-05-17 08:40:00,8069.954292,SHORT,8076.958447,8062.950137000001,New York,2018-05-17 08:34:00,129612,Win,2018-05-17 08:41:00,8062.950137000001,7.004154999999628
2018-05-18 01:09:00,8086.58916,SHORT,8087.17284,8086.005480000001,London,2018-05-18 01:03:00,130517,Loss,2018-05-18 01:10:00,8087.17284,-0.5836799999997311
2018-05-18 08:38:00,8037.851913,LONG,8027.34568,8048.3581460000005,New York,2018-05-18 08:35:00,130966,Win,2018-05-18 08:48:00,8048.3581460000005,10.506233000000066
2018-05-21 01:02:00,8082.211563,LONG,8081.627884,8082.795241999999,London,2018-05-21 01:01:00,131862,Loss,2018-05-21 01:03:00,8081.627884,-0.5836789999993925
2018-05-21 08:46:00,8112.271063,SHORT,8118.399699,8106.142427000001,New York,2018-05-21 08:44:00,132326,Win,2018-05-21 08:53:00,8106.142427000001,6.12863599999946
2018-05-22 01:14:00,8073.456369,LONG,8072.87269,8074.040048000001,London,2018-05-22 01:07:00,133213,Loss,2018-05-22 01:15:00,8072.87269,-0.583679000000302
2018-05-22 08:37:00,8110.811864,SHORT,8116.356821,8105.266907,New York,2018-05-22 08:36:00,133656,Win,2018-05-22 08:38:00,8105.266907,5.544957000000068
2018-05-23 01:03:00,8032.306957,LONG,8028.804879,8035.809034999999,London,2018-05-23 01:01:00,134566,Win,2018-05-23 01:23:00,8035.809034999999,3.5020779999995284
2018-05-23 08:50:00,8021.800724,SHORT,8028.221199,8015.380249,New York,2018-05-23 08:47:00,135033,Loss,2018-05-23 08:54:00,8028.221199,-6.420474999999897
2018-05-24 01:04:00,8106.142427,SHORT,8108.185306,8104.099547999999,London,2018-05-24 01:03:00,135931,Win,2018-05-24 01:09:00,8104.099547999999,2.0428790000005392
2018-05-24 08:42:00,8129.197772,LONG,8124.236495,8134.159049000001,New York,2018-05-24 08:41:00,136389,Loss,2018-05-24 08:43:00,8124.236495,-4.961277000000337
2018-05-25 01:28:00,8146.70816,LONG,8144.957121,8148.459199,London,2018-05-25 01:23:00,137319,Win,2018-05-25 01:31:00,8148.459199,1.7510389999997642
2018-05-25 08:34:00,8106.142427,SHORT,8123.069136,8089.2157179999995,New York,2018-05-25 08:31:00,137745,Loss,2018-05-25 08:38:00,8123.069136,-16.9267090000003
2018-05-28 01:04:00,8172.098223,SHORT,8174.432942,8169.763504,London,2018-05-28 01:00:00,138643,Loss,2018-05-28 01:05:00,8174.432942,-2.3347190000004048
2018-05-28 08:33:00,8138.828486,SHORT,8142.330563,8135.326409,New York,2018-05-28 08:31:00,139091,Loss,2018-05-28 08:38:00,8142.330563,-3.5020770000000994
2018-05-29 01:34:00,8118.983379,LONG,8115.773141,8122.193617000001,London,2018-05-29 01:31:00,139801,Loss,2018-05-29 01:35:00,8115.773141,-3.2102380000005724
2018-05-29 08:34:00,8081.919724,SHORT,8102.34851,8061.490938000001,New York,2018-05-29 08:30:00,140221,Loss,2018-05-29 08:42:00,8102.34851,-20.42878599999949
2018-05-30 01:15:00,8118.983379,LONG,8116.64866,8121.318098000001,London,2018-05-30 01:12:00,141147,Win,2018-05-30 01:17:00,8121.318098000001,2.3347190000004048
2018-05-30 08:52:00,8123.652816,SHORT,8132.11617,8115.189461999999,New York,2018-05-30 08:47:00,141604,Win,2018-05-30 08:53:00,8115.189461999999,8.463354000000436
2018-05-31 01:08:00,8155.755194,LONG,8154.879675,8156.6307130000005,London,2018-05-31 01:05:00,142495,Win,2018-05-31 01:09:00,8156.6307130000005,0.8755190000001676
2018-05-31 08:42:00,8160.716471,SHORT,8169.763505,8151.669437,New York,2018-05-31 08:41:00,142949,Win,2018-05-31 08:45:00,8151.669437,9.047034000000167
2018-06-02 01:13:00,7546.793908,SHORT,7574.618079,7518.969736999999,London,2018-06-02 01:08:00,143858,Loss,2018-06-02 01:34:00,7574.618079,-27.824171000000206
2018-06-02 08:56:00,7684.450334,SHORT,7727.504578,7641.39609,New York,2018-06-02 08:55:00,144321,Win,2018-06-02 08:58:00,7641.39609,43.054243999999926
2018-06-03 01:03:00,8088.047261,SHORT,8090.097463,8085.997058999999,London,2018-06-03 01:02:00,145213,Win,2018-06-03 01:05:00,8085.997058999999,2.050202000000354
2018-06-03 08:47:00,8093.026323,LONG,8086.289945,8099.762701,New York,2018-06-03 08:45:00,145677,Win,2018-06-03 08:49:00,8099.762701,6.736377999999604
2018-06-04 01:03:00,7614.684196,LONG,7612.349477,7617.018915000001,London,2018-06-04 01:02:00,146578,Loss,2018-06-04 01:06:00,7612.349477,-2.3347190000004048
2018-06-04 08:40:00,7675.095035,SHORT,7689.395186,7660.794884000001,New York,2018-06-04 08:39:00,147035,Win,2018-06-04 08:46:00,7660.794884000001,14.30015099999946
2018-06-06 01:02:00,8401.48431,SHORT,8402.651669,8400.316950999999,London,2018-06-06 01:01:00,147941,Loss,2018-06-06 01:04:00,8402.651669,-1.1673590000009426
2018-06-06 08:33:00,8380.763684,SHORT,8382.222883,8379.304484999999,New York,2018-06-06 08:31:00,148392,Loss,2018-06-06 08:34:00,8382.222883,-1.4591990000008082
2018-06-07 01:23:00,8310.236047,LONG,8307.036334,8313.43576,London,2018-06-07 01:17:00,149324,Win,2018-06-07 01:27:00,8313.43576,3.1997129999999743
2018-06-07 08:35:00,8306.745451,LONG,8298.309844,8315.181058000002,New York,2018-06-07 08:33:00,149756,Win,2018-06-07 08:38:00,8315.181058000002,8.435607000001255
2018-06-08 01:36:00,8621.480842,LONG,8619.444661,8623.517023000002,London,2018-06-08 01:32:00,150281,Loss,2018-06-08 01:47:00,8619.444661,-2.0361810000013065
