Date;Year;FVG_Type;Entry_Price;Body_Size;SL_Level;SL_Distance;SL_Price;RR_Ratio;TP_Distance;TP_Price;Result
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;50%;3.307136499999615;8546.3589135;3.0;9.921409499998845;8559.587459499999;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;50%;3.307136499999615;8546.3589135;3.5;11.574977749998652;8561.241027749998;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;50%;3.307136499999615;8546.3589135;4.0;13.22854599999846;8562.894595999998;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;50%;3.307136499999615;8546.3589135;4.5;14.882114249998267;8564.548164249998;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;50%;3.307136499999615;8546.3589135;5.0;16.535682499998074;8566.201732499998;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;75%;4.960704749999422;8544.70534525;1.0;4.960704749999422;8554.62675475;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;75%;4.960704749999422;8544.70534525;1.5;7.4410571249991335;8557.107107124999;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;75%;4.960704749999422;8544.70534525;2.0;9.921409499998845;8559.587459499999;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;75%;4.960704749999422;8544.70534525;2.5;12.401761874998556;8562.067811874998;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;75%;4.960704749999422;8544.70534525;3.0;14.882114249998267;8564.548164249998;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;75%;4.960704749999422;8544.70534525;3.5;17.362466624997978;8567.028516624998;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;75%;4.960704749999422;8544.70534525;4.0;19.84281899999769;8569.508868999998;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;75%;4.960704749999422;8544.70534525;4.5;22.3231713749974;8571.989221374997;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;75%;4.960704749999422;8544.70534525;5.0;24.80352374999711;8574.469573749997;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;100%;6.61427299999923;8543.051777;1.0;6.61427299999923;8556.280322999999;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;100%;6.61427299999923;8543.051777;1.5;9.921409499998845;8559.587459499999;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;100%;6.61427299999923;8543.051777;2.0;13.22854599999846;8562.894595999998;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;100%;6.61427299999923;8543.051777;2.5;16.535682499998074;8566.201732499998;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;100%;6.61427299999923;8543.051777;3.0;19.84281899999769;8569.508868999998;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;100%;6.61427299999923;8543.051777;3.5;23.149955499997304;8572.816005499997;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;100%;6.61427299999923;8543.051777;4.0;26.45709199999692;8576.123141999997;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;100%;6.61427299999923;8543.051777;4.5;29.764228499996534;8579.430278499996;TP
2019-05-22;2019;Bullish;8549.66605;6.61427299999923;100%;6.61427299999923;8543.051777;5.0;33.07136499999615;8582.737414999996;TP
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;50%;5.895329500000116;8470.438569499998;1.0;5.895329500000116;8482.2292285;TP
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;50%;5.895329500000116;8470.438569499998;1.5;8.842994250000174;8485.17689325;TP
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;50%;5.895329500000116;8470.438569499998;2.0;11.790659000000232;8488.124558;TP
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;50%;5.895329500000116;8470.438569499998;2.5;14.73832375000029;8491.07222275;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;50%;5.895329500000116;8470.438569499998;3.0;17.68598850000035;8494.019887499999;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;50%;5.895329500000116;8470.438569499998;3.5;20.633653250000407;8496.96755225;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;50%;5.895329500000116;8470.438569499998;4.0;23.581318000000465;8499.915217;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;50%;5.895329500000116;8470.438569499998;4.5;26.528982750000523;8502.86288175;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;50%;5.895329500000116;8470.438569499998;5.0;29.47664750000058;8505.8105465;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;75%;8.842994250000174;8467.490904749999;1.0;8.842994250000174;8485.17689325;TP
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;75%;8.842994250000174;8467.490904749999;1.5;13.264491375000262;8489.598390375;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;75%;8.842994250000174;8467.490904749999;2.0;17.68598850000035;8494.019887499999;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;75%;8.842994250000174;8467.490904749999;2.5;22.107485625000436;8498.441384624999;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;75%;8.842994250000174;8467.490904749999;3.0;26.528982750000523;8502.86288175;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;75%;8.842994250000174;8467.490904749999;3.5;30.95047987500061;8507.284378875;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;75%;8.842994250000174;8467.490904749999;4.0;35.3719770000007;8511.705876;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;75%;8.842994250000174;8467.490904749999;4.5;39.793474125000785;8516.127373125;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;75%;8.842994250000174;8467.490904749999;5.0;44.21497125000087;8520.54887025;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;100%;11.790659000000232;8464.543239999999;1.0;11.790659000000232;8488.124558;TP
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;100%;11.790659000000232;8464.543239999999;1.5;17.68598850000035;8494.019887499999;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;100%;11.790659000000232;8464.543239999999;2.0;23.581318000000465;8499.915217;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;100%;11.790659000000232;8464.543239999999;2.5;29.47664750000058;8505.8105465;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;100%;11.790659000000232;8464.543239999999;3.0;35.3719770000007;8511.705876;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;100%;11.790659000000232;8464.543239999999;3.5;41.267306500000814;8517.6012055;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;100%;11.790659000000232;8464.543239999999;4.0;47.16263600000093;8523.496535;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;100%;11.790659000000232;8464.543239999999;4.5;53.057965500001046;8529.391864500001;SL
2019-05-24;2019;Bullish;8476.333899;11.790659000000232;100%;11.790659000000232;8464.543239999999;5.0;58.95329500000116;8535.287194;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;50%;1.581674000000021;8414.936196999999;1.0;1.581674000000021;8418.099545000001;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;50%;1.581674000000021;8414.936196999999;1.5;2.3725110000000313;8418.890382;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;50%;1.581674000000021;8414.936196999999;2.0;3.163348000000042;8419.681219;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;50%;1.581674000000021;8414.936196999999;2.5;3.9541850000000522;8420.472056;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;50%;1.581674000000021;8414.936196999999;3.0;4.745022000000063;8421.262893;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;50%;1.581674000000021;8414.936196999999;3.5;5.535859000000073;8422.05373;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;50%;1.581674000000021;8414.936196999999;4.0;6.326696000000084;8422.844567;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;50%;1.581674000000021;8414.936196999999;4.5;7.117533000000094;8423.635404;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;50%;1.581674000000021;8414.936196999999;5.0;7.9083700000001045;8424.426241000001;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;75%;2.3725110000000313;8414.14536;1.0;2.3725110000000313;8418.890382;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;75%;2.3725110000000313;8414.14536;1.5;3.558766500000047;8420.0766375;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;75%;2.3725110000000313;8414.14536;2.0;4.745022000000063;8421.262893;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;75%;2.3725110000000313;8414.14536;2.5;5.931277500000078;8422.4491485;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;75%;2.3725110000000313;8414.14536;3.0;7.117533000000094;8423.635404;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;75%;2.3725110000000313;8414.14536;3.5;8.30378850000011;8424.8216595;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;75%;2.3725110000000313;8414.14536;4.0;9.490044000000125;8426.007915;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;75%;2.3725110000000313;8414.14536;4.5;10.676299500000141;8427.1941705;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;75%;2.3725110000000313;8414.14536;5.0;11.862555000000157;8428.380426;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;100%;3.163348000000042;8413.354523;1.0;3.163348000000042;8419.681219;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;100%;3.163348000000042;8413.354523;1.5;4.745022000000063;8421.262893;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;100%;3.163348000000042;8413.354523;2.0;6.326696000000084;8422.844567;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;100%;3.163348000000042;8413.354523;2.5;7.9083700000001045;8424.426241000001;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;100%;3.163348000000042;8413.354523;3.0;9.490044000000125;8426.007915;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;100%;3.163348000000042;8413.354523;3.5;11.071718000000146;8427.589589;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;100%;3.163348000000042;8413.354523;4.0;12.653392000000167;8429.171263;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;100%;3.163348000000042;8413.354523;4.5;14.235066000000188;8430.752937000001;SL
2019-05-27;2019;Bullish;8416.517871;3.163348000000042;100%;3.163348000000042;8413.354523;5.0;15.816740000000209;8432.334611;SL
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;50%;4.02607850000004;8435.785534499999;1.0;4.02607850000004;8443.8376915;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;50%;4.02607850000004;8435.785534499999;1.5;6.0391177500000595;8445.85073075;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;50%;4.02607850000004;8435.785534499999;2.0;8.05215700000008;8447.86377;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;50%;4.02607850000004;8435.785534499999;2.5;10.065196250000099;8449.87680925;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;50%;4.02607850000004;8435.785534499999;3.0;12.078235500000119;8451.889848499999;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;50%;4.02607850000004;8435.785534499999;3.5;14.091274750000139;8453.90288775;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;50%;4.02607850000004;8435.785534499999;4.0;16.10431400000016;8455.915927;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;50%;4.02607850000004;8435.785534499999;4.5;18.11735325000018;8457.92896625;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;50%;4.02607850000004;8435.785534499999;5.0;20.130392500000198;8459.942005500001;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;75%;6.0391177500000595;8433.77249525;1.0;6.0391177500000595;8445.85073075;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;75%;6.0391177500000595;8433.77249525;1.5;9.05867662500009;8448.870289625;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;75%;6.0391177500000595;8433.77249525;2.0;12.078235500000119;8451.889848499999;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;75%;6.0391177500000595;8433.77249525;2.5;15.097794375000149;8454.909407375;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;75%;6.0391177500000595;8433.77249525;3.0;18.11735325000018;8457.92896625;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;75%;6.0391177500000595;8433.77249525;3.5;21.136912125000208;8460.948525125;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;75%;6.0391177500000595;8433.77249525;4.0;24.156471000000238;8463.968084;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;75%;6.0391177500000595;8433.77249525;4.5;27.176029875000268;8466.987642875;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;75%;6.0391177500000595;8433.77249525;5.0;30.195588750000297;8470.00720175;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;100%;8.05215700000008;8431.759456;1.0;8.05215700000008;8447.86377;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;100%;8.05215700000008;8431.759456;1.5;12.078235500000119;8451.889848499999;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;100%;8.05215700000008;8431.759456;2.0;16.10431400000016;8455.915927;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;100%;8.05215700000008;8431.759456;2.5;20.130392500000198;8459.942005500001;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;100%;8.05215700000008;8431.759456;3.0;24.156471000000238;8463.968084;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;100%;8.05215700000008;8431.759456;3.5;28.182549500000277;8467.9941625;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;100%;8.05215700000008;8431.759456;4.0;32.20862800000032;8472.020241;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;100%;8.05215700000008;8431.759456;4.5;36.23470650000036;8476.046319500001;TP
2019-05-28;2019;Bullish;8439.811613;8.05215700000008;100%;8.05215700000008;8431.759456;5.0;40.260785000000396;8480.072398;SL
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;50%;4.313656000000265;8334.270831;1.0;4.313656000000265;8342.898143;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;50%;4.313656000000265;8334.270831;1.5;6.470484000000397;8345.054971000001;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;50%;4.313656000000265;8334.270831;2.0;8.62731200000053;8347.211799;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;50%;4.313656000000265;8334.270831;2.5;10.784140000000662;8349.368627;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;50%;4.313656000000265;8334.270831;3.0;12.940968000000794;8351.525455;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;50%;4.313656000000265;8334.270831;3.5;15.097796000000926;8353.682283000002;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;50%;4.313656000000265;8334.270831;4.0;17.25462400000106;8355.839111000001;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;50%;4.313656000000265;8334.270831;4.5;19.41145200000119;8357.995939;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;50%;4.313656000000265;8334.270831;5.0;21.568280000001323;8360.152767000001;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;75%;6.470484000000397;8332.114002999999;1.0;6.470484000000397;8345.054971000001;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;75%;6.470484000000397;8332.114002999999;1.5;9.705726000000595;8348.290213;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;75%;6.470484000000397;8332.114002999999;2.0;12.940968000000794;8351.525455;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;75%;6.470484000000397;8332.114002999999;2.5;16.176210000000992;8354.760697000002;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;75%;6.470484000000397;8332.114002999999;3.0;19.41145200000119;8357.995939;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;75%;6.470484000000397;8332.114002999999;3.5;22.64669400000139;8361.231181000001;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;75%;6.470484000000397;8332.114002999999;4.0;25.881936000001588;8364.466423000002;SL
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;75%;6.470484000000397;8332.114002999999;4.5;29.117178000001786;8367.701665000002;SL
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;75%;6.470484000000397;8332.114002999999;5.0;32.352420000001985;8370.936907000003;SL
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;100%;8.62731200000053;8329.957175;1.0;8.62731200000053;8347.211799;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;100%;8.62731200000053;8329.957175;1.5;12.940968000000794;8351.525455;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;100%;8.62731200000053;8329.957175;2.0;17.25462400000106;8355.839111000001;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;100%;8.62731200000053;8329.957175;2.5;21.568280000001323;8360.152767000001;TP
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;100%;8.62731200000053;8329.957175;3.0;25.881936000001588;8364.466423000002;SL
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;100%;8.62731200000053;8329.957175;3.5;30.195592000001852;8368.780079000002;SL
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;100%;8.62731200000053;8329.957175;4.0;34.50924800000212;8373.093735000002;SL
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;100%;8.62731200000053;8329.957175;4.5;38.82290400000238;8377.407391000002;SL
2019-05-30;2019;Bullish;8338.584487;8.62731200000053;100%;8.62731200000053;8329.957175;5.0;43.136560000002646;8381.721047000003;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;50%;3.738501499999984;8196.8089955;1.0;3.738501499999984;8204.2859985;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;50%;3.738501499999984;8196.8089955;1.5;5.607752249999976;8206.15524925;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;50%;3.738501499999984;8196.8089955;2.0;7.477002999999968;8208.0245;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;50%;3.738501499999984;8196.8089955;2.5;9.34625374999996;8209.89375075;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;50%;3.738501499999984;8196.8089955;3.0;11.215504499999952;8211.7630015;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;50%;3.738501499999984;8196.8089955;3.5;13.084755249999944;8213.63225225;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;50%;3.738501499999984;8196.8089955;4.0;14.954005999999936;8215.501503;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;50%;3.738501499999984;8196.8089955;4.5;16.823256749999928;8217.37075375;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;50%;3.738501499999984;8196.8089955;5.0;18.69250749999992;8219.2400045;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;75%;5.607752249999976;8194.93974475;1.0;5.607752249999976;8206.15524925;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;75%;5.607752249999976;8194.93974475;1.5;8.411628374999964;8208.959125375;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;75%;5.607752249999976;8194.93974475;2.0;11.215504499999952;8211.7630015;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;75%;5.607752249999976;8194.93974475;2.5;14.01938062499994;8214.566877624999;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;75%;5.607752249999976;8194.93974475;3.0;16.823256749999928;8217.37075375;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;75%;5.607752249999976;8194.93974475;3.5;19.627132874999916;8220.174629875;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;75%;5.607752249999976;8194.93974475;4.0;22.431008999999904;8222.978506;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;75%;5.607752249999976;8194.93974475;4.5;25.23488512499989;8225.782382124999;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;75%;5.607752249999976;8194.93974475;5.0;28.03876124999988;8228.58625825;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;100%;7.477002999999968;8193.070494;1.0;7.477002999999968;8208.0245;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;100%;7.477002999999968;8193.070494;1.5;11.215504499999952;8211.7630015;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;100%;7.477002999999968;8193.070494;2.0;14.954005999999936;8215.501503;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;100%;7.477002999999968;8193.070494;2.5;18.69250749999992;8219.2400045;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;100%;7.477002999999968;8193.070494;3.0;22.431008999999904;8222.978506;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;100%;7.477002999999968;8193.070494;3.5;26.169510499999888;8226.7170075;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;100%;7.477002999999968;8193.070494;4.0;29.90801199999987;8230.455509;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;100%;7.477002999999968;8193.070494;4.5;33.646513499999855;8234.1940105;SL
2019-06-03;2019;Bullish;8200.547497;7.477002999999968;100%;7.477002999999968;8193.070494;5.0;37.38501499999984;8237.932512;SL
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;50%;2.4444049999992785;8605.312212;1.0;2.4444049999992785;8610.201021999997;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;50%;2.4444049999992785;8605.312212;1.5;3.6666074999989178;8611.423224499998;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;50%;2.4444049999992785;8605.312212;2.0;4.888809999998557;8612.645426999998;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;50%;2.4444049999992785;8605.312212;2.5;6.111012499998196;8613.867629499997;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;50%;2.4444049999992785;8605.312212;3.0;7.3332149999978355;8615.089831999998;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;50%;2.4444049999992785;8605.312212;3.5;8.555417499997475;8616.312034499997;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;50%;2.4444049999992785;8605.312212;4.0;9.777619999997114;8617.534236999996;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;50%;2.4444049999992785;8605.312212;4.5;10.999822499996753;8618.756439499995;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;50%;2.4444049999992785;8605.312212;5.0;12.222024999996393;8619.978641999995;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;75%;3.6666074999989178;8604.0900095;1.0;3.6666074999989178;8611.423224499998;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;75%;3.6666074999989178;8604.0900095;1.5;5.499911249998377;8613.256528249998;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;75%;3.6666074999989178;8604.0900095;2.0;7.3332149999978355;8615.089831999998;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;75%;3.6666074999989178;8604.0900095;2.5;9.166518749997294;8616.923135749996;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;75%;3.6666074999989178;8604.0900095;3.0;10.999822499996753;8618.756439499995;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;75%;3.6666074999989178;8604.0900095;3.5;12.833126249996212;8620.589743249995;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;75%;3.6666074999989178;8604.0900095;4.0;14.666429999995671;8622.423046999995;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;75%;3.6666074999989178;8604.0900095;4.5;16.49973374999513;8624.256350749994;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;75%;3.6666074999989178;8604.0900095;5.0;18.33303749999459;8626.089654499994;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;100%;4.888809999998557;8602.867807;1.0;4.888809999998557;8612.645426999998;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;100%;4.888809999998557;8602.867807;1.5;7.3332149999978355;8615.089831999998;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;100%;4.888809999998557;8602.867807;2.0;9.777619999997114;8617.534236999996;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;100%;4.888809999998557;8602.867807;2.5;12.222024999996393;8619.978641999995;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;100%;4.888809999998557;8602.867807;3.0;14.666429999995671;8622.423046999995;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;100%;4.888809999998557;8602.867807;3.5;17.11083499999495;8624.867451999995;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;100%;4.888809999998557;8602.867807;4.0;19.555239999994228;8627.311856999993;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;100%;4.888809999998557;8602.867807;4.5;21.999644999993507;8629.756261999992;TP
2019-06-10;2019;Bullish;8607.756617;4.888809999998557;100%;4.888809999998557;8602.867807;5.0;24.444049999992785;8632.200666999992;TP
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;50%;4.02607850000004;8735.7284095;1.0;4.02607850000004;8743.780566500001;SL
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;50%;4.02607850000004;8735.7284095;1.5;6.0391177500000595;8745.793605750001;SL
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;50%;4.02607850000004;8735.7284095;2.0;8.05215700000008;8747.806645;SL
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;50%;4.02607850000004;8735.7284095;2.5;10.065196250000099;8749.81968425;SL
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;50%;4.02607850000004;8735.7284095;3.0;12.078235500000119;8751.8327235;SL
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;50%;4.02607850000004;8735.7284095;3.5;14.091274750000139;8753.845762750001;SL
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;50%;4.02607850000004;8735.7284095;4.0;16.10431400000016;8755.858802;SL
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;50%;4.02607850000004;8735.7284095;4.5;18.11735325000018;8757.87184125;SL
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;50%;4.02607850000004;8735.7284095;5.0;20.130392500000198;8759.884880500002;SL
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;75%;6.0391177500000595;8733.71537025;1.0;6.0391177500000595;8745.793605750001;SL
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;75%;6.0391177500000595;8733.71537025;1.5;9.05867662500009;8748.813164625;SL
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;75%;6.0391177500000595;8733.71537025;2.0;12.078235500000119;8751.8327235;SL
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;75%;6.0391177500000595;8733.71537025;2.5;15.097794375000149;8754.852282375;SL
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;75%;6.0391177500000595;8733.71537025;3.0;18.11735325000018;8757.87184125;SL
2019-06-11;2019;Bullish;8739.754488;8.05215700000008;75%;6.0391177500000595;8733.71537025;3.5;21.136912125000208;8760.891400125001;SL
