Date,FVG_Time,Breakout_Time,Entry_Price,SL_Price,Risk,Hit_SL,Year,TP_1.0R,TP_1.5R,TP_2.0R,TP_2.5R,TP_3.0R,TP_3.5R
02/06/2025,09:58:00,10:03:00,21807.037713,21815.963631,8.925917999997182,True,2025,False,False,False,False,False,False
02/07/2019,08:40:00,08:41:00,8927.678785,8931.117688,3.4389030000002094,True,2019,False,False,False,False,False,False
02/07/2019,09:02:00,09:09:00,8929.398236,8930.257962,0.8597259999987727,True,2019,False,False,False,False,False,False
02/07/2020,08:58:00,08:59:00,11898.295404,11900.580627,2.2852229999989504,True,2020,False,False,False,False,False,False
02/07/2021,08:50:00,08:51:00,16773.123335,16778.847267,5.7239320000007865,True,2021,False,False,False,False,False,False
02/07/2024,08:46:00,08:47:00,20952.86839,20956.26068,3.3922899999997753,True,2024,False,False,False,False,False,False
02/07/2024,09:14:00,09:15:00,20911.117133,20921.033057,9.915924000000814,True,2024,False,False,False,False,False,False
02/07/2024,09:51:00,09:52:00,20974.526855,20975.048746,0.5218910000003234,True,2024,False,False,False,False,False,False
02/07/2025,08:33:00,08:34:00,22892.500746,22899.317597,6.816850999999588,True,2025,False,False,False,False,False,False
02/07/2025,09:51:00,09:52:00,23048.278417,23048.783369,0.5049519999993208,True,2025,False,False,False,False,False,False
02/08/2019,09:24:00,09:25:00,8824.225119,8824.511695,0.28657599999860395,True,2019,False,False,False,False,False,False
02/08/2021,08:47:00,08:48:00,17119.421204,17122.569367,3.1481630000016594,True,2021,False,False,False,False,False,False
02/08/2021,08:56:00,08:57:00,17136.593,17136.879196,0.2861960000009276,True,2021,False,False,False,False,False,False
02/08/2021,09:20:00,09:21:00,17187.249795,17187.822189,0.5723939999988943,True,2021,False,False,False,False,False,False
02/08/2022,09:54:00,09:55:00,14835.165735,14847.450758,12.285023000000365,True,2022,False,False,False,False,False,False
02/08/2023,09:18:00,09:20:00,17088.654757,17090.854741,2.199983999998949,True,2023,False,False,False,False,False,False
02/08/2023,09:51:00,09:52:00,17065.004923,17068.3049,3.299976999998762,True,2023,False,False,False,False,False,False
02/08/2024,09:50:00,09:51:00,19325.613144,19348.054445,22.441301000002568,True,2024,False,False,False,False,False,False
