entry_datetime,exit_datetime,direction,entry_price,stop_loss,take_profit,exit_price,pnl,result,exit_reason
2018-01-15 04:45:00,2018-01-15 18:10:00,short,7946.29043,7958.926405,7921.01848,7941.604254,4.6861760000001595,Win,Timeout
2018-01-16 02:00:00,2018-01-16 05:00:00,long,7961.813389,7948.884529,7987.671109,7987.671109,25.857719999999972,Win,TP
2018-01-16 02:00:00,2018-01-16 05:00:00,long,7961.813389,7948.884529,7987.671109,7987.671109,25.857719999999972,Win,TP
2018-01-16 02:00:00,2018-01-16 05:00:00,long,7961.813389,7948.884529,7987.671109,7987.671109,25.857719999999972,Win,TP
2018-01-17 04:25:00,2018-01-17 05:10:00,short,7939.554052,7951.311368,7916.039420000002,7951.311368,-11.757315999999264,Loss,SL
2018-01-17 04:35:00,2018-01-17 08:30:00,long,7942.775798,7929.846938,7968.633518,7929.846938,-12.928859999999986,Loss,SL
2018-01-18 03:05:00,2018-01-18 07:00:00,long,7986.415814,7970.265208,8018.717026,7970.265208,-16.150606000000153,Loss,SL
2018-01-19 04:25:00,2018-01-19 09:00:00,short,8021.26925,8034.783882,7994.239986000001,7994.239986000001,27.029263999998875,Win,TP
2018-01-24 02:00:00,2018-01-24 07:50:00,long,8169.176687,8158.005143,8191.519775,8191.519775,22.343087999999625,Win,TP
2018-01-24 02:00:00,2018-01-24 07:50:00,long,8169.176687,8158.005143,8191.519775,8191.519775,22.343087999999625,Win,TP
2018-01-24 02:00:00,2018-01-24 07:50:00,long,8169.176687,8158.005143,8191.519775,8191.519775,22.343087999999625,Win,TP
2018-01-24 02:00:00,2018-01-24 07:50:00,long,8169.176687,8158.005143,8191.519775,8191.519775,22.343087999999625,Win,TP
2018-01-24 02:00:00,2018-01-24 07:50:00,long,8169.176687,8158.005143,8191.519775,8191.519775,22.343087999999625,Win,TP
2018-01-23 05:55:00,2018-01-23 08:40:00,long,8119.971836,8106.457204,8147.001099999999,8147.001099999999,27.029263999998875,Win,TP
2018-01-24 05:20:00,2018-01-24 08:50:00,long,8177.670381,8162.984205,8207.042733,8162.984205,-14.68617600000016,Loss,SL
2018-01-26 02:00:00,2018-01-26 03:45:00,short,8144.281376,8155.745806,8121.352516,8155.745806,-11.464429999999993,Loss,SL
2018-01-26 02:00:00,2018-01-26 03:45:00,short,8144.281376,8155.745806,8121.352516,8155.745806,-11.464429999999993,Loss,SL
2018-01-29 04:50:00,2018-01-29 08:30:00,long,8215.159791,8200.473615,8244.532142999999,8200.473615,-14.68617599999925,Loss,SL
2018-01-29 05:35:00,2018-01-29 08:30:00,long,8215.159791,8204.281133,8236.917107,8204.281133,-10.878657999999632,Loss,SL
2018-01-29 05:30:00,2018-01-29 08:30:00,long,8214.281133,8198.130526,8246.582347,8198.130526,-16.15060699999958,Loss,SL
2018-01-29 05:30:00,2018-01-29 08:30:00,long,8214.281133,8198.130526,8246.582347,8198.130526,-16.15060699999958,Loss,SL
2018-01-30 03:10:00,2018-01-30 07:45:00,long,8160.975878,8143.360842,8196.20595,8143.360842,-17.615036000000146,Loss,SL
2018-01-31 05:10:00,2018-01-31 05:45:00,long,8160.390106,8147.16836,8186.833598,8147.16836,-13.221746000000167,Loss,SL
2018-01-31 04:05:00,2018-01-31 06:30:00,short,8151.017754,8165.70393,8121.645402000002,8165.70393,-14.68617599999925,Loss,SL
2018-02-01 02:30:00,2018-02-01 03:15:00,long,8179.720583,8163.862863,8211.436023,8163.862863,-15.857719999999972,Loss,SL
2018-02-01 02:40:00,2018-02-01 05:05:00,short,8177.084609,8189.134811,8152.984204999999,8152.984204999999,24.100404000000708,Win,TP
2018-02-01 03:55:00,2018-02-01 07:30:00,short,8158.047018,8176.833599,8120.473856000001,8120.473856000001,37.573161999998774,Win,TP
2018-02-05 03:10:00,2018-02-05 05:05:00,long,7911.436995,7898.215249,7937.880487,7898.215249,-13.221746000000167,Loss,SL
2018-02-05 04:20:00,2018-02-05 05:40:00,short,7911.436995,7925.244513,7883.821959000001,7883.821959000001,27.615035999999236,Win,TP
2018-02-06 04:35:00,2018-02-06 05:05:00,long,7579.890028,7543.530286,7652.609511999999,7543.530286,-36.35974199999964,Loss,SL
2018-02-06 04:35:00,2018-02-06 05:05:00,long,7579.890028,7543.530286,7652.609511999999,7543.530286,-36.35974199999964,Loss,SL
2018-02-07 03:05:00,2018-02-07 03:30:00,short,7716.082024,7735.747262,7676.751548000001,7735.747262,-19.66523799999959,Loss,SL
2018-02-07 03:40:00,2018-02-07 05:40:00,short,7731.604983,7749.805791,7695.203367000001,7749.805791,-18.200807999999597,Loss,SL
2018-02-07 05:40:00,2018-02-07 08:25:00,long,7751.521232,7730.391563,7793.78057,7793.78057,42.25933799999984,Win,TP
2018-02-07 05:30:00,2018-02-07 06:10:00,long,7738.048475,7720.726325,7772.6927749999995,7772.6927749999995,34.64429999999993,Win,TP
2018-02-08 02:00:00,2018-02-08 02:15:00,short,7710.51719,7721.102962,7689.345645999999,7721.102962,-10.585772000000361,Loss,SL
