====================================================================================================
RAPPORT D'ANALYSE - STRATÉGIE BOUGIE 8H30 (OUVERTURE NEW YORK)
====================================================================================================

Critères de la stratégie:
  - BULLISH: le HIGH de la bougie 8h30 dépasse le HIGH maximum des 5 bougies précédentes
  - BEARISH: le LOW de la bougie 8h30 est inférieur au LOW minimum des 5 bougies précédentes

Période analysée: 2018-2025

----------------------------------------------------------------------------------------------------
RÉSUMÉ
----------------------------------------------------------------------------------------------------
  Trades identifiés sur 1 minute:  1680 trades
  Trades identifiés sur 5 minutes: 1750 trades
  Trades identifiés sur 15 minutes: 1583 trades

  1 minute: 881 Bullish, 799 Bearish
  5 minutes: 899 Bullish, 851 Bearish
  15 minutes: 826 Bullish, 757 Bearish

====================================================================================================
TRADES IDENTIFIÉS - BOUGIES 1 MINUTE
====================================================================================================

Statistiques par année:
  2018: 114 Bullish, 89 Bearish (Total: 203)
  2019: 111 Bullish, 108 Bearish (Total: 219)
  2020: 110 Bullish, 108 Bearish (Total: 218)
  2021: 121 Bullish, 109 Bearish (Total: 230)
  2022: 128 Bullish, 93 Bearish (Total: 221)
  2023: 120 Bullish, 91 Bearish (Total: 211)
  2024: 91 Bullish, 103 Bearish (Total: 194)
  2025: 86 Bullish, 98 Bearish (Total: 184)

----------------------------------------------------------------------------------------------------
Liste détaillée des trades:
----------------------------------------------------------------------------------------------------

Date         Type     Entry Price    High 8h30      Low 8h30       Max High Prev5   Min Low Prev5   
2020-03-27   Bullish  8739.90        8759.59        8713.37        8752.74          8696.54         
2020-03-30   Bullish  8795.25        8800.38        8729.06        8767.86          8724.50         
2020-04-01   Bullish  8666.88        8677.15        8627.51        8661.17          8619.52         
2020-04-02   Bullish  8553.91        8574.17        8463.20        8504.85          8416.42         
2020-04-06   Bearish  8862.00        8913.06        8857.72        8921.33          8894.80         
2020-04-07   Bearish  9424.54        9469.04        9416.83        9467.33          9429.39         
2020-04-08   Bullish  9283.05        9304.44        9258.51        9287.04          9255.66         
2020-04-09   Bearish  9408.85        9463.05        9399.43        9486.44          9425.11         
2020-04-14   Bullish  9706.09        9709.23        9649.89        9702.10          9681.27         
2020-04-15   Bullish  9755.44        9766.00        9729.77        9751.45          9707.52         
2020-04-16   Bearish  9893.22        9924.89        9888.66        9924.32          9894.65         
2020-04-17   Bearish  10061.24       10122.86       10057.54       10133.70         10080.07        
2020-04-20   Bullish  9993.64        10005.90       9961.12        9982.80          9936.30         
2020-04-22   Bearish  9758.01        9785.97        9746.60        9788.53          9766.57         
2020-04-23   Bullish  9950.28        9953.70        9883.81        9922.32          9899.79         
2020-04-24   Bearish  9848.72        9889.52        9843.30        9883.53          9857.85         
2020-04-27   Bearish  10078.08       10109.74       10077.50       10134.27         10102.61        
2020-04-28   Bearish  10140.26       10161.37       10109.45       10175.35         10158.80        
2020-04-29   Bearish  10095.76       10114.30       10080.36       10143.69         10108.88        
2020-04-30   Bearish  10240.68       10289.46       10236.68       10290.03         10238.68        
2020-05-01   Bullish  10087.49       10087.77       10018.46       10055.25         10012.75        
2020-05-04   Bullish  9904.35        9912.62        9870.69        9908.34          9869.55         
2020-05-05   Bullish  10190.47       10203.88       10149.96       10181.34         10156.81        
2020-05-06   Bullish  10272.91       10286.60       10237.82       10265.78         10244.10        
2020-05-07   Bullish  10374.18       10393.86       10353.93       10375.03         10361.06        
2020-05-08   Bearish  10423.53       10460.90       10413.26       10490.00         10448.06        
2020-05-11   Bullish  10473.17       10475.45       10437.79       10450.63         10430.95        
2020-05-12   Bearish  10616.08       10663.72       10611.23       10642.90         10616.65        
2020-05-13   Bearish  10353.35       10430.95       10351.64       10420.96         10366.48        
2020-05-14   Bullish  10203.88       10228.98       10183.05       10203.02         10177.35        
2020-05-15   Bullish  10232.40       10266.35       10220.42       10235.54         10184.48        
2020-05-18   Bearish  10559.03       10584.70       10551.33       10590.98         10568.16        
2020-05-19   Bullish  10650.60       10674.28       10627.78       10656.87         10637.19        
2020-05-20   Bullish  10744.45       10760.71       10728.19       10735.04         10722.77        
2020-05-22   Bearish  10672.85       10689.97       10656.02       10693.39         10670.00        
2020-05-26   Bearish  10882.52       10919.60       10873.96       10918.18         10903.63        
2020-05-27   Bearish  10675.70       10709.08       10663.15       10721.92         10678.55        
2020-05-28   Bullish  10727.62       10747.59       10705.65       10713.07         10671.14        
2020-05-29   Bullish  10776.40       10799.79       10751.87       10793.52         10771.55        
2020-06-01   Bullish  10883.66       10897.07       10846.58       10869.11         10847.15        
2020-06-02   Bearish  10937.57       10960.40       10922.74       10968.95         10956.12        
2020-06-03   Bullish  11046.54       11063.38       11020.87       11053.68         11018.87        
2020-06-04   Bullish  11051.96       11060.81       11033.71       11053.96         11030.57        
2020-06-08   Bearish  11190.32       11201.44       11175.77       11215.42         11186.32        
2020-06-09   Bullish  11259.07       11273.61       11241.67       11254.79         11235.10        
2020-06-10   Bearish  11442.78       11473.01       11441.35       11459.61         11444.77        
2020-06-11   Bullish  11327.53       11358.62       11305.56       11347.21         11321.25        
2020-06-12   Bullish  11188.89       11194.88       11154.95       11181.76         11138.97        
2020-06-15   Bearish  10840.24       10901.08       10821.96       10884.51         10850.52        
2020-06-16   Bearish  11377.26       11407.83       11369.27       11415.26         11388.41        
2020-06-17   Bearish  11427.83       11432.97       11398.40       11448.11         11419.26        
2020-06-18   Bullish  11398.12       11402.40       11369.27       11388.98         11366.70        
2020-06-19   Bearish  11532.66       11540.37       11513.24       11554.66         11514.38        
2020-06-22   Bullish  11416.97       11432.40       11410.11       11430.68         11415.26        
2020-06-23   Bearish  11614.93       11635.21       11609.21       11652.92         11631.50        
2020-06-24   Bullish  11636.64       11643.21       11611.21       11634.64         11599.79        
2020-06-25   Bullish  11428.40       11445.82       11409.83       11442.68         11417.83        
2020-06-26   Bearish  11502.38       11520.09       11475.53       11515.52         11501.52        
2020-06-29   Bearish  11211.59       11254.72       11207.02       11252.43         11235.58        
2020-06-30   Bullish  11394.40       11409.26       11361.27       11376.69         11358.13        
2020-07-01   Bullish  11625.78       11646.92       11586.36       11608.07         11586.93        
2020-07-02   Bullish  11877.16       11885.16       11845.16       11855.73         11844.88        
2020-07-06   Bullish  11979.71       11989.42       11963.14       11982.28         11958.85        
2020-07-07   Bullish  12127.67       12131.67       12069.12       12088.25         12076.54        
2020-07-08   Bullish  12118.25       12121.39       12073.40       12083.11         12063.97        
2020-07-09   Bullish  12274.21       12280.78       12249.93       12267.64         12257.36        
2020-07-10   Bearish  12217.37       12282.50       12212.23       12283.64         12260.50        
2020-07-13   Bullish  12509.88       12528.73       12488.17       12505.31         12489.31        
2020-07-14   Bullish  12089.97       12105.96       11975.14       12005.42         11956.00        
2020-07-15   Bearish  12237.08       12269.36       12217.94       12264.22         12219.94        
2020-07-16   Bearish  12050.26       12110.54       12050.26       12091.11         12073.11        
2020-07-20   Bullish  12183.66       12208.51       12170.24       12201.09         12179.66        
2020-07-21   Bearish  12551.87       12571.86       12527.59       12584.15         12553.58        
2020-07-23   Bearish  12349.91       12391.05       12339.06       12411.61         12381.91        
2020-07-24   Bearish  11890.01       11920.01       11860.30       11935.43         11894.87        
2020-07-27   Bullish  12067.69       12075.40       12013.13       12064.26         12043.41        
2020-07-28   Bearish  12125.39       12165.10       12103.68       12152.24         12132.53        
2020-07-29   Bullish  12110.54       12121.10       12085.11       12119.96         12098.54        
2020-07-30   Bullish  12113.96       12131.67       12056.26       12079.40         12047.41        
2020-07-31   Bearish  12381.05       12456.46       12371.62       12465.03         12444.75        
2020-08-03   Bullish  12586.72       12596.15       12546.44       12561.87         12536.16        
2020-08-04   Bullish  12613.00       12618.71       12584.72       12593.29         12569.87        
2020-08-05   Bearish  12651.56       12686.98       12642.42       12687.27         12675.84        
2020-08-06   Bullish  12685.27       12706.12       12678.41       12686.41         12670.13        
2020-08-07   Bearish  12834.09       12843.52       12806.10       12837.81         12812.96        
2020-08-10   Bearish  12706.98       12733.26       12701.55       12728.69         12710.12        
2020-08-11   Bearish  12542.73       12603.00       12540.73       12606.43         12574.15        
2020-08-12   Bullish  12560.72       12575.01       12520.16       12523.02         12495.88        
2020-08-13   Bullish  12772.68       12802.67       12756.68       12791.53         12761.25        
2020-08-14   Bearish  12759.54       12797.24       12757.82       12793.53         12775.54        
2020-08-17   Bullish  12837.81       12848.66       12821.81       12839.52         12827.24        
2020-08-18   Bullish  12955.78       12967.49       12940.93       12957.21         12936.64        
2020-08-19   Bullish  13019.48       13030.91       12990.35       13019.77         13001.20        
2020-08-20   Bullish  12918.36       12918.36       12873.80       12915.22         12890.65        
2020-08-24   Bullish  13357.12       13372.26       13347.70       13362.27         13349.13        
2020-08-26   Bullish  13459.96       13460.53       13440.25       13448.53         13427.39        
2020-08-27   Bearish  13666.20       13729.33       13638.21       13755.32         13648.49        
2020-08-28   Bullish  13705.05       13705.91       13680.48       13695.34         13679.34        
2020-09-01   Bearish  13876.73       13942.71       13855.30       13939.28         13906.15        
2020-09-02   Bearish  14165.24       14208.08       14152.95       14218.94         14199.23        
2020-09-03   Bearish  13916.43       13988.42       13913.29       13994.70         13962.99        
2020-09-04   Bullish  13490.81       13521.66       13349.13       13442.82         13363.41        
2020-09-07   Bullish  13095.75       13119.18       13088.90       13092.04         13063.76        
2020-09-08   Bullish  12817.81       12831.81       12729.26       12811.81         12748.11        
2020-09-10   Bullish  13186.30       13192.87       13120.32       13165.17         13123.46        
2020-09-11   Bearish  12786.96       12888.65       12778.11       12851.80         12811.24        
2020-09-15   Bearish  13050.02       13068.61       13040.29       13066.60         13046.01        
2020-09-17   Bullish  12561.29       12588.17       12519.83       12542.13         12473.21        
2020-09-18   Bearish  12679.68       12737.16       12675.40       12769.19         12708.57        
2020-09-21   Bullish  12331.09       12367.69       12285.90       12325.94         12284.47        
2020-09-22   Bearish  12628.21       12668.25       12618.77       12667.10         12643.37        
2020-09-23   Bearish  12720.29       12766.91       12711.43       12759.47         12735.16        
2020-09-25   Bearish  12441.18       12483.22       12426.31       12506.96         12459.49        
2020-09-28   Bearish  12939.92       12975.09       12928.19       12985.67         12964.51        
2020-09-30   Bullish  12975.67       13000.54       12937.63       12967.37         12935.63        
2020-10-02   Bullish  12996.83       13017.13       12927.34       12947.35         12910.46        
2020-10-05   Bullish  12978.81       12983.10       12950.50       12960.22         12942.49        
2020-10-06   Bullish  13117.79       13130.66       13091.77       13104.64         13087.19        
2020-10-07   Bullish  13063.17       13072.32       13022.85       13034.58         13005.98        
2020-10-08   Bearish  13213.59       13242.48       13210.45       13241.62         13225.03        
2020-10-12   Bearish  13614.53       13627.11       13584.21       13660.57         13624.25        
2020-10-13   Bearish  13836.72       13902.50       13815.56       13925.09         13863.32        
2020-10-14   Bearish  13827.29       13854.74       13808.13       13873.04         13848.45        
2020-10-15   Bullish  13516.72       13537.31       13444.66       13503.28         13466.11        
2020-10-16   Bearish  13667.14       13683.16       13642.84       13698.03         13662.57        
2020-10-20   Bullish  13350.57       13386.03       13331.41       13371.16         13344.57        
2020-10-21   Bullish  13375.17       13381.17       13332.27       13360.01         13339.71        
2020-10-22   Bullish  13390.90       13410.91       13366.30       13372.02         13344.00        
2020-10-23   Bearish  13301.10       13359.44       13300.81       13363.73         13349.72        
2020-10-26   Bullish  13284.23       13293.67       13230.75       13245.91         13224.46        
2020-10-27   Bearish  13168.98       13216.74       13152.68       13213.02         13185.28        
2020-10-28   Bearish  12996.83       13066.60       12994.54       13051.73         13028.57        
2020-10-29   Bullish  12840.69       12858.42       12798.93       12822.38         12792.64        
2020-10-30   Bullish  12865.57       12904.46       12845.55       12866.14         12833.54        
2020-11-02   Bearish  12726.87       12758.33       12706.85       12746.89         12715.43        
2020-11-03   Bearish  12708.28       12758.04       12701.42       12749.75         12731.73        
2020-11-05   Bearish  13722.05       13766.66       13695.45       13782.39         13747.50        
2020-11-06   Bearish  13703.75       13782.96       13694.31       13810.42         13724.62        
2020-11-09   Bearish  13833.87       13969.13       13826.43       13974.85         13891.35        
2020-11-10   Bullish  13414.35       13440.08       13370.59       13380.03         13345.71        
2020-11-11   Bullish  13422.35       13428.36       13386.89       13424.64         13398.04        
2020-11-12   Bullish  13637.40       13646.27       13589.36       13632.83         13611.38        
2020-11-13   Bearish  13599.08       13622.82       13585.07       13615.95         13599.94        
2020-11-16   Bearish  13614.81       13641.41       13598.22       13652.27         13617.67        
2020-11-17   Bullish  13764.95       13774.38       13747.50       13769.24         13752.08        
2020-11-18   Bearish  13676.87       13690.88       13661.42       13706.04         13668.57        
2020-11-19   Bearish  13561.05       13593.94       13553.33       13583.64         13566.77        
2020-11-20   Bearish  13702.60       13708.61       13681.16       13721.76         13706.04        
2020-11-23   Bullish  13684.30       13697.17       13664.28       13676.01         13658.28        
2020-11-24   Bearish  13651.42       13676.58       13645.41       13683.16         13666.29        
2020-11-25   Bullish  13865.61       13871.61       13840.16       13857.60         13845.30        
2020-11-26   Bullish  13957.98       13971.99       13952.83       13955.40         13950.26        
2020-11-27   Bullish  14005.45       14014.31       13971.99       14006.31         13984.57        
2020-11-30   Bullish  14049.49       14069.79       14033.47       14060.07         14036.05        
2020-12-01   Bearish  14121.27       14166.45       14113.55       14169.60         14148.15        
2020-12-02   Bearish  14135.56       14181.61       14130.42       14187.90         14150.72        
2020-12-03   Bullish  14292.28       14297.14       14256.82       14272.83         14256.24        
2020-12-04   Bearish  14251.38       14277.98       14248.81       14281.41         14269.11        
2020-12-07   Bullish  14359.19       14360.91       14328.02       14343.75         14334.03        
2020-12-08   Bearish  14381.79       14398.37       14357.19       14388.94         14364.34        
2020-12-09   Bearish  14407.81       14449.85       14407.24       14452.71         14444.70        
2020-12-10   Bearish  13984.29       14053.78       13976.28       14032.90         13999.16        
2020-12-11   Bearish  14087.81       14133.28       14066.36       14108.40         14093.81        
2020-12-14   Bullish  14225.36       14243.09       14206.20       14220.50         14207.63        
2020-12-15   Bullish  14365.71       14388.29       14340.27       14370.57         14355.42        
2020-12-16   Bearish  14407.73       14434.31       14398.01       14431.74         14417.16        
2020-12-17   Bullish  14584.08       14591.23       14557.21       14570.65         14560.64        
2020-12-18   Bearish  14585.22       14620.09       14580.94       14622.38         14604.66        
2020-12-21   Bullish  14438.02       14448.89       14371.14       14398.30         14367.14        
2020-12-22   Bearish  14504.05       14542.92       14500.33       14568.07         14539.49        
2020-12-23   Bearish  14506.34       14546.64       14501.19       14550.35         14530.63        
2020-12-24   Bullish  14504.91       14505.48       14469.46       14482.04         14470.89        
2020-12-28   Bearish  14642.96       14656.96       14621.24       14665.25         14651.53        
2020-12-29   Bullish  14757.00       14765.86       14723.27       14740.14         14727.56        
2020-12-30   Bearish  14718.70       14759.57       14712.41       14749.00         14740.14        
2020-12-31   Bearish  14674.11       14690.98       14668.11       14693.84         14677.54        
2021-01-04   Bearish  14753.29       14795.59       14744.14       14796.45         14780.15        
2021-01-05   Bullish  14513.48       14516.91       14462.89       14469.46         14434.02        
2021-01-06   Bearish  14355.14       14435.17       14349.71       14422.02         14362.57        
2021-01-07   Bullish  14590.37       14608.37       14549.50       14562.64         14544.92        
2021-01-08   Bullish  14886.19       14906.77       14846.46       14889.05         14862.47        
2021-01-11   Bearish  14787.58       14833.89       14782.15       14845.61         14808.45        
2021-01-12   Bullish  14782.44       14786.73       14742.71       14757.29         14723.56        
2021-01-13   Bullish  14750.71       14767.29       14734.14       14740.71         14710.98        
2021-01-14   Bullish  14857.33       14869.04       14830.74       14849.89         14835.32        
2021-01-15   Bullish  14760.72       14781.87       14724.99       14755.00         14722.70        
2021-01-18   Bearish  14625.24       14642.10       14616.09       14637.24         14625.24        
2021-01-19   Bullish  14766.15       14783.01       14735.57       14758.15         14739.57        
2021-01-20   Bullish  15027.39       15033.96       15001.09       15021.10         15001.95        
2021-01-21   Bearish  15204.03       15255.76       15201.46       15254.33         15231.47        
2021-01-25   Bullish  15474.70       15476.99       15429.83       15432.97         15416.97        
2021-01-26   Bullish  15436.40       15444.98       15418.97       15430.97         15410.39        
2021-01-27   Bearish  15175.16       15308.07       15151.15       15316.93         15280.06        
2021-02-01   Bullish  14962.79       14981.66       14916.78       14928.78         14895.91        
2021-02-02   Bullish  15288.92       15294.35       15257.19       15267.48         15239.47        
2021-02-03   Bearish  15449.26       15488.99       15402.39       15476.99         15449.55        
2021-02-04   Bearish  15360.37       15411.82       15338.65       15387.24         15354.37        
2021-02-05   Bearish  15503.00       15541.01       15501.57       15546.16         15521.86        
2021-02-08   Bearish  15600.75       15633.05       15590.75       15633.33         15611.32        
2021-02-09   Bullish  15630.76       15633.05       15600.46       15610.47         15587.60        
2021-02-10   Bearish  15695.36       15733.94       15690.50       15717.08         15702.22        
2021-02-11   Bullish  15683.64       15703.36       15679.64       15691.35         15672.20        
2021-02-12   Bearish  15624.19       15658.20       15623.04       15659.06         15649.05        
2021-02-16   Bullish  15823.40       15845.13       15800.25       15839.70         15813.12        
2021-02-17   Bearish  15587.60       15612.75       15562.45       15643.91         15578.74        
2021-02-18   Bullish  15494.99       15497.28       15460.12       15490.71         15464.41        
2021-02-19   Bearish  15633.33       15663.63       15621.33       15685.35         15655.34        
2021-02-22   Bearish  15284.06       15341.51       15276.06       15329.79         15288.92        
2021-02-23   Bearish  14804.73       14881.33       14797.87       14869.04         14833.03        
2021-02-24   Bullish  14958.51       15001.38       14933.07       14993.38         14903.06        
2021-02-25   Bullish  15144.58       15150.58       15066.26       15071.98         15040.25        
2021-02-26   Bullish  14819.88       14853.32       14781.87       14832.17         14763.29        
2021-03-02   Bearish  15172.30       15209.17       15144.58       15208.03         15155.44        
2021-03-03   Bullish  14895.63       14922.21       14867.04       14882.76         14821.88        
2021-03-04   Bullish  14572.65       14574.65       14461.75       14501.19         14447.17        
2021-03-05   Bearish  14315.69       14412.30       14313.12       14442.60         14351.71        
2021-03-08   Bearish  14339.13       14456.32       14331.41       14454.32         14398.01        
2021-03-09   Bullish  14448.89       14451.17       14392.58       14425.16         14380.57        
2021-03-11   Bullish  14858.47       14870.76       14798.73       14847.89         14786.73        
2021-03-15   Bearish  14777.30       14806.16       14748.14       14814.17         14785.58        
2021-03-16   Bullish  15076.60       15084.89       15023.97       15062.58         15029.12        
2021-03-17   Bearish  14841.21       14890.69       14839.78       14887.83         14863.80        
2021-03-18   Bullish  14873.81       14898.12       14841.49       14851.22         14808.89        
2021-03-19   Bullish  14656.16       14686.76       14604.39       14683.90         14608.39        
2021-03-22   Bullish  14840.92       14856.65       14790.01       14815.47         14790.01        
2021-03-23   Bearish  14979.07       15009.10       14957.04       15010.81         14984.21        
2021-03-24   Bearish  14913.85       14955.33       14913.85       14966.19         14949.89        
2021-03-25   Bullish  14552.91       14579.51       14516.58       14570.07         14521.44        
2021-03-26   Bullish  14629.84       14642.14       14590.95       14610.11         14576.65        
2021-03-29   Bullish  14816.32       14818.90       14776.28       14808.32         14750.83        
2021-03-30   Bearish  14688.48       14744.82       14676.18       14741.10         14706.78        
2021-03-31   Bullish  14841.21       14848.64       14818.90       14840.06         14824.62        
2021-04-01   Bullish  15178.13       15191.00       15149.24       15171.27         15141.81        
2021-04-05   Bullish  15372.05       15378.91       15340.87       15364.32         15345.16        
2021-04-06   Bearish  15503.90       15529.93       15503.04       15550.80         15520.49        
2021-04-07   Bearish  15468.72       15513.62       15458.99       15515.05         15483.02        
2021-04-08   Bullish  15710.97       15720.12       15685.80       15710.69         15681.51        
2021-04-12   Bearish  15769.60       15783.33       15761.02       15795.35         15765.31        
2021-04-14   Bearish  15974.96       16003.56       15951.79       16023.30         15996.41        
2021-04-15   Bullish  15964.95       15978.39       15928.63       15945.79         15926.63        
2021-04-16   Bearish  15997.27       16061.05       15986.40       16070.78         16041.89        
2021-04-19   Bullish  16015.00       16025.01       15960.66       15984.40         15954.94        
2021-04-22   Bearish  15892.02       15916.04       15878.00       15918.62         15902.31        
2021-04-23   Bullish  15802.50       15806.21       15760.45       15765.03         15749.01        
2021-04-27   Bearish  16041.32       16056.48       16027.30       16053.62         16042.46        
2021-04-28   Bearish  15906.89       15951.51       15904.89       15948.65         15931.49        
2021-04-29   Bearish  16045.61       16086.22       16031.59       16074.78         16053.04        
2021-04-30   Bullish  15861.41       15877.15       15834.24       15859.98         15828.81        
2021-05-03   Bearish  15893.16       15920.91       15888.87       15920.91         15896.59        
2021-05-04   Bearish  15604.86       15669.50       15585.70       15656.06         15629.46        
2021-05-05   Bullish  15608.29       15634.03       15589.99       15608.01         15583.41        
2021-05-06   Bearish  15379.20       15430.39       15377.48       15434.68         15411.52        
2021-05-07   Bearish  15642.90       15699.53       15629.46       15750.73         15685.23        
2021-05-10   Bearish  15522.78       15625.17       15516.77       15631.46         15602.57        
2021-05-13   Bullish  15032.26       15062.58       15007.09       15027.69         14973.92        
2021-05-14   Bullish  15157.54       15166.12       15117.50       15156.11         15124.65        
2021-05-17   Bearish  15205.30       15239.91       15173.84       15246.49         15228.75        
2021-05-18   Bearish  15243.34       15279.66       15231.04       15284.24         15257.93        
2021-05-19   Bullish  14906.70       14915.28       14837.77       14866.38         14820.33        
2021-05-20   Bullish  15249.35       15250.21       15194.43       15213.02         15191.86        
2021-05-24   Bullish  15478.16       15491.60       15437.26       15467.86         15447.55        
2021-05-25   Bearish  15664.35       15710.69       15663.49       15683.51         15665.78        
2021-05-26   Bullish  15662.06       15683.51       15650.05       15668.07         15648.05        
2021-05-27   Bearish  15629.46       15668.07       15626.31       15672.07         15634.61        
2021-06-02   Bullish  15648.34       15659.78       15618.30       15646.62         15631.46        
2021-06-03   Bullish  15512.77       15524.49       15495.89       15517.91         15496.75        
2021-06-04   Bullish  15607.72       15614.87       15565.39       15577.40         15563.96        
2021-06-10   Bullish  15867.42       15871.14       15800.78       15833.39         15817.08        
2021-06-11   Bearish  15962.09       15979.54       15949.51       15994.41         15969.24        
2021-06-14   Bearish  15996.39       16035.59       15977.78       16040.46         16024.43        
2021-06-15   Bearish  16109.72       16156.66       16099.99       16157.23         16138.34        
2021-06-16   Bullish  16091.98       16106.29       16075.66       16090.83         16073.37        
2021-06-17   Bullish  16001.82       16003.25       15949.16       15957.18         15926.27        
2021-06-18   Bullish  16135.76       16165.53       16077.95       16140.63         16111.72        
2021-06-21   Bearish  16023.86       16109.72       16021.00       16108.57         16081.96        
2021-06-22   Bullish  16199.30       16200.44       16150.07       16188.71         16155.22        
2021-06-23   Bullish  16365.01       16365.29       16317.78       16337.53         16315.78        
2021-06-24   Bullish  16438.56       16450.29       16420.82       16433.41         16418.81        
2021-06-25   Bullish  16470.04       16474.05       16446.00       16467.18         16453.73        
2021-06-28   Bullish  16530.14       16537.58       16474.33       16480.92         16470.33        
2021-06-29   Bearish  16597.68       16611.71       16565.63       16607.42         16586.52        
2021-06-30   Bearish  16637.75       16678.68       16637.18       16668.09         16656.64        
2021-07-01   Bullish  16660.65       16668.38       16616.86       16648.06         16627.16        
2021-07-05   Bearish  16829.50       16833.51       16826.64       16841.81         16828.07        
2021-07-06   Bullish  16898.19       16912.79       16871.86       16884.45         16864.99        
2021-07-07   Bearish  16974.89       17038.71       16970.31       17032.13         17013.24        
2021-07-08   Bullish  16722.75       16742.79       16677.53       16734.77         16688.12        
2021-07-09   Bullish  16830.08       16853.83       16809.47       16833.22         16812.62        
2021-07-12   Bearish  17018.97       17044.15       17014.10       17036.71         17022.40        
2021-07-13   Bullish  17016.96       17036.14       17000.08       17011.53         16960.01        
2021-07-14   Bullish  17152.62       17162.06       17116.27       17142.03         17124.00        
2021-07-15   Bearish  16982.33       17059.89       16981.19       17063.33         17043.87        
2021-07-16   Bullish  17016.68       17021.83       16973.17       17003.23         16975.46        
2021-07-19   Bearish  16599.40       16660.93       16587.38       16644.05         16626.59        
2021-07-20   Bearish  16658.07       16714.74       16646.34       16713.88         16680.97        
2021-07-21   Bullish  16849.25       16856.12       16819.49       16840.67         16819.20        
2021-07-22   Bullish  17021.26       17026.41       16988.06       16993.21         16976.32        
2021-07-23   Bearish  17114.56       17164.93       17111.41       17156.34         17138.60        
2021-07-26   Bearish  17227.60       17262.52       17217.87       17265.38         17241.63        
2021-07-27   Bearish  17250.21       17294.29       17245.63       17309.74         17285.99        
2021-07-28   Bearish  17158.92       17197.27       17150.90       17187.25         17166.64        
2021-07-29   Bullish  17202.42       17202.99       17151.48       17170.65         17151.76        
2021-07-30   Bullish  17052.17       17077.92       17018.39       17028.12         17001.79        
2021-08-02   Bearish  17197.27       17222.74       17184.96       17211.58         17188.39        
2021-08-03   Bearish  17135.45       17170.08       17120.28       17163.50         17150.62        
2021-08-05   Bearish  17286.56       17293.71       17255.36       17290.85         17279.98        
2021-08-06   Bullish  17335.21       17335.79       17291.43       17303.73         17281.98        
2021-08-09   Bullish  17306.02       17330.63       17303.16       17305.16         17281.12        
2021-08-10   Bearish  17325.20       17347.81       17308.60       17340.65         17329.78        
2021-08-11   Bullish  17297.44       17308.02       17264.52       17297.44         17266.81        
2021-08-12   Bearish  17154.62       17178.09       17142.03       17176.09         17162.92        
2021-08-13   Bearish  17263.38       17281.12       17252.79       17278.26         17262.81        
2021-08-16   Bullish  17277.97       17289.99       17259.37       17271.39         17255.65        
2021-08-17   Bearish  17181.81       17195.84       17139.17       17224.17         17188.39        
2021-08-18   Bullish  17154.05       17182.10       17131.73       17156.05         17134.88        
2021-08-19   Bullish  16960.01       16971.74       16901.34       16928.81         16884.74        
2021-08-20   Bullish  17158.34       17167.22       17124.86       17157.77         17122.00        
2021-08-23   Bullish  17343.23       17356.96       17314.61       17323.77         17313.18        
2021-08-24   Bearish  17541.85       17576.76       17539.27       17564.46         17550.43        
2021-08-25   Bullish  17605.67       17613.40       17584.78       17594.51         17585.06        
2021-08-26   Bullish  17576.19       17583.92       17555.30       17557.87         17541.56        
2021-08-27   Bullish  17530.40       17552.44       17510.65       17544.71         17513.23        
2021-08-30   Bullish  17726.16       17736.17       17692.96       17697.25         17681.23        
2021-08-31   Bearish  17806.58       17869.26       17793.70       17875.55         17835.20        
2021-09-01   Bullish  17925.64       17935.37       17883.85       17898.45         17882.14        
2021-09-02   Bullish  17938.23       17951.11       17926.50       17937.37         17917.05        
2021-09-06   Bearish  17959.69       17962.27       17958.26       17965.13         17958.84        
2021-09-07   Bearish  17896.44       17937.37       17893.58       17923.63         17901.02        
2021-09-08   Bearish  17891.29       17935.65       17890.43       17940.81         17929.36        
2021-09-09   Bullish  17911.33       17914.48       17883.85       17898.73         17884.42        
2021-09-10   Bullish  17929.36       17936.51       17901.31       17906.18         17886.43        
2021-09-13   Bearish  17788.61       17820.40       17778.01       17804.93         17782.60        
2021-09-15   Bearish  17621.09       17678.36       17614.21       17659.75         17635.98        
2021-09-16   Bullish  17713.01       17723.32       17659.46       17707.85         17685.23        
2021-09-17   Bearish  17686.66       17737.35       17681.80       17761.98         17732.77        
2021-09-20   Bullish  17284.04       17345.03       17222.18       17297.78         17246.52        
2021-09-21   Bearish  17242.80       17293.77       17214.74       17284.61         17253.11        
2021-09-22   Bearish  17217.31       17263.13       17209.30       17301.22         17246.52        
2021-09-24   Bullish  17436.38       17438.67       17399.16       17419.49         17391.14        
2021-09-27   Bearish  17357.06       17427.51       17351.33       17403.45         17378.25        
2021-09-28   Bearish  17159.18       17215.02       17153.46       17206.72         17155.46        
2021-09-29   Bullish  16990.51       17012.56       16955.58       17004.55         16961.88        
2021-09-30   Bullish  17006.55       17027.74       16960.45       16964.17         16925.51        
2021-10-01   Bearish  16814.69       16878.83       16801.51       16866.81         16844.47        
2021-10-04   Bearish  16806.96       16861.08       16805.81       16860.22         16831.58        
2021-10-05   Bullish  16642.30       16681.81       16615.09       16625.69         16603.92        
2021-10-06   Bullish  16674.66       16681.53       16622.25       16658.33         16617.96        
2021-10-07   Bullish  17104.49       17107.35       17020.58       17072.99         17031.46        
2021-10-08   Bearish  17031.46       17116.51       17030.89       17147.16         17100.19        
