Type,Date,Candle_N_Time,Candle_N2_Time,Candle_N_Price,Candle_N2_Price,Gap_Size,Revisited
Bullish,2018-01-02,08:30:00,09:00:00,7571.3963,7591.6055,20.2091,False
Bullish,2018-01-02,09:00:00,09:30:00,7598.049,7599.5134,1.4644,False
Bullish,2018-01-02,09:30:00,10:00:00,7612.6933,7614.7435,2.0502,False
Bullish,2018-01-03,08:30:00,09:00:00,7673.3207,7682.4001,9.0795,True
Bullish,2018-01-03,09:15:00,09:45:00,7691.4796,7694.7013,3.2217,True
Bullish,2018-01-05,09:00:00,09:30:00,7764.7011,7767.63,2.9289,False
Bullish,2018-01-05,09:30:00,10:00:00,7774.9521,7778.4667,3.5146,False
Bullish,2018-01-11,09:30:00,10:00:00,7831.1862,7832.0649,0.8787,False
Bullish,2018-01-12,08:45:00,09:15:00,7881.5626,7886.8346,5.2719,False
Bullish,2018-01-12,09:00:00,09:30:00,7888.0061,7890.3492,2.3431,False
Bullish,2018-01-12,09:15:00,09:45:00,7896.7927,7908.2152,11.4226,True
Bullish,2018-01-15,08:45:00,09:15:00,7940.4327,7942.19,1.7573,True
Bearish,2018-01-18,08:45:00,09:15:00,7979.9723,7979.3866,0.5858,True
Bullish,2018-01-18,09:15:00,09:45:00,7979.3866,7980.2652,0.8787,True
Bearish,2018-01-19,08:30:00,09:00:00,8012.7756,8006.3321,6.4435,False
Bullish,2018-01-22,08:30:00,09:00:00,8023.0266,8027.127,4.1004,False
Bullish,2018-01-22,08:45:00,09:15:00,8034.4491,8047.0432,12.5941,False
Bullish,2018-01-22,09:00:00,09:30:00,8047.629,8054.6583,7.0293,False
Bullish,2018-01-24,08:45:00,09:15:00,8183.821,8185.8712,2.0502,True
Bearish,2018-01-24,09:30:00,10:00:00,8192.9005,8186.1641,6.7364,False
Bearish,2018-01-25,08:30:00,09:00:00,8148.0889,8131.6873,16.4016,True
Bullish,2018-01-26,09:15:00,09:45:00,8162.7332,8172.1055,9.3724,False
Bullish,2018-01-30,09:00:00,09:30:00,8114.9928,8123.4865,8.4937,True
Bullish,2018-01-30,09:30:00,10:00:00,8136.3735,8144.2814,7.9079,False
Bearish,2018-01-31,09:30:00,10:00:00,8168.298,8166.8336,1.4644,False
Bearish,2018-02-02,08:30:00,09:00:00,8048.2148,8026.2483,21.9665,True
Bullish,2018-02-02,09:15:00,09:45:00,8022.4408,8025.3697,2.9289,True
Bullish,2018-02-05,08:30:00,09:00:00,7880.3911,7885.663,5.2719,False
Bullish,2018-02-05,08:45:00,09:15:00,7903.5291,7941.0185,37.4894,True
Bearish,2018-02-06,09:00:00,09:30:00,7642.5676,7601.5636,41.004,True
Bullish,2018-02-07,09:30:00,10:00:00,7813.906,7834.1151,20.2091,False
Bearish,2018-02-08,09:15:00,09:45:00,7663.9483,7654.2831,9.6652,False
Bearish,2018-02-08,09:30:00,10:00:00,7646.9609,7641.689,5.2719,False
Bullish,2018-02-13,08:45:00,09:15:00,7627.0447,7630.5593,3.5146,True
Bullish,2018-02-14,08:45:00,09:15:00,7703.195,7706.7097,3.5146,False
Bearish,2018-02-15,09:15:00,09:45:00,7879.5124,7867.2112,12.3012,True
Bullish,2018-02-16,09:00:00,09:30:00,7980.851,7989.0518,8.2008,True
Bearish,2018-02-19,08:45:00,09:15:00,7947.1691,7942.4829,4.6862,True
Bullish,2018-02-23,09:15:00,09:45:00,7973.5288,7975.8719,2.3431,False
Bearish,2018-02-26,09:00:00,09:30:00,8144.8671,8143.4027,1.4644,True
Bearish,2018-02-27,09:15:00,09:45:00,8192.6076,8178.2562,14.3514,False
Bearish,2018-02-27,09:30:00,10:00:00,8169.1767,8165.0763,4.1004,False
Bearish,2018-02-28,09:15:00,09:45:00,8140.7667,8138.4237,2.3431,False
Bearish,2018-02-28,09:30:00,10:00:00,8134.909,8119.0932,15.8158,False
Bullish,2018-03-01,09:00:00,09:30:00,8029.1772,8036.7922,7.615,True
Bearish,2018-03-01,09:30:00,10:00:00,8036.7922,8033.5705,3.2217,False
Bullish,2018-03-02,09:15:00,09:45:00,7843.4874,7851.9811,8.4937,True
Bullish,2018-03-05,09:15:00,09:45:00,7941.3114,7960.349,19.0376,False
Bullish,2018-03-05,09:30:00,10:00:00,7973.8217,7986.1229,12.3012,False
Bearish,2018-03-06,09:30:00,10:00:00,8112.0639,8085.7042,26.3597,False
Bullish,2018-03-07,09:15:00,09:45:00,8086.2899,8086.8757,0.5858,True
Bullish,2018-03-09,08:45:00,09:15:00,8232.2172,8243.0153,10.7981,True
Bullish,2018-03-09,09:15:00,09:45:00,8254.397,8257.6073,3.2102,True
Bearish,2018-03-13,09:15:00,09:45:00,8398.8578,8386.0168,12.841,False
Bearish,2018-03-13,09:30:00,10:00:00,8371.4248,8360.0431,11.3818,False
Bearish,2018-03-19,09:15:00,09:45:00,8095.6362,8091.8423,3.7939,False
Bearish,2018-03-19,09:30:00,10:00:00,8079.2932,8069.6625,9.6307,False
Bullish,2018-03-21,08:30:00,09:00:00,8047.7745,8048.0663,0.2918,True
Bearish,2018-03-22,09:15:00,09:45:00,7935.1243,7917.3221,17.8022,False
Bearish,2018-03-22,09:30:00,10:00:00,7910.6098,7905.3566,5.2531,False
Bearish,2018-03-26,09:00:00,09:30:00,7761.7715,7753.0163,8.7552,False
Bearish,2018-03-28,09:15:00,09:45:00,7558.651,7556.8999,1.751,True
Bullish,2018-03-29,09:15:00,09:45:00,7583.4573,7606.5127,23.0553,False
Bullish,2018-03-29,09:30:00,10:00:00,7617.3108,7640.9498,23.639,False
Bearish,2018-04-02,08:30:00,09:00:00,7621.6884,7597.7575,23.9309,False
Bearish,2018-04-02,08:45:00,09:15:00,7583.7492,7580.5389,3.2102,False
Bearish,2018-04-02,09:30:00,10:00:00,7531.218,7528.0078,3.2102,False
Bearish,2018-04-03,08:30:00,09:00:00,7512.5403,7489.7768,22.7635,True
Bearish,2018-04-03,08:45:00,09:15:00,7478.6868,7459.4254,19.2614,True
Bullish,2018-04-03,09:30:00,10:00:00,7478.9787,7514.5831,35.6045,False
Bullish,2018-04-04,09:30:00,10:00:00,7465.5541,7474.0174,8.4634,False
Bearish,2018-04-06,09:15:00,09:45:00,7663.7133,7641.8253,21.888,False
Bullish,2018-04-09,08:30:00,09:00:00,7598.0493,7621.1047,23.0553,False
Bullish,2018-04-09,09:00:00,09:30:00,7644.7437,7646.7866,2.0429,True
Bullish,2018-04-09,09:15:00,09:45:00,7650.5805,7655.5418,4.9613,True
Bullish,2018-04-10,09:00:00,09:30:00,7680.3482,7687.3523,7.0042,True
Bullish,2018-04-11,09:00:00,09:30:00,7729.6691,7742.51,12.841,True
Bearish,2018-04-11,09:30:00,10:00:00,7742.51,7724.7078,17.8022,False
Bullish,2018-04-12,08:30:00,09:00:00,7775.4879,7783.6594,8.1715,True
Bullish,2018-04-12,08:45:00,09:15:00,7791.5391,7792.9983,1.4592,True
Bearish,2018-04-13,08:30:00,09:00:00,7814.5945,7804.3801,10.2144,False
Bearish,2018-04-13,08:45:00,09:15:00,7793.2902,7787.4534,5.8368,False
Bullish,2018-04-17,08:45:00,09:15:00,7902.4382,7903.3138,0.8755,True
Bullish,2018-04-17,09:30:00,10:00:00,7920.8242,7929.2875,8.4634,False
Bullish,2018-04-18,09:15:00,09:45:00,7964.892,7971.0206,6.1286,False
Bullish,2018-04-18,09:30:00,10:00:00,7978.6084,7980.3595,1.751,False
Bearish,2018-04-19,09:15:00,09:45:00,7942.4203,7941.5448,0.8755,False
Bearish,2018-04-19,09:30:00,10:00:00,7934.8325,7932.7896,2.0429,False
Bearish,2018-04-20,09:30:00,10:00:00,7851.3663,7835.8988,15.4675,False
Bullish,2018-04-23,09:30:00,10:00:00,7814.8863,7823.3497,8.4634,False
Bearish,2018-04-24,09:00:00,09:30:00,7771.9859,7736.6732,35.3126,True
Bullish,2018-04-25,09:00:00,09:30:00,7546.1018,7557.1918,11.0899,False
Bullish,2018-04-25,09:15:00,09:45:00,7564.4877,7579.3716,14.8838,False
Bullish,2018-04-26,08:45:00,09:15:00,7720.3302,7725.5833,5.2531,False
Bearish,2018-04-27,08:30:00,09:00:00,7830.9375,7825.6844,5.2531,False
Bearish,2018-04-27,09:00:00,09:30:00,7792.4146,7774.6124,17.8022,True
Bearish,2018-04-27,09:15:00,09:45:00,7770.2348,7768.4838,1.751,True
Bearish,2018-05-01,09:30:00,10:00:00,7721.2057,7714.2016,7.0042,False
Bearish,2018-05-03,09:00:00,09:30:00,7711.8669,7694.9401,16.9267,False
Bearish,2018-05-03,09:15:00,09:45:00,7678.3053,7667.799,10.5062,False
Bullish,2018-05-04,08:45:00,09:15:00,7779.2818,7798.8351,19.5533,False
Bullish,2018-05-04,09:00:00,09:30:00,7807.0066,7822.1823,15.1757,False
Bullish,2018-05-04,09:15:00,09:45:00,7826.5599,7848.156,21.5961,False
Bullish,2018-05-10,09:00:00,09:30:00,8089.2157,8089.5076,0.2918,False
Bullish,2018-05-10,09:15:00,09:45:00,8095.0525,8095.6362,0.5837,False
Bullish,2018-05-14,09:00:00,09:30:00,8175.8921,8177.935,2.0429,True
Bearish,2018-05-14,09:30:00,10:00:00,8177.935,8177.6432,0.2918,False
Bullish,2018-05-17,08:45:00,09:15:00,8083.9626,8084.8381,0.8755,False
Bullish,2018-05-17,09:15:00,09:45:00,8102.6404,8112.8547,10.2144,False
Bearish,2018-05-22,08:30:00,09:00:00,8102.0567,8099.1383,2.9184,False
Bearish,2018-05-22,08:45:00,09:15:00,8090.3831,8080.1687,10.2144,True
Bullish,2018-05-23,08:45:00,09:15:00,8032.0151,8036.3927,4.3776,True
Bearish,2018-05-23,09:15:00,09:45:00,8036.3927,8027.6375,8.7552,True
Bearish,2018-05-24,08:30:00,09:00:00,8108.4771,8096.5117,11.9654,False
Bullish,2018-05-25,08:45:00,09:15:00,8142.0387,8143.2061,1.1674,True
Bullish,2018-05-25,09:00:00,09:30:00,8147.2918,8148.4592,1.1674,True
Bullish,2018-05-28,08:30:00,09:00:00,8147.0,8147.2918,0.2918,False
Bullish,2018-05-28,09:00:00,09:30:00,8151.3776,8154.296,2.9184,False
Bullish,2018-05-28,09:15:00,09:45:00,8157.2144,8157.7981,0.5837,False
Bullish,2018-05-28,09:30:00,10:00:00,8162.1757,8163.343,1.1674,False
Bullish,2018-05-29,08:30:00,09:00:00,8107.8935,8121.6099,13.7165,True
Bullish,2018-05-30,09:15:00,09:45:00,8131.8243,8140.2877,8.4634,True
Bearish,2018-05-31,09:30:00,10:00:00,8149.6266,8148.1674,1.4592,False
Bullish,2018-06-01,09:00:00,09:30:00,8219.0844,8225.5049,6.4205,False
Bullish,2018-06-01,09:30:00,10:00:00,8239.5132,8247.9766,8.4634,False
Bullish,2018-06-05,08:30:00,09:00:00,8370.2575,8371.133,0.8755,True
Bearish,2018-06-06,08:30:00,09:00:00,8373.1758,8363.5451,9.6307,True
Bearish,2018-06-07,08:45:00,09:15:00,8400.0251,8384.8494,15.1757,False
Bearish,2018-06-07,09:00:00,09:30:00,8369.9656,8365.2962,4.6694,True
Bearish,2018-06-07,09:15:00,09:45:00,8361.5023,8359.7512,1.751,True
Bearish,2018-06-08,09:00:00,09:30:00,8319.5443,8311.6905,7.8538,True
Bullish,2018-06-08,09:30:00,10:00:00,8311.6905,8311.9813,0.2909,False
Bullish,2018-06-13,08:45:00,09:15:00,8441.7152,8451.0234,9.3083,True
Bullish,2018-06-14,08:45:00,09:15:00,8479.8208,8485.9294,6.1085,True
Bullish,2018-06-18,09:15:00,09:45:00,8433.5704,8446.3693,12.7989,False
Bullish,2018-06-18,09:30:00,10:00:00,8448.9872,8455.9684,6.9812,False
Bullish,2018-06-19,09:30:00,10:00:00,8350.3779,8366.9582,16.5803,False
Bearish,2018-06-21,08:45:00,09:15:00,8490.8744,8481.2752,9.5991,False
Bearish,2018-06-21,09:00:00,09:30:00,8460.6226,8452.1869,8.4356,True
Bearish,2018-06-22,09:00:00,09:30:00,8396.3374,8393.1377,3.1997,True
Bullish,2018-06-22,09:30:00,10:00:00,8393.1377,8397.2101,4.0724,False
Bearish,2018-06-25,08:45:00,09:15:00,8274.4574,8263.113,11.3444,True
Bearish,2018-06-26,09:00:00,09:30:00,8250.605,8249.4415,1.1635,True
Bullish,2018-06-29,09:15:00,09:45:00,8268.3489,8268.9307,0.5818,False
Bullish,2018-07-02,08:30:00,09:00:00,8170.9031,8172.9393,2.0362,False
Bullish,2018-07-02,09:00:00,09:30:00,8197.0826,8202.0276,4.945,True
Bearish,2018-07-03,09:30:00,10:00:00,8270.9668,8268.6398,2.3271,False
Bearish,2018-07-04,08:30:00,09:00:00,8187.7743,8186.3199,1.4544,True
Bearish,2018-07-05,08:45:00,09:15:00,8233.1521,8228.207,4.945,False
Bearish,2018-07-09,08:45:00,09:15:00,8443.1696,8441.1334,2.0362,True
Bullish,2018-07-09,09:30:00,10:00:00,8440.2607,8444.0422,3.7815,False
Bullish,2018-07-10,09:15:00,09:45:00,8497.2738,8497.8556,0.5818,True
Bullish,2018-07-12,08:30:00,09:00:00,8506.2912,8513.5633,7.2721,False
Bullish,2018-07-12,08:45:00,09:15:00,8516.1812,8521.708,5.5268,False
Bullish,2018-07-12,09:00:00,09:30:00,8529.5618,8538.8701,9.3083,True
Bearish,2018-07-16,09:30:00,10:00:00,8599.9555,8591.8108,8.1447,False
Bullish,2018-07-17,08:30:00,09:00:00,8534.2159,8536.2521,2.0362,False
Bullish,2018-07-17,08:45:00,09:15:00,8541.7789,8547.8874,6.1085,False
Bullish,2018-07-17,09:00:00,09:30:00,8551.6689,8552.2507,0.5818,False
Bullish,2018-07-17,09:15:00,09:45:00,8556.6139,8564.4678,7.8538,False
Bullish,2018-07-17,09:30:00,10:00:00,8566.2131,8574.3578,8.1447,False
Bullish,2018-07-19,09:30:00,10:00:00,8581.0481,8584.2478,3.1997,False
Bullish,2018-07-20,09:15:00,09:45:00,8606.064,8611.2999,5.2359,True
Bullish,2018-07-23,08:45:00,09:15:00,8534.2159,8535.9612,1.7453,True
Bullish,2018-07-23,09:15:00,09:45:00,8548.7601,8553.4142,4.6541,True
Bearish,2018-07-24,09:15:00,09:45:00,8698.274,8697.9831,0.2909,False
Bearish,2018-07-27,08:30:00,09:00:00,8628.1712,8620.6082,7.563,True
Bearish,2018-07-27,09:15:00,09:45:00,8597.3376,8592.9743,4.3632,True
Bullish,2018-08-02,08:30:00,09:00:00,8445.2058,8452.1869,6.9812,False
Bullish,2018-08-02,08:45:00,09:15:00,8457.132,8464.1131,6.9812,False
Bullish,2018-08-02,09:00:00,09:30:00,8475.4576,8483.0205,7.563,True
Bullish,2018-08-03,08:45:00,09:15:00,8588.0293,8588.6111,0.5818,True
Bearish,2018-08-03,09:30:00,10:00:00,8601.4099,8599.6646,1.7453,False
Bullish,2018-08-06,08:30:00,09:00:00,8615.0814,8618.572,3.4906,True
Bullish,2018-08-08,09:30:00,10:00:00,8696.2378,8709.3275,13.0897,False
Bullish,2018-08-09,08:45:00,09:15:00,8709.6184,8711.6546,2.0362,True
Bullish,2018-08-09,09:00:00,09:30:00,8717.1813,8720.3811,3.1997,True
Bullish,2018-08-13,08:30:00,09:00:00,8667.7312,8673.8398,6.1085,True
Bullish,2018-08-13,08:45:00,09:15:00,8680.821,8689.8383,9.0174,True
Bearish,2018-08-14,08:30:00,09:00:00,8639.8065,8634.2797,5.5268,True
Bullish,2018-08-14,09:00:00,09:30:00,8634.2797,8636.025,1.7453,False
Bullish,2018-08-14,09:15:00,09:45:00,8641.8427,8654.0597,12.2171,False
Bullish,2018-08-14,09:30:00,10:00:00,8658.1321,8663.6589,5.5268,False
Bearish,2018-08-15,08:30:00,09:00:00,8601.7008,8580.4663,21.2345,False
Bearish,2018-08-15,08:45:00,09:15:00,8579.5937,8553.1233,26.4704,True
Bearish,2018-08-17,08:45:00,09:15:00,8551.9598,8540.0336,11.9262,True
Bullish,2018-08-21,08:30:00,09:00:00,8627.5894,8630.2073,2.6179,True
Bullish,2018-08-22,09:15:00,09:45:00,8626.135,8626.4259,0.2909,False
Bullish,2018-08-22,09:30:00,10:00:00,8628.462,8638.6429,10.1809,False
Bullish,2018-08-23,08:30:00,09:00:00,8672.9671,8676.7486,3.7815,True
Bullish,2018-08-23,09:00:00,09:30:00,8689.2566,8689.8383,0.5818,True
Bearish,2018-08-23,09:30:00,10:00:00,8689.8383,8678.203,11.6353,False
Bullish,2018-08-24,09:15:00,09:45:00,8695.3651,8708.164,12.7989,True
Bullish,2018-08-27,08:45:00,09:15:00,8777.9759,8786.9933,9.0174,True
Bullish,2018-08-29,09:00:00,09:30:00,8861.1684,8867.277,6.1085,False
Bullish,2018-08-29,09:15:00,09:45:00,8871.0584,8883.8573,12.7989,True
Bullish,2018-08-30,09:15:00,09:45:00,8920.5086,8923.4174,2.9088,True
Bullish,2018-09-03,08:30:00,09:00:00,8927.1989,8927.4897,0.2909,True
Bullish,2018-09-03,09:15:00,09:45:00,8929.235,8932.1439,2.9088,False
Bullish,2018-09-04,08:45:00,09:15:00,8853.8963,8867.5678,13.6715,True
Bullish,2018-09-04,09:30:00,10:00:00,8880.0758,8882.112,2.0362,False
Bearish,2018-09-05,08:30:00,09:00:00,8833.5345,8804.4462,29.0883,False
Bearish,2018-09-05,08:45:00,09:15:00,8790.4839,8784.6662,5.8177,False
Bearish,2018-09-05,09:00:00,09:30:00,8770.122,8766.0497,4.0724,True
Bearish,2018-09-06,08:45:00,09:15:00,8727.0714,8705.546,21.5253,False
Bearish,2018-09-06,09:15:00,09:45:00,8682.5663,8676.7486,5.8177,False
Bullish,2018-09-07,08:30:00,09:00:00,8657.2594,8684.8933,27.6339,False
Bullish,2018-09-11,08:30:00,09:00:00,8663.368,8674.1307,10.7627,True
Bearish,2018-09-11,09:15:00,09:45:00,8687.2204,8682.8572,4.3632,True
Bearish,2018-09-12,08:45:00,09:15:00,8686.6386,8683.4389,3.1997,True
Bearish,2018-09-12,09:00:00,09:30:00,8671.2218,8670.931,0.2909,True
Bearish,2018-09-17,08:45:00,09:15:00,8717.6728,8712.1658,5.5071,False
Bullish,2018-09-18,08:45:00,09:15:00,8729.8463,8730.1362,0.2898,True
Bullish,2018-09-20,08:45:00,09:15:00,8794.7716,8801.4381,6.6664,True
Bearish,2018-09-21,09:00:00,09:30:00,8817.9592,8803.1771,14.7821,True
Bullish,2018-09-24,08:30:00,09:00:00,8712.1658,8719.7017,7.536,True
Bullish,2018-09-26,09:15:00,09:45:00,8827.814,8831.0023,3.1883,False
Bullish,2018-09-27,08:30:00,09:00:00,8868.6821,8869.8415,1.1594,False
Bullish,2018-09-27,08:45:00,09:15:00,8877.3775,8885.2033,7.8258,True
Bullish,2018-09-28,09:15:00,09:45:00,8862.0157,8865.4939,3.4781,False
Bullish,2018-09-28,09:30:00,10:00:00,8874.7689,8876.7978,2.0289,False
Bearish,2018-10-03,09:30:00,10:00:00,8909.2605,8901.1448,8.1157,False
Bearish,2018-10-04,08:45:00,09:15:00,8784.3372,8781.1489,3.1883,False
Bearish,2018-10-04,09:00:00,09:30:00,8769.8449,8760.5699,9.275,True
Bearish,2018-10-05,09:30:00,10:00:00,8667.2398,8660.8632,6.3766,False
Bearish,2018-10-08,09:15:00,09:45:00,8603.4738,8586.9527,16.5212,False
Bullish,2018-10-09,09:00:00,09:30:00,8599.9957,8620.2848,20.2892,True
Bearish,2018-10-09,09:30:00,10:00:00,8620.2848,8613.6184,6.6664,False
Bearish,2018-10-10,08:30:00,09:00:00,8466.3771,8430.1464,36.2306,True
Bearish,2018-10-11,09:30:00,10:00:00,8171.3147,8153.3443,17.9704,False
Bearish,2018-10-15,08:45:00,09:15:00,8232.7619,8227.8345,4.9274,True
Bullish,2018-10-16,09:30:00,10:00:00,8328.4108,8332.1788,3.768,False
Bullish,2018-10-22,09:15:00,09:45:00,8266.9636,8307.8318,40.8682,False
Bullish,2018-10-22,09:30:00,10:00:00,8317.9763,8320.0053,2.0289,False
Bearish,2018-10-23,08:45:00,09:15:00,8124.9395,8105.8097,19.1298,True
Bullish,2018-10-25,08:30:00,09:00:00,8026.9718,8059.1446,32.1728,True
Bearish,2018-10-26,08:45:00,09:15:00,7951.6121,7936.2503,15.3618,False
Bearish,2018-10-26,09:15:00,09:45:00,7881.7594,7877.9914,3.768,True
Bearish,2018-10-29,09:15:00,09:45:00,8059.4345,8044.9422,14.4923,False
Bullish,2018-10-30,08:30:00,09:00:00,7807.8489,7816.8341,8.9852,True
Bearish,2018-10-30,09:15:00,09:45:00,7826.399,7816.8341,9.5649,True
Bullish,2018-10-31,08:30:00,09:00:00,8079.7236,8086.6799,6.9563,True
Bullish,2018-10-31,09:00:00,09:30:00,8110.1574,8118.8527,8.6954,True
Bearish,2018-10-31,09:30:00,10:00:00,8118.8527,8106.3894,12.4633,False
Bullish,2018-11-01,09:15:00,09:45:00,8105.8097,8113.6355,7.8258,True
Bearish,2018-11-02,09:00:00,09:30:00,8123.4902,8105.8097,17.6806,True
Bearish,2018-11-05,08:45:00,09:15:00,7997.6974,7982.0458,15.6516,True
Bullish,2018-11-05,09:30:00,10:00:00,7993.9295,8003.4944,9.5649,False
Bullish,2018-11-07,08:45:00,09:15:00,8231.3126,8237.1095,5.7969,False
Bullish,2018-11-07,09:00:00,09:30:00,8251.6018,8260.8769,9.275,False
Bullish,2018-11-07,09:15:00,09:45:00,8266.9636,8284.0645,17.1009,True
Bearish,2018-11-09,08:45:00,09:15:00,8199.1398,8191.0242,8.1157,True
Bearish,2018-11-12,09:15:00,09:45:00,8008.7116,7993.0599,15.6516,False
Bearish,2018-11-12,09:30:00,10:00:00,7991.6107,7971.9012,19.7095,False
Bullish,2018-11-13,09:30:00,10:00:00,7997.1178,8000.0162,2.8985,False
Bearish,2018-11-14,08:45:00,09:15:00,7971.9012,7953.0613,18.8399,True
Bearish,2018-11-14,09:30:00,10:00:00,7932.7721,7929.0041,3.768,False
Bullish,2018-11-15,09:30:00,10:00:00,7824.9497,7831.0365,6.0867,False
Bullish,2018-11-16,08:30:00,09:00:00,7935.9604,7941.1776,5.2172,False
Bearish,2018-11-19,08:30:00,09:00:00,7898.8602,7878.8609,19.9993,False
Bearish,2018-11-19,08:45:00,09:15:00,7858.2819,7855.9632,2.3188,True
Bullish,2018-11-20,09:15:00,09:45:00,7581.7696,7605.2471,23.4775,False
Bearish,2018-11-22,08:45:00,09:15:00,7591.6244,7591.0447,0.5797,False
Bearish,2018-11-22,09:00:00,09:30:00,7587.2767,7565.8282,21.4485,False
Bullish,2018-11-26,08:30:00,09:00:00,7690.1717,7698.8671,8.6954,True
Bullish,2018-11-27,08:45:00,09:15:00,7733.6485,7748.7205,15.0719,True
Bullish,2018-11-27,09:30:00,10:00:00,7759.7346,7764.6619,4.9274,False
Bearish,2018-11-28,09:15:00,09:45:00,7803.2113,7802.9215,0.2898,True
Bullish,2018-11-30,09:15:00,09:45:00,8010.4506,8014.2186,3.768,True
Bearish,2018-12-06,09:30:00,10:00:00,7758.2853,7752.7783,5.5071,False
Bearish,2018-12-07,08:45:00,09:15:00,7896.2516,7864.3687,31.883,False
Bearish,2018-12-07,09:00:00,09:30:00,7857.9921,7853.3546,4.6375,False
Bearish,2018-12-11,09:30:00,10:00:00,7838.2826,7831.906,6.3766,False
Bullish,2018-12-12,08:45:00,09:15:00,7897.411,7904.3673,6.9563,True
Bearish,2018-12-13,09:15:00,09:45:00,7879.1508,7869.8757,9.275,False
Bullish,2018-12-17,08:45:00,09:15:00,7572.8899,7595.6989,22.809,True
Bullish,2018-12-19,08:30:00,09:00:00,7554.7004,7584.7275,30.0271,True
Bearish,2018-12-21,09:30:00,10:00:00,7235.6626,7227.2896,8.3729,False
Bullish,2018-12-24,09:00:00,09:30:00,6936.5465,6936.8353,0.2887,False
Bullish,2018-12-24,09:15:00,09:45:00,6948.0954,6968.5947,20.4993,True
Bearish,2018-12-28,09:00:00,09:30:00,7265.4009,7252.1197,13.2812,True
Bullish,2019-01-02,08:45:00,09:15:00,7241.1483,7259.6265,18.4782,True
Bearish,2019-01-03,08:30:00,09:00:00,7227.2896,7219.4941,7.7955,False
Bearish,2019-01-03,08:45:00,09:15:00,7204.1918,7195.8189,8.3729,True
Bullish,2019-01-04,08:30:00,09:00:00,7270.0205,7272.3302,2.3098,True
Bullish,2019-01-04,09:00:00,09:30:00,7297.4491,7336.1378,38.6888,False
Bullish,2019-01-07,09:15:00,09:45:00,7457.9785,7464.6191,6.6406,False
Bearish,2019-01-08,08:30:00,09:00:00,7577.5094,7573.4673,4.0421,False
Bearish,2019-01-08,08:45:00,09:15:00,7548.3485,7542.8628,5.4857,False
Bearish,2019-01-08,09:15:00,09:45:00,7516.8778,7500.9981,15.8797,True
Bullish,2019-01-10,09:00:00,09:30:00,7575.4884,7594.544,19.0557,True
Bullish,2019-01-10,09:30:00,10:00:00,7608.6914,7611.2899,2.5985,False
Bullish,2019-01-14,09:00:00,09:30:00,7563.9395,7564.5169,0.5774,False
Bullish,2019-01-15,08:30:00,09:00:00,7662.3937,7673.3651,10.9714,True
Bullish,2019-01-16,08:30:00,09:00:00,7756.2284,7757.9607,1.7323,True
Bearish,2019-01-16,09:00:00,09:30:00,7757.9607,7754.2073,3.7534,False
Bearish,2019-01-16,09:15:00,09:45:00,7746.7005,7735.7291,10.9714,True
Bullish,2019-01-17,08:30:00,09:00:00,7703.6809,7710.6103,6.9293,True
Bullish,2019-01-18,09:00:00,09:30:00,7801.269,7808.7758,7.5068,False
Bullish,2019-01-18,09:15:00,09:45:00,7829.8525,7831.8735,2.0211,False
Bullish,2019-01-18,09:30:00,10:00:00,7841.4013,7844.5773,3.1759,False
Bullish,2019-01-21,08:45:00,09:15:00,7795.2058,7798.6705,3.4647,True
Bearish,2019-01-23,09:00:00,09:30:00,7740.3486,7731.1095,9.2391,False
Bearish,2019-01-23,09:15:00,09:45:00,7716.3847,7706.2794,10.1053,False
Bearish,2019-01-24,09:15:00,09:45:00,7742.9471,7736.3065,6.6406,False
Bearish,2019-01-24,09:30:00,10:00:00,7730.5321,7729.6659,0.8662,False
Bullish,2019-01-25,08:30:00,09:00:00,7810.7968,7815.1276,4.3308,False
Bearish,2019-01-29,09:15:00,09:45:00,7701.3712,7699.9276,1.4436,False
Bearish,2019-01-29,09:30:00,10:00:00,7689.2448,7666.7245,22.5203,False
Bullish,2019-01-31,08:30:00,09:00:00,7920.7999,7934.9473,14.1474,False
Bullish,2019-01-31,08:45:00,09:15:00,7945.0526,7948.8059,3.7534,False
Bullish,2019-01-31,09:00:00,09:30:00,7955.1578,7964.3969,9.2391,True
Bullish,2019-02-04,09:15:00,09:45:00,7997.0225,7997.3112,0.2887,False
Bullish,2019-02-05,09:00:00,09:30:00,8096.3429,8099.2301,2.8872,True
Bullish,2019-02-05,09:15:00,09:45:00,8102.6948,8106.7369,4.0421,True
Bearish,2019-02-06,08:45:00,09:15:00,8103.5609,8077.2872,26.2737,True
Bullish,2019-02-06,09:15:00,09:45:00,8077.2872,8095.7654,18.4782,False
Bearish,2019-02-07,09:30:00,10:00:00,8010.015,7993.8466,16.1684,False
Bullish,2019-02-12,09:30:00,10:00:00,8078.1534,8094.0331,15.8797,False
Bullish,2019-02-14,08:45:00,09:15:00,8096.9203,8102.1173,5.197,True
Bullish,2019-02-15,09:00:00,09:30:00,8145.7144,8148.8903,3.1759,True
Bullish,2019-02-18,08:30:00,09:00:00,8165.0587,8166.2136,1.1549,False
Bullish,2019-02-20,09:00:00,09:30:00,8194.5084,8194.7971,0.2887,True
Bearish,2019-02-21,08:30:00,09:00:00,8123.4828,8112.5113,10.9714,True
Bullish,2019-02-22,09:30:00,10:00:00,8174.8753,8177.1851,2.3098,False
Bullish,2019-02-25,09:30:00,10:00:00,8265.8227,8270.1535,4.3308,False
